"G" "A1D1X" "A2D1X" "A1D1Y" "A2D1Y" "A1D2X" "A2D2X" "A1D2Y" "A2D2Y"
21 0.209337203366919 0.29020054224541 0.209484166551615 0.290361668706279 6.87999499848775e-06 0.000147224787445699 2.06399849954632e-05 0.000441674362337097
22 0.209334996237076 0.290184572962942 0.209487808001631 0.290351962295489 6.52961649818895e-06 0.000153635509217296 1.95888494945668e-05 0.000460906527651888
23 0.209332601003303 0.290167891866411 0.2094915464859 0.29034185831062 6.20265816982557e-06 0.000160322925271448 1.86079745094767e-05 0.000480968775814345
24 0.209330014346996 0.290150470817762 0.209495388892939 0.290331339328414 5.89783846572656e-06 0.000167298815006475 1.76935153971797e-05 0.000501896445019424
25 0.20932723259378 0.290132280345245 0.209499342287626 0.290320387181735 5.61395672295735e-06 0.000174575441180373 1.68418701688721e-05 0.00052372632354112
26 0.209324251710786 0.290113289604945 0.209503413922256 0.29030898293441 5.34988854412172e-06 0.000182165568356773 1.60496656323652e-05 0.00054649670507032
27 0.209321067303438 0.290093466340261 0.209507611247901 0.290297106854891 5.10458145986271e-06 0.000190082481917314 1.53137443795881e-05 0.000570247445751942
28 0.209317674611773 0.290072776839386 0.209511941926069 0.290284738388764 4.87705085649512e-06 0.000198340007645601 1.46311525694854e-05 0.000595020022936801
29 0.209314068506291 0.290051185890795 0.209516413840669 0.290271856130086 4.66637615318803e-06 0.000206952531886506 1.39991284595641e-05 0.000620857595659517
30 0.209310243483382 0.290028656736762 0.209521035110289 0.290258437791578 4.47169721404232e-06 0.000215935022283069 1.3415091642127e-05 0.000647805066849207
31 0.209306193660309 0.290005151024947 0.209525814100793 0.29024446017366 4.29221098127831e-06 0.000225303049091497 1.28766329438349e-05 0.000675909147274492
32 0.209301912769791 0.289980628758061 0.209530759438242 0.290229899132347 4.12716831656581e-06 0.000235072807072862 1.23815049496974e-05 0.000705218421218587
33 0.209297394154203 0.289955048241658 0.209535880022142 0.290214729546012 3.97587103829683e-06 0.000245261137957921 1.19276131148905e-05 0.000735783413873763
34 0.209292630759391 0.289928366030079 0.209541185039025 0.290198925281016 3.8376691433214e-06 0.000255885553479105 1.15130074299642e-05 0.000767656660437315
35 0.209287615128154 0.289900536870593 0.209546683976372 0.290182459156227 3.71195820234387e-06 0.000266964258961082 1.11358746070316e-05 0.000800892776883247
36 0.209282339393397 0.289871513645774 0.209552386636875 0.290165302906444 3.59817691881146e-06 0.000278516177458366 1.07945307564344e-05 0.000835548532375098
37 0.209276795270982 0.289841247314171 0.209558303153046 0.290147427144733 3.49580484172288e-06 0.000290560974425236 1.04874145251686e-05 0.000871682923275709
38 0.209270974052308 0.289809686849329 0.209564444002172 0.290128801323698 3.40436022334265e-06 0.000303119082899706 1.02130806700279e-05 0.000909357248699119
39 0.209264866596659 0.289776779177219 0.209570820021626 0.290109393695725 3.32339801333069e-06 0.000316211729179402 9.97019403999206e-06 0.000948635187538207
40 0.209258463323328 0.289742469112167 0.209577442424522 0.290089171272206 3.25250798128684e-06 0.00032986095896299 9.75752394386053e-06 0.00098958287688897
41 0.20925175420358 0.289706699291348 0.209584322815727 0.290068099781799 3.19131296016914e-06 0.000344089663926177 9.57393888050741e-06 0.00103226899177853
42 0.209244728752474 0.28966941010796 0.209591473208221 0.290046143627745 3.13946720347414e-06 0.000358921608696315 9.41840161042242e-06 0.00107676482608895
43 0.209237376020592 0.289630539643171 0.209598906039801 0.290023265844301 3.09665484946944e-06 0.000374381458184162 9.28996454840832e-06 0.00112314437455249
44 0.209229684585723 0.289590023596967 0.209606634190126 0.289999428052337 3.06258848614327e-06 0.00039049480522549 9.18776545842981e-06 0.00117148441567647
45 0.209221642544545 0.289547795218035 0.209614670998108 0.289974590414153 3.03700781088639e-06 0.000407288198478846 9.11102343265916e-06 0.00122186459543654
46 0.209213237504365 0.289503785232836 0.209623030279616 0.289948711587591 3.01967837924761e-06 0.000424789170518903 9.05903513774284e-06 0.00127436751155671
47 0.209204456574976 0.289457921774026 0.209631726345505 0.289921748679513 3.0103904374081e-06 0.00044302626605745 9.03117131222428e-06 0.00132907879817235
48 0.209195286360684 0.289410130308426 0.209640774019949 0.289893657198744 3.00895783330155e-06 0.00046202907021612 9.02687349990464e-06 0.00138608721064836
49 0.209185712952584 0.289360333564732 0.209650188659061 0.289864391008551 3.01521700156979e-06 0.000481828236766481 9.04565100470938e-06 0.00144548471029944
50 0.209175721921159 0.289308451461211 0.20965998616978 0.289833902278803 3.02902601778533e-06 0.000502455516244001 9.08707805335601e-06 0.001507366548732
51 0.209165298309276 0.289254401033613 0.209670183029012 0.289802141437898 3.05026371759682e-06 0.000523943783832733 9.15079115279046e-06 0.0015718313514982
52 0.209154426625664 0.289198096363592 0.209680796302992 0.289769057124616 3.07882887665994e-06 0.000546327066907241 9.23648662997983e-06 0.00163898120072172
53 0.209143090838979 0.289139448507929 0.209691843666841 0.289734596140032 3.11463944740605e-06 0.000569640572107395 9.34391834221816e-06 0.00170892171632218
54 0.209131274372539 0.289078365428884 0.209703343424287 0.289698703399655 3.15763184887474e-06 0.000593920711810048 9.47289554662422e-06 0.00178176213543014
55 0.209118960099849 0.289014751926041 0.209715314527511 0.289661321885976 3.20776030599546e-06 0.000619205129849471 9.62328091798637e-06 0.00185761538954841
56 0.209106130341025 0.288948509570035 0.209727776597083 0.289622392601615 3.26499623484739e-06 0.000645532726325528 9.79498870454218e-06 0.00193659817897658
57 0.209092766860237 0.28887953663857 0.20974074994193 0.289581854523279 3.3293276705574e-06 0.000672943681325158 9.98798301167219e-06 0.00201883104397547
58 0.209078850864311 0.288807728055202 0.2097542555793 0.289539644556774 3.40075873461303e-06 0.000701479477368661 1.02022762038391e-05 0.00210443843210598
59 0.209064363002608 0.288732975331366 0.209768315254653 0.289495697493308 3.4793091384727e-06 0.00073118292037761 1.04379274154181e-05 0.00219354876113283
60 0.20904928336836 0.288655166512179 0.209782951461425 0.28944994596737 3.56501372044773e-06 0.000762098158946061 1.06950411613432e-05 0.00228629447683818
61 0.209033591501582 0.288574186126579 0.209798187460593 0.289402320416471 3.65792201291296e-06 0.00079427070168101 1.09737660387389e-05 0.00238281210504303
62 0.209017266393749 0.288489915142421 0.209814047299964 0.28935274904307 3.75809783697371e-06 0.000827747432361924 1.12742935109211e-05 0.00248324229708577
63 0.209000286494409 0.288402230927155 0.209830555833115 0.289301157779022 3.86561892177762e-06 0.000862576622652648 1.15968567653329e-05 0.00258772986795794
64 0.208982629719901 0.288311007214796 0.209847738737884 0.289247470252907 3.98057654571208e-06 0.000898807942082245 1.19417296371363e-05 0.00269642382624674
65 0.208964273464379 0.288216114079896 0.209865622534323 0.289191607760639 4.10307519677068e-06 0.000936492464994283 1.2309225590312e-05 0.00280947739498285
66 0.20894519461334 0.288117417919301 0.209884234602008 0.289133489239765 4.23323224940713e-06 0.000975682674147122 1.26996967482214e-05 0.00292704802244137
67 0.20892536955986 0.288014781442513 0.209903603196596 0.289073031247887 4.37117765522306e-06 0.00101643246063076 1.31135329656692e-05 0.00304929738189228
68 0.208904774223748 0.287908063671491 0.209923757465502 0.289010147945683 4.51705364485699e-06 0.00105879711974909 1.3551160934571e-05 0.00317639135924728
69 0.208883384073852 0.287797119950818 0.209944727462575 0.288944751085001 4.67101443845743e-06 0.0011028333425002 1.40130433153723e-05 0.00330850002750059
70 0.208861174153727 0.287681801969142 0.209966544161628 0.288876750002568 4.83322596213377e-06 0.00114859920227152 1.44996778864013e-05 0.00344579760681456
71 0.208838119110908 0.28756195779289 0.209989239468692 0.28880605161983 5.00386556778502e-06 0.00119615413635219 1.5011596703355e-05 0.00358846240905658
72 0.208814193230019 0.287437431913253 0.210012846232812 0.288732560449498 5.18312175371048e-06 0.00124555892185091 1.55493652611314e-05 0.00373667676555272
73 0.208789370469958 0.287308065307484 0.210037398255248 0.288656178609393 5.37119388340826e-06 0.00129687564559564 1.61135816502248e-05 0.00389062693678691
74 0.208763624505394 0.287173695515591 0.210062930296892 0.2885768058442 5.56829189996848e-06 0.00135016766758091 1.67048756999054e-05 0.00405050300274274
75 0.208736928772816 0.287034156733506 0.210089478083723 0.288494339555741 5.77463603346971e-06 0.00140549957751995 1.73239081004091e-05 0.00421649873255986
76 0.208709256521363 0.286889279923862 0.210117078310115 0.288408674842453 5.99045649879062e-06 0.00146293714405282 1.79713694963719e-05 0.00438881143215847
77 0.208680580868675 0.286738892945482 0.210145768639789 0.288319704548694 6.21599318125511e-06 0.00152254725615869 1.86479795437653e-05 0.00456764176847607
78 0.208650874861969 0.286582820702735 0.210175587704212 0.288227319324573 6.45149530754038e-06 0.00158439785632019 1.93544859226212e-05 0.00475319356896058
79 0.208620111544563 0.28642088531586 0.210206575098225 0.288131407696988 6.69722109929467e-06 0.00164855786499164 2.0091663297884e-05 0.00494567359497492
80 0.20858826402804 0.286252906313392 0.210238771372682 0.288031856152536 6.95343740693625e-06 0.00171509709593061 2.08603122208087e-05 0.00514529128779184
81 0.208555305570217 0.286078700847765 0.210272218023863 0.287928549233011 7.22041932113998e-06 0.0017840861619649 2.16612579634199e-05 0.00535225848589469
82 0.208521209659094 0.285898083935148 0.210306957479454 0.287821369644128 7.49844975956318e-06 0.00185559637078424 2.24953492786895e-05 0.00556678911235272
83 0.208485950102887 0.285710868720524 0.210343033080828 0.287710198378178 7.78781902642141e-06 0.00192969961036945 2.33634570792642e-05 0.00578909883110834
84 0.208449501126267 0.285516866768933 0.210380489061412 0.287594914851216 8.08882434259834e-06 0.00200646822370042 2.4266473027795e-05 0.00601940467110127
85 0.208411837472852 0.285315888383763 0.210419370520895 0.287475397055433 8.40176934406392e-06 0.00208597487242037 2.52053080321918e-05 0.00625792461726111
86 0.208372934513976 0.285107742952835 0.210459723395035 0.287351521727264 8.7269635464842e-06 0.00216829238917598 2.61808906394526e-05 0.00650487716752793
87 0.208332768363721 0.284892239322949 0.210501594420837 0.287223164531784 9.06472177403482e-06 0.00225349361840324 2.71941653221045e-05 0.00676048085520971
88 0.20829131600013 0.284669186203397 0.210545031096863 0.287090200263864 9.41536355058164e-06 0.00234165124538629 2.82460906517449e-05 0.00702495373615887
89 0.208248555392478 0.28443839259883 0.210590081638458 0.286952503066498 9.77921245156661e-06 0.00243283761348229 2.93376373546998e-05 0.00729851284044686
90 0.208204465634412 0.284199668271675 0.210636794927673 0.286809946666663 1.0156595415137e-05 0.00252712452947928 3.04697862454111e-05 0.00758137358843785
91 0.208159027082695 0.283952824234098 0.210685220457681 0.286662404628935 1.05478420112827e-05 0.00262458305713647 3.1643526033848e-05 0.00787374917140942
92 0.208112221501245 0.283697673269342 0.210735408271506 0.286509750627047 1.09532836679988e-05 0.00272528329904692 3.28598510039964e-05 0.00817584989714074
93 0.208064032210048 0.28343403048198 0.210787408894882 0.286351858733427 1.13732528537764e-05 0.00282929416706208 3.41197585613291e-05 0.00848788250118624
94 0.208014444238469 0.28316171387642 0.210841273263103 0.286188603726643 1.18080822160297e-05 0.00293668314162489 3.54242466480892e-05 0.00881004942487466
95 0.207963444482403 0.2828805449627 0.210897052641741 0.286019861416563 1.22581036754139e-05 0.00304751602047298 3.67743110262417e-05 0.00914254806141895
96 0.20791102186459 0.282590349388332 0.210954798541117 0.285845508986869 1.272364747635e-05 0.00316185665729639 3.81709424290499e-05 0.00948556997188916
97 0.207857167497373 0.282290957594664 0.211014562624482 0.285665425354454 1.32050411944737e-05 0.00327976669106255 3.96151235834212e-05 0.00983930007318765
98 0.20780187484704 0.281982205495869 0.211076396609852 0.285479491545006 1.37026087021449e-05 0.00340130526685628 4.11078261064346e-05 0.0102039158005688
99 0.207745139898837 0.281663935178398 0.211140352165523 0.285287591083983 1.42166690935989e-05 0.00352652874922104 4.26500072807966e-05 0.0105795862476631
100 0.207686961321625 0.281335995618337 0.211206480799297 0.285089610401933 1.47475355717941e-05 0.00365549042913027 4.42426067153822e-05 0.0109664712873908
101 0.207627340631073 0.280998243413797 0.211274833741509 0.284885439252978 1.52955142994903e-05 0.00378824022586124 4.5886542898471e-05 0.0113647206775837
102 0.207566282350184 0.280650543529116 0.211345461822012 0.284674971145067 1.58609032175995e-05 0.00392482438518745 4.75827096527984e-05 0.0117744731555624
103 0.207503794165898 0.280292770047297 0.211418415341277 0.2844581037804 1.64439908343571e-05 0.00406528517544778 4.93319725030714e-05 0.0121958555263433
104 0.207439887080387 0.279924806926772 0.211493743935876 0.284234739504257 1.70450549893843e-05 0.00420966058318746 5.1135164968153e-05 0.0126289817495624
105 0.207374575555671 0.279546548758272 0.211571496438629 0.284004785760247 1.76643615972217e-05 0.00435798401019788 5.29930847916652e-05 0.0130739520305936
106 0.207307877650037 0.279157901517269 0.21165172073377 0.283768155549806 1.83021633754296e-05 0.00451028397390396 5.49064901262888e-05 0.0135308519217119
107 0.20723981514479 0.27875878330717 0.211734463607536 0.283524767893615 1.8958698562842e-05 0.0046665838131593 5.6876095688526e-05 0.0139997514394779
108 0.207170413659762 0.278349125088211 0.211819770594662 0.283274548292404 1.9634189634038e-05 0.00482690140160626 5.89025689021139e-05 0.0144807042048188
109 0.207099702756043 0.277928871386781 0.21190768582129 0.283017429184464 2.03288420165389e-05 0.00499124887083888 6.09865260496167e-05 0.0149737466125166
110 0.207027716024382 0.27749798097972 0.211998251844887 0.282753350397067 2.10428428176501e-05 0.0051596323456685 6.31285284529504e-05 0.0154788970370055
111 0.206954491157721 0.27705642754804 0.212091509491814 0.282482259588825 2.17763595682308e-05 0.00533205169383171 6.53290787046924e-05 0.0159961550814951
112 0.206880070006398 0.276604200294441 0.212187497693234 0.282204112679972 2.25295389909887e-05 0.00550850029249769 6.75886169729661e-05 0.0165255008774931
113 0.206804498614589 0.27614130451897 0.21228625332011 0.281918874267439 2.33025058011497e-05 0.00568896481392207 6.9907517403449e-05 0.0170668944417662
114 0.206727827236661 0.275667762147257 0.212387811018089 0.281626518021569 2.40953615475384e-05 0.00587342503255845 7.22860846426152e-05 0.0176202750976753
115 0.206650110332232 0.275183612205853 0.212492203043111 0.281327027061303 2.49081835022189e-05 0.00606185365587298 7.47245505066566e-05 0.0181855609676189
116 0.20657140653883 0.274688911239408 0.212599459098611 0.281020394304675 2.57410236068765e-05 0.00625421618101224 7.72230708206293e-05 0.0187626485430367
117 0.206491778621234 0.274183733664675 0.212709606175237 0.280706622791523 2.65939074840723e-05 0.00645047077934876 7.9781722452217e-05 0.0193514123380463
118 0.206411293396744 0.273668172056667 0.212822668394005 0.280385725975409 2.74668335213605e-05 0.00665056821077273 8.24005005640815e-05 0.0199517046323182
119 0.206330021635795 0.273142337362696 0.212938666853849 0.280057727981867 2.8359772036027e-05 0.00685445176941253 8.5079316108081e-05 0.0205633553082376
120 0.206248037937598 0.272606359040486 0.213057619484529 0.279722663830266 2.92726645278892e-05 0.00706205726225222 8.78179935836677e-05 0.0211861717867567
121 0.206165420580666 0.272060385117101 0.213179540905859 0.279380579616773 3.02054230271757e-05 0.00727331302187285 9.06162690815271e-05 0.0218199390656185
122 0.206082251348351 0.271504582166004 0.213304442294206 0.279031532656148 3.11579295440049e-05 0.00748813995427853 9.34737886320147e-05 0.0224644198628356
123 0.205998615329773 0.270939135200235 0.213432331257214 0.278675591580353 3.21300356253869e-05 0.00770645162248067 9.63901068761608e-05 0.023119354867442
124 0.205914600696758 0.270364247480365 0.213563211717647 0.278312836392297 3.31215620250003e-05 0.00792815436620808 9.9364686075001e-05 0.0237844630986242
125 0.205830298457692 0.269780140236624 0.213697083807241 0.27794335847332 3.41322984902466e-05 0.0081531474577906 0.00010239689547074 0.0244594423733718
126 0.205745802189414 0.269187052305359 0.213833943771404 0.277567260543405 3.51620036702689e-05 0.00838132329393403 0.000105486011010807 0.0251439698818021
127 0.205661207748582 0.26858523968073 0.213973783885524 0.277184656573496 3.62104051477482e-05 0.00861256762276921 0.000108631215443245 0.0258377028683076
128 0.205576612964117 0.267974974983372 0.214116592383619 0.276795671649618 3.72771995963684e-05 0.00884675980522225 0.000111831598789105 0.0265402794156667
129 0.205492117312631 0.267356546848451 0.214262353399968 0.276400441788998 3.83620530648854e-05 0.00908377310942302 0.000115086159194656 0.027251319328269
130 0.205407821578895 0.266730259236382 0.214411046924298 0.275999113708683 3.94646013877542e-05 0.00932347503654768 0.000118393804163263 0.027970425109643
131 0.20532382750363 0.266096430670111 0.214562648770996 0.275591844547635 4.05844507212787e-05 0.0095657276761857 0.000121753352163836 0.0286971830285571
132 0.205240237421051 0.265455393403616 0.214717130562757 0.27517880154362 4.17211782032592e-05 0.00981038808903557 0.000125163534609778 0.0294311642671067
133 0.20515715388873 0.264807492526865 0.214874459728952 0.274760161666634 4.28743327331423e-05 0.0100573087144717 0.000128622998199427 0.0301719261434151
134 0.205074679312446 0.264153085013054 0.215034599518921 0.274336111210938 4.40434358687313e-05 0.0103063378002916 0.000132130307606194 0.0309190134008747
135 0.204992915568777 0.263492538714468 0.215197509030284 0.27390684534813 4.5227982834618e-05 0.0105573198517506 0.000135683948503854 0.0316719595552518
136 0.204911963628194 0.262826231313681 0.215363143252269 0.273472567644009 4.64274436366417e-05 0.0108100960968251 0.000139282330909925 0.0324302882904753
137 0.204831923181464 0.26215454923721 0.215531453123933 0.27303348954223 4.76412642759005e-05 0.0110645049645151 0.000142923792827702 0.0331935148935454
138 0.204752892272079 0.261477886538951 0.215702385607079 0.272589829818043 4.88688680551227e-05 0.0113203825729069 0.000146606604165368 0.0339611477187206
139 0.204674966937436 0.26079664376091 0.215875883773546 0.272141814005572 5.01096569695775e-05 0.0115775632236646 0.000150328970908732 0.0347326896709937
140 0.204598240861308 0.260111226778813 0.216051886906455 0.271689673802289 5.13630131741573e-05 0.0118358798996096 0.000154089039522472 0.0355076396988287
141 0.204522805040098 0.259422045640174 0.21623033061492 0.271233646454446 5.26283005178145e-05 0.0120951647620728 0.000157884901553443 0.0362854942862184
142 0.204448747465146 0.258729513402287 0.216411146961615 0.270773974127318 5.39048661361768e-05 0.0123552496447724 0.00016171459840853 0.0370657489343172
143 0.204376152823221 0.258034044977442 0.216594264602534 0.270310903264152 5.51920420929114e-05 0.0126159665410702 0.000165576126278734 0.0378478996232108
144 0.204305102217083 0.257336055992407 0.216779608938184 0.269844683937698 5.64891470602439e-05 0.0128771480815966 0.000169467441180732 0.0386314442447898
145 0.204235672907825 0.256635961668873 0.2169671022754 0.269375569198195 5.77954880289785e-05 0.0131386279993975 0.000173386464086936 0.0394158839981926
146 0.204167938080406 0.255934175731188 0.217156663998898 0.268903814421544 5.91103620383935e-05 0.0134002415799525 0.00017733108611518 0.0402007247398576
147 0.204101966633598 0.255231109347238 0.217348210751639 0.268429676661355 6.04330579165082e-05 0.0136618260936259 0.000181299173749525 0.0409854782808776
148 0.204037822995265 0.254527170107875 0.217541656623044 0.267953414008332 6.17628580214221e-05 0.0139232212083498 0.000185288574064266 0.0417696636250493
149 0.20397556696366 0.2538227610497 0.217736913344036 0.267475284960355 6.30990399747091e-05 0.0141842693805875 0.000189297119924127 0.0425528081417626
150 0.203915253575168 0.253118279725531 0.217933890487907 0.26699554780634 6.44408783782038e-05 0.0144448162228855 0.000193322635134611 0.0433344486686565
151 0.203856932998642 0.252414117326223 0.218132495675949 0.266514460026803 6.57876465059368e-05 0.0147047108465898 0.00019736293951781 0.0441141325397695
152 0.20380065045629 0.251710657857 0.218332634786814 0.266032277713747 6.7138617963446e-05 0.0149638061785735 0.000201415853890338 0.0448914185357206
153 0.203746446170776 0.251008277370802 0.218534212168558 0.265549255012285 6.84930683072121e-05 0.0152219592510877 0.000205479204921636 0.0456658777532631
154 0.203694355338024 0.250307343260614 0.218737130852336 0.265065643586097 6.9850276617526e-05 0.015479031464115 0.000209550829852578 0.0464370943923449
155 0.203644408124994 0.24960821361216 0.218941292766739 0.264581692108604 7.12095270186822e-05 0.0157348888198572 0.000213628581056047 0.0472046664595715
156 0.203596629691519 0.248911236617791 0.219146598951783 0.264097645781403 7.25701101410025e-05 0.0159894021292349 0.000217710330423007 0.0479682063877046
157 0.203551040235126 0.248216750051879 0.219352949771609 0.26361374588128 7.39313245198197e-05 0.0162424471905068 0.000221793973559459 0.0487273415715204
158 0.203507655057615 0.247525080807552 0.219560245124962 0.263130229336836 7.52924779271775e-05 0.0164939049403316 0.000225877433781532 0.049481714820995
159 0.20346648465207 0.246836544494128 0.219768384652612 0.262647328335482 7.66528886326349e-05 0.0167436615777944 0.000229958665897905 0.0502309847333831
160 0.203427534808842 0.246151445094201 0.21997726794087 0.262165269961342 7.80118865901802e-05 0.0169916086620962 0.000234035659770541 0.0509748259862885
161 0.20339080673899 0.245470074678953 0.220186794720454 0.261684275864327 7.93688145488726e-05 0.0172376431847698 0.000238106443646618 0.0517129295543094
162 0.203356297213604 0.244792713179937 0.220396865059999 0.261204561960439 8.07230290854148e-05 0.0174816676174198 0.000242169087256244 0.0524450028522595
163 0.203323998717375 0.244119628215263 0.220607379553547 0.26072633816315 8.20739015574276e-05 0.0177235899361087 0.000246221704672283 0.053170769808326
164 0.203293899614795 0.243451074967899 0.220818239501451 0.260249808145511 8.34208189767379e-05 0.0179633236236091 0.000250262456930214 0.0538899708708273
165 0.203265984327326 0.242787296113557 0.221029347084166 0.259775169132443 8.4763184802499e-05 0.0182007876508246 0.000254289554407497 0.0546023629524738
166 0.203240233519924 0.242128521795491 0.221240605528454 0.259302611722551 8.61004196544407e-05 0.0184359064387406 0.000258301258963322 0.0553077193162219
167 0.203216624295321 0.241474969643393 0.221451919265623 0.258832319738615 8.74319619469882e-05 0.018668609802315 0.000262295885840965 0.056005829406945
168 0.20319513039451 0.240826844833471 0.221663194081459 0.25836447010581 8.87572684453942e-05 0.0188988328777418 0.000266271805336183 0.0566964986332255
169 0.203175722401932 0.240184340186758 0.221874337257569 0.257899232756612 9.00758147454011e-05 0.0191265160345368 0.000270227444236203 0.0573795481036105
170 0.203158367953938 0.239547636302635 0.222085257703939 0.257436770561223 9.13870956782797e-05 0.0193516047738879 0.000274161287034839 0.0580548143216637
171 0.203143031949164 0.238916901724597 0.222295866082537 0.256977239282321 9.26906256433896e-05 0.0195740496147019 0.000278071876930169 0.0587221488441056
172 0.203129676759536 0.238292293135275 0.222506074921865 0.256520787552842 9.39859388706631e-05 0.01979380596875 0.000281957816611989 0.0593814179062499
173 0.203118262440714 0.237673955577807 0.222715798722412 0.256067556875488 9.52725896156429e-05 0.020010834006279 0.000285817768846929 0.0600325020188371
174 0.203108746940866 0.237062022700696 0.222924954053013 0.255617681642623 9.6550152289887e-05 0.0202250985134107 0.000289650456869661 0.0606752955402321
175 0.203101086306764 0.236456617023407 0.223133459638146 0.255171289175177 9.78182215297182e-05 0.020436568742597 0.000293454664589154 0.061309706227791
176 0.203095234886278 0.235857850220022 0.223341236436287 0.254728499779209 9.90764122064135e-05 0.0206452182573444 0.00029722923661924 0.0619356547720331
177 0.203091145526434 0.235265823418429 0.223548207709423 0.254289426818777 0.000100324359381032 0.0208510247723533 0.000300973078143095 0.0625530743170598
178 0.203088769766315 0.234680627512584 0.22375429908391 0.253854176803741 0.000101561718207137 0.0210539699901552 0.000304685154621412 0.0631619099704655
179 0.203088058024149 0.234102343485581 0.223959438602872 0.253422849491224 0.000102788163784727 0.0212540394352588 0.000308364491354182 0.0637621183057764
180 0.203088959778026 0.233531042741351 0.224163556770362 0.252995537999399 0.00010400339096868 0.0214512222867468 0.000312010172906039 0.0643536668602403
181 0.203091423739786 0.232966787442968 0.224366586587552 0.252572328932382 0.000105207114135045 0.0216455112101932 0.000315621342405135 0.0649365336305795
182 0.203095398021665 0.232409630855673 0.224568463581223 0.252153302515005 0.000106399066908468 0.0218369021897 0.000319197200725404 0.0655107065690998
183 0.203100830295406 0.231859617692886 0.224769125824856 0.251738532736312 0.000107579001853997 0.0220253943607809 0.000322737005561991 0.0660761830823428
184 0.203107667943579 0.231316784463581 0.224968513952628 0.251328087500657 0.000108746690136467 0.0222109898447519 0.000326240070409402 0.0666329695342558
185 0.20311585820294 0.230781159819565 0.225166571166653 0.250922028785362 0.000109901921150587 0.0223936935852193 0.00032970576345176 0.067181080755658
186 0.203125348299721 0.230252764901318 0.22536324323779 0.250520412803899 0.000111044502124752 0.0225735131871932 0.000333133506374257 0.0677205395615797
187 0.203136085576793 0.229731613681187 0.225558478500381 0.250123290173671 0.000112174257701543 0.0227504587592906 0.00033652277310463 0.0682513762778718
188 0.203148017612703 0.229217713302845 0.225752227841238 0.249730706087491 0.000113291029497727 0.0229245427594332 0.00033987308849318 0.0687736282782996
189 0.203161092332628 0.228711064416052 0.225944444683268 0.249342700487907 0.000114394675646501 0.0230957798443898 0.000343184026939502 0.0692873395331694
