"k" "s" "SR"
0.1 0.23 0.500070595092275
0.1025 0.23 0.500086573786782
0.105 0.23 0.500106174272362
0.1075 0.23 0.500130211656337
0.11 0.23 0.500159678770546
0.1125 0.23 0.500195781334324
0.115 0.23 0.500239978097298
0.1175 0.23 0.500294025579994
0.12 0.23 0.500360026287862
0.1225 0.23 0.500440478146845
0.125 0.23 0.500538321288799
0.1275 0.23 0.500656976118337
0.13 0.23 0.500800363809248
0.1325 0.23 0.500972897161304
0.135 0.23 0.501179426535257
0.1375 0.23 0.501425123240648
0.14 0.23 0.501715282673705
0.1425 0.23 0.502055033566048
0.145 0.23 0.502448949892136
0.1475 0.23 0.502900579539127
0.15 0.23 0.503411927976269
0.1525 0.23 0.503982961715255
0.155 0.23 0.504611217367866
0.1575 0.23 0.505291607407352
0.16 0.23 0.506016494999286
0.1625 0.23 0.506776066272478
0.165 0.23 0.507558968400423
0.1675 0.23 0.508353123825349
0.17 0.23 0.509146594312721
0.1725 0.23 0.509928365086219
0.175 0.23 0.510688947897027
0.1775 0.23 0.511420749955867
0.18 0.23 0.512118206163278
0.1825 0.23 0.512777711120076
0.185 0.23 0.513397408480759
0.1875 0.23 0.513976899080738
0.19 0.23 0.51451692105541
0.1925 0.23 0.51501904108311
0.195 0.23 0.515485380974621
0.1975 0.23 0.515918391155029
0.2 0.23 0.516320673362528
0.2025 0.23 0.516694849105818
0.205 0.23 0.517043467433647
0.2075 0.23 0.517368944553839
0.21 0.23 0.51767352804457
0.2125 0.23 0.517959279250925
0.215 0.23 0.518228068563289
0.2175 0.23 0.518481579393305
0.22 0.23 0.518721317672893
0.2225 0.23 0.51894862455004
0.225 0.23 0.519164690633239
0.2275 0.23 0.519370570658472
0.23 0.23 0.519567197842187
0.2325 0.23 0.519755397466479
0.235 0.23 0.519935899442429
0.2375 0.23 0.520109349734817
0.24 0.23 0.52027632062255
0.2425 0.23 0.520437319827231
0.245 0.23 0.520592798576916
0.2475 0.23 0.520743158690754
0.25 0.23 0.520888758777993
0.2525 0.23 0.521029919645653
0.255 0.23 0.521166929005601
0.2575 0.23 0.521300045565732
0.26 0.23 0.521429502582617
0.2625 0.23 0.521555510945189
0.265 0.23 0.521678261851322
0.2675 0.23 0.521797929131792
0.27 0.23 0.521914671269327
0.2725 0.23 0.522028633154274
0.275 0.23 0.522139947612893
0.2775 0.23 0.522248736739416
0.28 0.23 0.522355113058723
0.2825 0.23 0.522459180542769
0.285 0.23 0.522561035500641
0.2875 0.23 0.522660767359351
0.29 0.23 0.52275845935004
0.2925 0.23 0.522854189112223
0.295 0.23 0.522948029226918
0.2975 0.23 0.523040047687967
0.3 0.23 0.523130308319588
0.3025 0.23 0.523218871147049
0.305 0.23 0.523305792726421
0.3075 0.23 0.523391126438536
0.31 0.23 0.523474922751599
0.3125 0.23 0.523557229456282
0.315 0.23 0.523638091876614
0.3175 0.23 0.52371755305957
0.32 0.23 0.523795653945853
0.3225 0.23 0.523872433524034
0.325 0.23 0.523947928969985
0.3275 0.23 0.524022175773225
0.33 0.23 0.524095207851657
0.3325 0.23 0.52416705765595
0.335 0.23 0.524237756264693
0.3375 0.23 0.524307333471289
0.34 0.23 0.524375817863459
0.3425 0.23 0.524443236896118
0.345 0.23 0.524509616958286
0.3475 0.23 0.524574983434638
0.35 0.23 0.52463936076222
0.3525 0.23 0.524702772482784
0.355 0.23 0.524765241291181
0.3575 0.23 0.524826789080165
0.36 0.23 0.524887436981941
0.3625 0.23 0.52494720540676
0.365 0.23 0.525006114078818
0.3675 0.23 0.525064182069699
0.37 0.23 0.525121427829569
0.3725 0.23 0.525177869216323
0.375 0.23 0.525233523522839
0.3775 0.23 0.525288407502519
0.38 0.23 0.525342537393229
0.3825 0.23 0.525395928939788
0.385 0.23 0.525448597415103
0.3875 0.23 0.525500557640067
0.39 0.23 0.525551824002304
0.3925 0.23 0.525602410473853
0.395 0.23 0.525652330627867
0.3975 0.23 0.525701597654396
0.4 0.23 0.525750224375325
0.4025 0.23 0.525798223258519
0.405 0.23 0.525845606431228
0.4075 0.23 0.525892385692818
0.41 0.23 0.525938572526848
0.4125 0.23 0.525984178112558
0.415 0.23 0.526029213335794
0.4175 0.23 0.526073688799406
0.42 0.23 0.526117614833159
0.4225 0.23 0.526161001503178
0.425 0.23 0.526203858620961
0.4275 0.23 0.526246195751987
0.43 0.23 0.526288022223934
0.4325 0.23 0.52632934713454
0.435 0.23 0.526370179359122
0.4375 0.23 0.526410527557768
0.44 0.23 0.526450400182235
0.4425 0.23 0.526489805482549
0.445 0.23 0.526528751513337
0.4475 0.23 0.526567246139901
0.45 0.23 0.526605297044049
0.4525 0.23 0.526642911729691
0.455 0.23 0.526680097528216
0.4575 0.23 0.526716861603664
0.46 0.23 0.526753210957691
0.4625 0.23 0.526789152434353
0.465 0.23 0.526824692724706
0.4675 0.23 0.526859838371237
0.47 0.23 0.526894595772127
0.4725 0.23 0.526928971185368
0.475 0.23 0.526962970732718
0.4775 0.23 0.526996600403528
0.48 0.23 0.527029866058425
0.4825 0.23 0.527062773432864
0.485 0.23 0.527095328140568
0.4875 0.23 0.527127535676835
0.49 0.23 0.527159401421744
0.4925 0.23 0.527190930643242
0.495 0.23 0.527222128500137
0.4975 0.23 0.527253000044984
0.5 0.23 0.527283550226882
0.0025 0.235 0.500000008094874
0.005 0.235 0.500000016196154
0.0075 0.235 0.500000024789165
0.01 0.235 0.50000003437545
0.0125 0.235 0.50000004549416
0.015 0.235 0.50000005874521
0.0175 0.235 0.5000000748151
0.02 0.235 0.500000094506449
0.0225 0.235 0.500000118772444
0.025 0.235 0.50000014875765
0.0275 0.235 0.500000185846899
0.03 0.235 0.500000231724315
0.0325 0.235 0.500000288445023
0.035 0.235 0.500000358522595
0.0375 0.235 0.500000445036029
0.04 0.235 0.500000551760892
0.0425 0.235 0.500000683330339
0.045 0.235 0.500000845433056
0.0475 0.235 0.500001045056814
0.05 0.235 0.500001290788377
0.0525 0.235 0.500001593183024
0.055 0.235 0.500001965220096
0.0575 0.235 0.50000242286486
0.06 0.235 0.500002985761769
0.0625 0.235 0.500003678090154
0.065 0.235 0.500004529620717
0.0675 0.235 0.500005577020225
0.07 0.235 0.500006865462967
0.0725 0.235 0.500008450621183
0.075 0.235 0.500010401123464
0.0775 0.235 0.500012801590499
0.08 0.235 0.500015756382355
0.0825 0.235 0.50001939422132
0.085 0.235 0.50002387388995
0.0875 0.235 0.500029391246051
0.09 0.235 0.500036187845089
0.0925 0.235 0.500044561515922
0.095 0.235 0.500054879296546
0.0975 0.235 0.500067593199955
0.1 0.235 0.500083259340911
0.1025 0.235 0.500102561002695
0.105 0.235 0.500126336243234
0.1075 0.235 0.500155610607415
0.11 0.235 0.500191635389618
0.1125 0.235 0.500235931622891
0.115 0.235 0.50029033948305
0.1175 0.235 0.500357071987218
0.12 0.235 0.500438770614718
0.1225 0.235 0.500538558651271
0.125 0.235 0.500660085544006
0.1275 0.235 0.500807552326818
0.13 0.235 0.500985704394053
0.1325 0.235 0.501199774067715
0.135 0.235 0.501455352543602
0.1375 0.235 0.501758170596729
0.14 0.235 0.502113772161725
0.1425 0.235 0.502527077006086
0.145 0.235 0.50300184967874
0.1475 0.235 0.503540120659348
0.15 0.235 0.504141636831452
0.1525 0.235 0.504803442055504
0.155 0.235 0.505519692295544
0.1575 0.235 0.50628178396529
0.16 0.235 0.507078818922308
0.1625 0.235 0.507898357926935
0.165 0.235 0.508727349214006
0.1675 0.235 0.509553082752576
0.17 0.235 0.510364025258684
0.1725 0.235 0.511150431258867
0.175 0.235 0.511904684159568
0.1775 0.235 0.512621377974302
0.18 0.235 0.513297190432559
0.1825 0.235 0.513930616479366
0.185 0.235 0.514521630583953
0.1875 0.235 0.515071333775223
0.19 0.235 0.515581624117758
0.1925 0.235 0.516054912703494
0.195 0.235 0.516493893966516
0.1975 0.235 0.516901370044507
0.2 0.235 0.517280123618497
0.2025 0.235 0.517632831257652
0.205 0.235 0.517962008809433
0.2075 0.235 0.518269980997405
0.21 0.235 0.518558868534718
0.2125 0.235 0.518830587356271
0.215 0.235 0.51908685580447
0.2175 0.235 0.51932920667133
0.22 0.235 0.519559001871016
0.2225 0.235 0.519777448197616
0.225 0.235 0.519985613136623
0.2275 0.235 0.520184440075094
0.23 0.235 0.520374762523938
0.2325 0.235 0.520557317152187
0.235 0.235 0.520732755558569
0.2375 0.235 0.52090165478708
0.24 0.235 0.521064526643431
0.2425 0.235 0.521221825897698
0.245 0.235 0.521373957472359
0.2475 0.235 0.521521282719064
0.25 0.235 0.521664124885607
0.2525 0.235 0.521802773868982
0.255 0.235 0.521937490342907
0.2575 0.235 0.522068509339779
0.26 0.235 0.522196043358491
0.2625 0.235 0.522320285061255
0.265 0.235 0.522441409614828
0.2675 0.235 0.522559576724494
0.27 0.235 0.522674932402784
0.2725 0.235 0.522787610509259
0.275 0.235 0.522897734092743
0.2775 0.235 0.523005416563032
0.28 0.235 0.523110762715331
0.2825 0.235 0.523213869627443
0.285 0.235 0.523314827446871
0.2875 0.235 0.523413720082621
0.29 0.235 0.523510625814378
0.2925 0.235 0.523605617829975
0.295 0.235 0.523698764700533
0.2975 0.235 0.523790130801339
0.3 0.235 0.523879776685423
0.3025 0.235 0.523967759415833
0.305 0.235 0.524054132861779
0.3075 0.235 0.524138947963122
0.31 0.235 0.524222252967084
0.3125 0.235 0.524304093640533
0.315 0.235 0.524384513460751
0.3175 0.235 0.524463553787223
0.32 0.235 0.524541254016649
0.3225 0.235 0.524617651723089
0.325 0.235 0.52469278278494
0.3275 0.235 0.524766681500187
0.33 0.235 0.524839380691233
0.3325 0.235 0.524910911800424
0.335 0.235 0.524981304977262
0.3375 0.235 0.525050589158178
0.34 0.235 0.525118792139642
0.3425 0.235 0.525185940645271
0.345 0.235 0.525252060387554
0.3475 0.235 0.525317176124712
0.35 0.235 0.525381311713179
0.3525 0.235 0.525444490156107
0.355 0.235 0.525506733648281
0.3575 0.235 0.525568063617775
0.36 0.235 0.525628500764637
0.3625 0.235 0.525688065096882
0.365 0.235 0.525746775964022
0.3675 0.235 0.525804652088347
0.37 0.235 0.525861711594158
0.3725 0.235 0.525917972035101
0.375 0.235 0.525973450419799
0.3775 0.235 0.526028163235869
0.38 0.235 0.526082126472497
0.3825 0.235 0.526135355641662
0.385 0.235 0.526187865798111
0.3875 0.235 0.526239671558202
0.39 0.235 0.526290787117661
0.3925 0.235 0.526341226268378
0.395 0.235 0.526391002414276
0.3975 0.235 0.526440128586332
0.4 0.235 0.526488617456813
0.4025 0.235 0.526536481352774
0.405 0.235 0.526583732268867
0.4075 0.235 0.526630381879519
0.41 0.235 0.526676441550496
0.4125 0.235 0.526721922349924
0.415 0.235 0.526766835058771
0.4175 0.235 0.526811190180843
0.42 0.235 0.526854997952321
0.4225 0.235 0.526898268350854
0.425 0.235 0.526941011104251
0.4275 0.235 0.526983235698788
0.43 0.235 0.527024951387147
0.4325 0.235 0.527066167196019
0.435 0.235 0.527106891933375
0.4375 0.235 0.527147134195444
0.44 0.235 0.52718690237339
0.4425 0.235 0.527226204659726
0.445 0.235 0.527265049054458
0.4475 0.235 0.52730344337099
0.45 0.235 0.527341395241798
0.4525 0.235 0.527378912123877
0.455 0.235 0.527416001303978
0.4575 0.235 0.527452669903651
0.46 0.235 0.52748892488409
0.4625 0.235 0.527524773050803
0.465 0.235 0.527560221058103
0.4675 0.235 0.527595275413441
0.47 0.235 0.52762994248158
0.4725 0.235 0.527664228488613
0.475 0.235 0.527698139525851
0.4775 0.235 0.527731681553557
0.48 0.235 0.527764860404567
0.4825 0.235 0.527797681787774
0.485 0.235 0.527830151291493
0.4875 0.235 0.527862274386723
0.49 0.235 0.527894056430281
0.4925 0.235 0.527925502667849
0.495 0.235 0.527956618236907
0.4975 0.235 0.527987408169577
0.5 0.235 0.528017877395371
0.0025 0.24 0.500000008091912
0.005 0.24 0.500000016198464
0.0075 0.24 0.500000024828638
0.01 0.24 0.500000034509755
0.0125 0.24 0.500000045811059
0.015 0.24 0.500000059369335
0.0175 0.24 0.500000075917608
0.02 0.24 0.500000096318145
0.0225 0.24 0.500000121601177
0.025 0.24 0.500000153011021
0.0275 0.24 0.500000192061645
0.03 0.24 0.500000240604129
0.0325 0.24 0.500000300909042
0.035 0.24 0.500000375767424
0.0375 0.24 0.500000468614936
0.04 0.24 0.500000583684791
0.0425 0.24 0.50000072619643
0.045 0.24 0.500000902588558
0.0475 0.24 0.500001120807211
0.05 0.24 0.500001390662119
0.0525 0.24 0.500001724267817
0.055 0.24 0.500002136589921
0.0575 0.24 0.500002646121964
0.06 0.24 0.50000327572429
0.0625 0.24 0.500004053664163
0.065 0.24 0.50000501490568
0.0675 0.24 0.500006202709774
0.07 0.24 0.500007670619041
0.0725 0.24 0.500009484919926
0.075 0.24 0.500011727696609
0.0775 0.24 0.50001450061762
0.08 0.24 0.500017929628558
0.0825 0.24 0.500022170763236
0.085 0.24 0.500027417331994
0.0875 0.24 0.500033908800329
0.09 0.24 0.500041941733629
0.0925 0.24 0.500051883253679
0.095 0.24 0.500064187527392
0.0975 0.24 0.500079415882441
0.1 0.24 0.500098261208588
0.1025 0.24 0.500121577341009
0.105 0.24 0.500150414106278
0.1075 0.24 0.500186058601993
0.11 0.24 0.500230083016696
0.1125 0.24 0.500284398791714
0.115 0.24 0.500351316065232
0.1175 0.24 0.500433605976362
0.12 0.24 0.500534561381323
0.1225 0.24 0.500658048699864
0.125 0.24 0.500808539910805
0.1275 0.24 0.500991109306803
0.13 0.24 0.501211375054943
0.1325 0.24 0.50147536207225
0.135 0.24 0.501789262203141
0.1375 0.24 0.50215907293378
0.14 0.24 0.50259010986587
0.1425 0.24 0.503086412759832
0.145 0.24 0.503650098828451
0.1475 0.24 0.504280753541829
0.15 0.24 0.50497497617259
0.1525 0.24 0.505726199585644
0.155 0.24 0.50652487043657
0.1575 0.24 0.507359008356556
0.16 0.24 0.508215078313466
0.1625 0.24 0.509079037461667
0.165 0.24 0.509937382580521
0.1675 0.24 0.510778037492961
0.17 0.24 0.511590972582415
0.1725 0.24 0.512368518165023
0.175 0.24 0.513105396228977
0.1775 0.24 0.513798535737725
0.18 0.24 0.514446751794142
0.1825 0.24 0.515050363721781
0.185 0.24 0.515610810343053
0.1875 0.24 0.516130300543195
0.19 0.24 0.516611518995177
0.1925 0.24 0.51705739317934
0.195 0.24 0.517470918946031
0.1975 0.24 0.517855037081092
0.2 0.24 0.518212551494481
0.2025 0.24 0.518546079664209
0.205 0.24 0.518858026973626
0.2075 0.24 0.519150577993755
0.21 0.24 0.519425699228679
0.2125 0.24 0.519685149173541
0.215 0.24 0.5199304926534
0.2175 0.24 0.520163117302567
0.22 0.24 0.520384250726903
0.2225 0.24 0.520594977398018
0.225 0.24 0.520796254693647
0.2275 0.24 0.5209889277549
0.23 0.24 0.521173743006101
0.2325 0.24 0.52135136029853
0.235 0.24 0.521522363712551
0.2375 0.24 0.521687271096125
0.24 0.24 0.52184654244103
0.2425 0.24 0.522000587207891
0.245 0.24 0.522149770712293
0.2475 0.24 0.522294419680018
0.25 0.24 0.522434827072214
0.2525 0.24 0.522571256272486
0.255 0.24 0.522703944718581
0.2575 0.24 0.522833107052095
0.26 0.24 0.522958937850875
0.2625 0.24 0.523081614000655
0.265 0.24 0.523201296755172
0.2675 0.24 0.523318133527415
0.27 0.24 0.523432259448894
0.2725 0.24 0.523543798728762
0.275 0.24 0.523652865840147
0.2775 0.24 0.523759566557287
0.28 0.24 0.523863998863711
0.2825 0.24 0.523966253748865
0.285 0.24 0.524066415908144
0.2875 0.24 0.524164564359183
0.29 0.24 0.524260772985452
0.2925 0.24 0.524355111016663
0.295 0.24 0.524447643454176
0.2975 0.24 0.524538431448452
0.3 0.24 0.524627532634641
0.3025 0.24 0.524715001431551
0.305 0.24 0.524800889308546
0.3075 0.24 0.524885245024299
0.31 0.24 0.524968114840806
0.3125 0.24 0.525049542715631
0.315 0.24 0.525129570474924
0.3175 0.24 0.525208237969488
0.32 0.24 0.525285583215806
0.3225 0.24 0.52536164252376
0.325 0.24 0.525436450612518
0.3275 0.24 0.525510040715889
0.33 0.24 0.525582444678302
0.3325 0.24 0.525653693042404
0.335 0.24 0.525723815129158
0.3375 0.24 0.525792839111232
0.34 0.24 0.525860792080356
0.3425 0.24 0.525927700109255
0.345 0.24 0.525993588308704
0.3475 0.24 0.526058480880172
0.35 0.24 0.526122401164483
0.3525 0.24 0.526185371686873
0.355 0.24 0.526247414198775
0.3575 0.24 0.52630854971663
0.36 0.24 0.526368798558001
0.3625 0.24 0.526428180375211
0.365 0.24 0.526486714186743
0.3675 0.24 0.52654441840658
0.37 0.24 0.526601310871648
0.3725 0.24 0.526657408867552
0.375 0.24 0.526712729152707
0.3775 0.24 0.526767287981016
0.38 0.24 0.526821101123198
0.3825 0.24 0.526874183886879
0.385 0.24 0.526926551135531
0.3875 0.24 0.526978217306347
0.39 0.24 0.527029196427135
0.3925 0.24 0.527079502132298
0.395 0.24 0.527129147677967
0.3975 0.24 0.527178145956332
0.4 0.24 0.527226509509258
0.4025 0.24 0.527274250541194
0.405 0.24 0.527321380931454
0.4075 0.24 0.527367912245894
0.41 0.24 0.527413855748025
0.4125 0.24 0.52745922240961
0.415 0.24 0.527504022920753
0.4175 0.24 0.527548267699539
0.42 0.24 0.527591966901229
0.4225 0.24 0.527635130427048
0.425 0.24 0.527677767932587
0.4275 0.24 0.52771988883584
0.43 0.24 0.527761502324901
0.4325 0.24 0.527802617365327
0.435 0.24 0.527843242707206
0.4375 0.24 0.527883386891922
0.44 0.24 0.527923058258661
0.4425 0.24 0.527962264950637
0.445 0.24 0.528001014921083
0.4475 0.24 0.528039315939007
0.45 0.24 0.52807717559472
0.4525 0.24 0.528114601305156
0.455 0.24 0.528151600318983
0.4575 0.24 0.528188179721535
0.46 0.24 0.528224346439549
0.4625 0.24 0.528260107245732
0.465 0.24 0.528295468763165
0.4675 0.24 0.528330437469542
0.47 0.24 0.528365019701262
0.4725 0.24 0.528399221657378
0.475 0.24 0.528433049403397
0.4775 0.24 0.528466508874966
0.48 0.24 0.528499605881414
0.4825 0.24 0.528532346109181
0.485 0.24 0.528564735125132
0.4875 0.24 0.528596778379756
0.49 0.24 0.528628481210263
0.4925 0.24 0.528659848843571
0.495 0.24 0.528690886399205
0.4975 0.24 0.528721598892096
0.5 0.24 0.52875199123529
0.0025 0.245 0.500000008088864
0.005 0.245 0.50000001620084
0.0075 0.245 0.500000024869265
0.01 0.245 0.50000003464813
0.0125 0.245 0.500000046138037
0.015 0.245 0.500000060014491
0.0175 0.245 0.500000077059757
0.02 0.245 0.500000098199681
0.0225 0.245 0.500000124547149
0.025 0.245 0.500000157454145
0.0275 0.245 0.500000198574811
0.03 0.245 0.500000249942444
0.0325 0.245 0.500000314063988
0.035 0.245 0.500000394036475
0.0375 0.245 0.500000493690893
0.04 0.245 0.500000617770257
0.0425 0.245 0.500000772150363
0.045 0.245 0.500000964113719
0.0475 0.245 0.500001202689757
0.05 0.245 0.500001499077647
0.0525 0.245 0.500001867172062
0.055 0.245 0.500002324217285
0.0575 0.245 0.500002891621326
0.06 0.245 0.500003595969532
0.0625 0.245 0.500004470286983
0.065 0.245 0.500005555611035
0.0675 0.245 0.500006902950531
0.07 0.245 0.500008575726806
0.0725 0.245 0.500010652814719
0.075 0.245 0.500013232330285
0.0775 0.245 0.500016436346124
0.08 0.245 0.500020416758057
0.0825 0.245 0.500025362576694
0.085 0.245 0.500031508977879
0.0875 0.245 0.500039148515682
0.09 0.245 0.500048644981028
0.0925 0.245 0.500060450475698
0.095 0.245 0.500075126360727
0.0975 0.245 0.500093368820333
0.1 0.245 0.500116039840965
0.1025 0.245 0.50014420441196
0.105 0.245 0.500179174666024
0.1075 0.245 0.500222561428141
0.11 0.245 0.500276333134869
0.1125 0.245 0.500342881190773
0.115 0.245 0.500425089375989
0.1175 0.245 0.500526402713144
0.12 0.245 0.500650888056112
0.1225 0.245 0.500803274478528
0.125 0.245 0.500988956448992
0.1275 0.245 0.501213937369461
0.13 0.245 0.501484686647299
0.1325 0.245 0.50180788237675
0.135 0.245 0.502190017201531
0.1375 0.245 0.502636860645251
0.14 0.245 0.503152799516557
0.1425 0.245 0.50374011750637
0.145 0.245 0.50439831795171
0.1475 0.245 0.505123625030284
0.15 0.245 0.50590880015032
0.1525 0.245 0.506743369207718
0.155 0.245 0.507614275369975
0.1575 0.245 0.508506873423539
0.16 0.245 0.509406100061757
0.1625 0.245 0.510297619945628
0.165 0.245 0.511168770057659
0.1675 0.245 0.512009190943808
0.17 0.245 0.512811114658054
0.1725 0.245 0.513569348199305
0.175 0.245 0.514281032384693
0.1775 0.245 0.514945267804287
0.18 0.245 0.515562689481243
0.1825 0.245 0.5161350507974
0.185 0.245 0.516664854126324
0.1875 0.245 0.517155045900885
0.19 0.245 0.517608779677566
0.1925 0.245 0.518029242088877
0.195 0.245 0.518419532279536
0.1975 0.245 0.518782584121965
0.2 0.245 0.519121120987566
0.2025 0.245 0.519437634213744
0.205 0.245 0.519734378068365
0.2075 0.245 0.520013375637895
0.21 0.245 0.520276431489378
0.2125 0.245 0.520525148122863
0.215 0.245 0.520760944142121
0.2175 0.245 0.520985072757899
0.22 0.245 0.52119863973945
0.2225 0.245 0.521402620286685
0.225 0.245 0.521597874541982
0.2275 0.245 0.521785161626484
0.23 0.245 0.521965152193132
0.2325 0.245 0.522138439555078
0.235 0.245 0.522305549486154
0.2375 0.245 0.522466948809004
0.24 0.245 0.522623052892929
0.2425 0.245 0.522774232182058
0.245 0.245 0.522920817868256
0.2475 0.245 0.523063106814436
0.25 0.245 0.523201365824052
0.2525 0.245 0.523335835342315
0.255 0.245 0.52346673266488
0.2575 0.245 0.523594254720419
0.26 0.245 0.523718580485105
0.2625 0.245 0.523839873079364
0.265 0.245 0.52395828159051
0.2675 0.245 0.524073942658945
0.27 0.245 0.524186981860352
0.2725 0.245 0.524297514911842
0.275 0.245 0.52440564872607
0.2775 0.245 0.524511482333961
0.28 0.245 0.5246151076938
0.2825 0.245 0.524716610401914
0.285 0.245 0.52481607031806
0.2875 0.245 0.524913562116783
0.29 0.245 0.525009155774433
0.2925 0.245 0.525102917000188
0.295 0.245 0.525194907618287
0.2975 0.245 0.525285185907658
0.3 0.245 0.525373806904322
0.3025 0.245 0.525460822671179
0.305 0.245 0.525546282539218
0.3075 0.245 0.52563023332359
0.31 0.245 0.525712719517592
0.3125 0.245 0.525793783467157
0.315 0.245 0.52587346552815
0.3175 0.245 0.525951804208442
0.32 0.245 0.526028836296503
0.3225 0.245 0.526104596978033
0.325 0.245 0.526179119941949
0.3275 0.245 0.526252437476895
0.33 0.245 0.526324580559297
0.3325 0.245 0.52639557893386
0.335 0.245 0.526465461187292
0.3375 0.245 0.526534254815963
0.34 0.245 0.526601986288099
0.3425 0.245 0.526668681101073
0.345 0.245 0.526734363834261
0.3475 0.245 0.526799058197897
0.35 0.245 0.526862787078311
0.3525 0.245 0.526925572579882
0.355 0.245 0.52698743606401
0.3575 0.245 0.52704839818538
0.36 0.245 0.527108478925755
0.3625 0.245 0.527167697625513
0.365 0.245 0.527226073013127
0.3675 0.245 0.527283623232755
0.37 0.245 0.527340365870107
0.3725 0.245 0.52739631797671
0.375 0.245 0.527451496092724
0.3775 0.245 0.527505916268407
0.38 0.245 0.527559594084329
0.3825 0.245 0.527612544670452
0.385 0.245 0.527664782724135
0.3875 0.245 0.527716322527155
0.39 0.245 0.527767177961825
0.3925 0.245 0.527817362526242
0.395 0.245 0.527866889348764
0.3975 0.245 0.52791577120174
0.4 0.245 0.527964020514551
0.4025 0.245 0.528011649386012
0.405 0.245 0.528058669596178
0.4075 0.245 0.528105092617573
0.41 0.245 0.52815092962591
0.4125 0.245 0.528196191510301
0.415 0.245 0.528240888883008
0.4175 0.245 0.528285032088758
0.42 0.245 0.528328631213646
0.4225 0.245 0.528371696093642
0.425 0.245 0.528414236322743
0.4275 0.245 0.528456261260775
0.43 0.245 0.528497780040865
0.4325 0.245 0.528538801576605
0.435 0.245 0.528579334568931
0.4375 0.245 0.528619387512711
0.44 0.245 0.528658968703085
0.4425 0.245 0.528698086241544
0.445 0.245 0.528736748041778
0.4475 0.245 0.528774961835294
0.45 0.245 0.528812735176831
0.4525 0.245 0.528850075449555
0.455 0.245 0.528886989870071
0.4575 0.245 0.52892348549325
0.46 0.245 0.528959569216877
0.4625 0.245 0.528995247786125
0.465 0.245 0.529030527797881
0.4675 0.245 0.529065415704907
0.47 0.245 0.529099917819866
0.4725 0.245 0.529134040319191
0.475 0.245 0.529167789246842
0.4775 0.245 0.529201170517911
0.48 0.245 0.529234189922126
0.4825 0.245 0.529266853127221
0.485 0.245 0.529299165682202
0.4875 0.245 0.529331133020501
0.49 0.245 0.529362760463029
0.4925 0.245 0.529394053221126
0.495 0.245 0.529425016399419
0.4975 0.245 0.529455654998587
0.5 0.245 0.529485973918034
0.0025 0.25 0.500000008085729
0.005 0.25 0.500000016203282
0.0075 0.25 0.500000024911062
0.01 0.25 0.500000034790643
0.0125 0.25 0.500000046475296
0.015 0.25 0.500000060681187
0.0175 0.25 0.500000078242679
0.02 0.25 0.500000100153374
0.0225 0.25 0.500000127614808
0.025 0.25 0.500000162095134
0.0275 0.25 0.500000205400602
0.03 0.25 0.500000259763298
0.0325 0.25 0.500000327949402
0.035 0.25 0.500000413393263
0.0375 0.25 0.500000520363872
0.04 0.25 0.500000654171918
0.0425 0.25 0.500000821427701
0.045 0.25 0.500001030362681
0.0475 0.25 0.500001291230685
0.05 0.25 0.500001616808853
0.0525 0.25 0.500002023023419
0.055 0.25 0.500002529731811
0.0575 0.25 0.500003161700506
0.06 0.25 0.500003949828024
0.0625 0.25 0.500004932674924
0.065 0.25 0.500006158378211
0.0675 0.25 0.500007687046936
0.07 0.25 0.500009593759874
0.0725 0.25 0.50001197231592
0.075 0.25 0.500014939924568
0.0775 0.25 0.500018643068693
0.08 0.25 0.5000232648263
0.0825 0.25 0.500029034003153
0.085 0.25 0.500036236505138
0.0875 0.25 0.50004522946801
0.09 0.25 0.50005645876123
0.0925 0.25 0.500070480587773
0.095 0.25 0.500087988003925
0.0975 0.25 0.500109843265813
0.1 0.25 0.500137116944469
0.1025 0.25 0.50017113469289
0.105 0.25 0.500213532326377
0.1075 0.25 0.500266319386864
0.11 0.25 0.500331950456126
0.1125 0.25 0.500413401968139
0.115 0.25 0.500514249914812
0.1175 0.25 0.500638740405925
0.12 0.25 0.50079184037777
0.1225 0.25 0.500979249932336
0.125 0.25 0.501207351419513
0.1275 0.25 0.501483064887555
0.13 0.25 0.501813577539478
0.1325 0.25 0.502205920193483
0.135 0.25 0.502666380868457
0.1375 0.25 0.50319977762379
0.14 0.25 0.503808658388297
0.1425 0.25 0.504492545687528
0.145 0.25 0.505247381178462
0.1475 0.25 0.506065326773946
0.15 0.25 0.506935030518501
0.1525 0.25 0.507842369937593
0.155 0.25 0.508771570907479
0.1575 0.25 0.509706507937307
0.16 0.25 0.510631957076054
0.1625 0.25 0.511534605016625
0.165 0.25 0.512403698288788
0.1675 0.25 0.513231310129239
0.17 0.25 0.514012278343882
0.1725 0.25 0.514743909252483
0.175 0.25 0.515425551049267
0.1775 0.25 0.516058125009653
0.18 0.25 0.516643677553761
0.1825 0.25 0.517184990104759
0.185 0.25 0.517685262453845
0.1875 0.25 0.518147870743388
0.19 0.25 0.518576192702658
0.1925 0.25 0.518973488939933
0.195 0.25 0.519342828305486
0.1975 0.25 0.519687046264726
0.2 0.25 0.520008726923093
0.2025 0.25 0.520310201241725
0.205 0.25 0.520593555759157
0.2075 0.25 0.520860647648164
0.21 0.25 0.521113123151632
0.2125 0.25 0.521352437374504
0.215 0.25 0.521579874101622
