"G" "DA2D2" "DA2Y" "DD2Y"
32 0.000238395251656116 5.7686894394407e-05 0.000119541456588019
33 0.00024970227669924 6.04653955703707e-05 0.000122564320453909
34 0.000261422188340808 6.33445293276927e-05 0.000125743332737032
35 0.000273571968207224 6.63284452035798e-05 0.000129083882126622
36 0.000286169233994655 6.94214473198895e-05 0.000132591578127553
37 0.000299232262887556 7.26280000389601e-05 0.00013627225870014
38 0.000312780015714214 7.59527337943697e-05 0.000140131998141356
39 0.000326832161853718 7.94004510984297e-05 0.000144177115211358
40 0.000341409104908155 8.29761327299644e-05 0.000148414181509001
41 0.000356532009153159 8.66849441053252e-05 0.000152850030099701
42 0.000372222826779146 9.05322418342167e-05 0.000157491764398663
43 0.000388504325934587 9.45235804633224e-05 0.000162346767312087
44 0.000405400119581649 9.86647194092388e-05 0.000167422710638549
45 0.000422934695173286 0.000102961630082048 0.000172727564732211
46 0.000441133445159504 0.000107420503201353 0.000178269608428989
47 0.000460022698328926 0.000112047756304419 0.000184057439236162
48 0.000479629751990102 0.000116850041447722 0.000190099983785209
49 0.000499982904994995 0.000121834253101083 0.000196406508546901
50 0.000521111491604964 0.000127007536232904 0.000202986630806805
51 0.000543045916197121 0.000132377294586483 0.000209850329898423
52 0.000565817688806322 0.00013795119914331 0.000217007958690167
53 0.000589459461495082 0.000143737196771618 0.000224470255321212
54 0.000614005065540545 0.000149743519055681 0.000232248355180062
55 0.000639489549424051 0.00015597869130092 0.000240353803118277
56 0.000665949217605053 0.000162451541709185 0.000248798565890372
57 0.000693421670056853 0.000169171210717092 0.00025759504480926
58 0.000721945842537123 0.000176147160488832 0.000266756088604906
59 0.000751562047561124 0.000183389184554496 0.000276295006471958
60 0.000782312016040176 0.000190907417582389 0.00028622558129011
61 0.000814238939542055 0.000198712345273036 0.000296562082998714
62 0.000847387513123698 0.000206814814360579 0.000307319282104866
63 0.000881803978679746 0.0002152260427059 0.000318512463301584
64 0.000917536168743132 0.000223957629462979 0.000330157439170023
65 0.000954633550666035 0.00023302156529903 0.000342270563936718
66 0.000993147271101042 0.000242430242646377 0.00035486874725377
67 0.00103313020069331 0.000252196465960801 0.000367969467966508
68 0.00107463697888481 0.000262333461960321 0.000381590787829665
69 0.00111772405872148 0.000272854889814156 0.000395751365129315
70 0.00116244975154299 0.000283774851249523 0.00041047046816382
71 0.0012088742714232 0.00029510790054068 0.000425767988532794
72 0.0012570597792171 0.000306869054342213 0.000441664454178657
73 0.00130707042605663 0.000319073801323268 0.000458181042120572
74 0.00135897239612422 0.00033173811155876 0.000475339590815664
75 0.00141283394851808 0.000344878445627209 0.000493162612077156
76 0.00146872545800802 0.000358511763362615 0.000511673302473649
77 0.00152671945446443 0.000372655532203267 0.000530895554128072
78 0.00158689066072633 0.000387327735076055 0.000550853964828876
79 0.00164931602865655 0.000402546877750508 0.000571573847359963
80 0.00171407477311432 0.000418331995592443 0.000593081237949424
81 0.001781248403556 0.000434702659642364 0.000615402903730644
82 0.00185092075295563 0.000451678981938493 0.000638566349102587
83 0.0019231780037166 0.0004692816200004 0.000662599820869222
84 0.00199810871022497 0.000487531780382897 0.000687532312031023
85 0.00207580381767415 0.000506451221205836 0.000713393564094408
86 0.00215635667676883 0.000526062253559771 0.000740214067757868
87 0.00223986305389478 0.000546387741682391 0.000768025061826376
88 0.00232642113631899 0.000567451101795596 0.000796858530198615
89 0.00241613153196302 0.000589276299487893 0.000826747196764618
90 0.00250909726327091 0.000611887845522088 0.000857724518044602
91 0.00260542375467188 0.00063531078994316 0.00088982467339331
92 0.00270521881311723 0.000659570714356669 0.000923082552587979
93 0.00280859260115168 0.000684693722244653 0.000957533740612353
94 0.00291565760196019 0.000710706427180179 0.000993214499443945
95 0.00302652857581474 0.000737635938800711 0.00103016174664728
96 0.00314132250732947 0.00076550984639532 0.00106841303057207
97 0.00326015854291975 0.000794356199960038 0.00110800650195245
98 0.00338315791784936 0.000824203488572983 0.00114898088170158
99 0.00351044387224201 0.00085508061594114 0.00119137542469555
100 0.00364214155542863 0.00088701687296993 0.00123522987934096
101 0.00377837791800038 0.000920041907208402 0.00128058444272313
102 0.00391928159094084 0.000954185689025347 0.00132747971113591
103 0.0040649827512181 0.000989478474375409 0.00137595662579979
104 0.00421561297323068 0.00102595076401877 0.00142605641358308
105 0.00437130506551972 0.00106363325906561 0.00147782052255117
106 0.00453219289218487 0.0011025568127242 0.00153129055218141
107 0.00469841117847305 0.00114275237814241 0.00158650817809655
108 0.00487009530004805 0.00118425095224379 0.00164351507118749
109 0.00504738105549653 0.00122708351547423 0.00170235281101741
110 0.00523040442168032 0.00127128096739155 0.00176306279342318
111 0.00541930129161008 0.00131687405804892 0.00182568613225739
112 0.00561420719458792 0.00136389331514399 0.00189026355524513
113 0.00581525699845027 0.00141236896692989 0.0019568352939638
114 0.00602258459383475 0.00146233086090897 0.00202544096799169
115 0.00623632256049827 0.00151380837836002 0.00209611946331259
116 0.0064566018158269 0.00156683034477977 0.00216890880510823
117 0.00668355124580149 0.00162142493635357 0.00224384602511829
118 0.00691729731881708 0.00167761958260547 0.00232096702379962
119 0.00715796368289789 0.00173544086541633 0.00240030642757033
120 0.00740567074700248 0.00179491441463924 0.00248189744148229
121 0.00766053524727598 0.00185606480058237 0.00256577169772517
122 0.00792266979927604 0.00191891542367457 0.00265195910042761
123 0.00819218243737652 0.00198348840167301 0.00274048766728479
124 0.00846917614273554 0.0020498044548185 0.00283138336860659
125 0.0087537483614018 0.00211788278939091 0.00292466996444628
126 0.00904599051432362 0.00218774098016272 0.00302036884053465
127 0.00934598750121535 0.00225939485229563 0.00311849884380937
128 0.00965381720042648 0.00233285836326981 0.00321907611839148
129 0.00996954996714412 0.00240814348547814 0.00332211394292104
130 0.0102932481324411 0.00248526009015902 0.0034276225702203
131 0.0106249655058526 0.00256421583337887 0.00353560907030396
132 0.0109647468843258 0.00264501604480939 0.0036460771778021
133 0.0113126275705322 0.00272766362007371 0.00375902714490033
134 0.0116686329036629 0.00281215891745965 0.0038744556009329
135 0.0120327778059338 0.00289849965981634 0.00399235541978662
136 0.0124050663481165 0.0029866808424612 0.00411271559628605
137 0.012785491337468 0.00307669464792867 0.00423552113273178
138 0.0131740339314645 0.00316853036838655 0.00436075293675383
139 0.0135706632807462 0.00326217433653445 0.00448838773161932
140 0.0139753362046439 0.00335760986577571 0.00461839798009858
141 0.014387996902593 0.00345481720042284 0.00475075182294468
142 0.0148085767046321 0.00355377347665688 0.00488541303297903
143 0.0152369938640445 0.00365445269490898 0.00502234098569931
144 0.0156731533950152 0.00375682570427357 0.00516149064723643
145 0.0161169469579609 0.00386086019949266 0.00530281258038405
146 0.016568252794932 0.00396652073097219 0.00544625296930877
147 0.0170269357171915 0.00407376872820538 0.00559175366342212
148 0.017492847146751 0.00418256253688275 0.00573925224075753
149 0.0179658252132847 0.00429285746986809 0.00588868209104871
150 0.0184456949074529 0.00440460587211262 0.00603997251855156
151 0.0189322682912574 0.00451775719946832 0.00619304886449072
152 0.0194253447656184 0.00463225811124666 0.00634783264884827
153 0.0199247113949146 0.00474805257625344 0.00650424173104517
154 0.020430143287772 0.00486508199191338 0.00666219048890059
155 0.0209414040329241 0.00498328531598324 0.0068215900150906
156 0.0214582461885083 0.00510259921023977 0.00698234833016936
157 0.0219804118227084 0.00522295819542169 0.00714437061106422
158 0.0225076331032172 0.0053442948166019 0.00730755943381439
159 0.0230396329325736 0.00546653981807355 0.00747181502919148
160 0.0235761256260323 0.0055896223267462 0.00763703554972298
161 0.0241168176282679 0.00571347004297464 0.00780311734653705
162 0.0246614082648816 0.00583800943767768 0.00796995525436081
163 0.0252095905243979 0.00596316595455263 0.00813744288293587
164 0.0257610518661926 0.00608886421615126 0.00830547291306525
165 0.0263154750496014 0.0062150282325576 0.00847393739547483
166 0.0268725389793098 0.00634158161139462 0.00864272805066189
167 0.027431919562034 0.00646844776788843 0.00881173656791149
168 0.0279932905694574 0.00659555013373238 0.00898085490168918
169 0.0285563245023967 0.00672281236352171 0.00914997556366486
170 0.0291206934512329 0.00685015853756749 0.0093189919086858
171 0.0296860699477504 0.00697751335995257 0.00948779841309786
172 0.0302521278036815 0.00710480235075148 0.00965629094390778
173 0.0308185429314554 0.0072319520314099 0.00982436701738879
174 0.0313849941428867 0.00735889010235837 0.00999192604585045
175 0.0319511639218137 0.00748554561202205 0.0101588695714237
176 0.0325167391670029 0.00761184911648104 0.0103251014858483
177 0.0330814119019645 0.00773773282913263 0.0104905282353918
178 0.0336448799486793 0.00786313075980702 0.0106550590101762
179 0.034206847562603 0.00798797884288806 0.0108186059173323
180 0.0347670260266937 0.00811221505409393 0.0109810841375528
181 0.0353251342025919 0.00823577951567076 0.0111424120647547
182 0.0358808990374683 0.0083586145898514 0.0113025114287053
183 0.0364340560254351 0.00848066496052548 0.011461307400598
184 0.0369843496227881 0.00860187770315724 0.0116187286816951
185 0.0375315336167112 0.00872220234307184 0.0117747075752703
186 0.0380753714474145 0.00884159090231044 0.0119291800421991
187 0.0386156364840102 0.00895999793532683 0.0120820857406418
188 0.0391521122547281 0.00907738055386273 0.0122333680503594
189 0.0396845926323621 0.00919369844139926 0.0123829740822781
190 0.0402128819760902 0.00930891385763044 0.0125308546739908
191 0.040736795231044 0.00942299163345071 0.0126769643719408
192 0.0412561579872077 0.00953589915698254 0.0128212614010816
193 0.0417708064994024 0.00964760635119986 0.0129637076228431
194 0.0422805876702647 0.00975808564372525 0.0131042684822613
195 0.0427853589982475 0.00986731192939326 0.0132429129451492
196 0.0432849884927733 0.00997526252618208 0.0133796134261906
197 0.0437793545587424 0.0100819171251179 0.013514345708843
198 0.0442683458526449 0.0101872577347546 0.0136470888579274
199 0.0447518611125602 0.0102912686208248 0.0137778251257668
200 0.0452298089643265 0.0103939362416443 0.0139065398527185
201 0.0457021077061598 0.0104952491798399 0.0140332213629171
202 0.0461686850739674 0.0105951980709488 0.0141578608560156
203 0.0466294779895603 0.0106937755294178 0.0142804522956796
204 0.0470844322939131 0.010790976072506 0.0144009922955502
205 0.0475335024675471 0.0108867960425682 0.0145194800033532
206 0.0479766513400399 0.0109812335281698 0.0146359169837901
207 0.0484138497905738 0.0110742882844552 0.0147503071008055
208 0.0488450764413419 0.0111659616531615 0.0148626563997776
209 0.0492703173455378 0.0112562564826422 0.0149729729901416
210 0.0496895656715449 0.0113451770482333 0.0150812669289058
211 0.0501028213848427 0.0114327289732678 0.0151875501054826
212 0.0505100909290399 0.0115189191510137 0.0152918361282106
213 0.050911386907336 0.0116037556677836 0.0153941402129069
214 0.0513067277656103 0.0116872477274377 0.0154944790737463
215 0.0516961374782323 0.0117694055774733 0.0155928708167301
216 0.0520796452375852 0.0118502404368727 0.0156893348359661
217 0.0524572851481954 0.0119297644258551 0.0157838917129547
218 0.0528290959262682 0.0120079904976558 0.0158765631190369
219 0.0531951206053318 0.0120849323724368 0.0159673717211353
220 0.0535554062486125 0.0121606044734114 0.0160563410908892
221 0.0539100036686736 0.0122350218652489 0.0161434956172599
222 0.0542589671547762 0.0123082001948066 0.0162288604226575
223 0.0546023542083441 0.0123801556342234 0.0163124612826221
224 0.0549402252868472 0.0124509048263923 0.0163943245490673
225 0.0552726435563521 0.0125204648328198 0.0164744770770825
226 0.0555996746529296 0.0125888530838644 0.0165529461552696
227 0.0559213864530539 0.0126560873313406 0.0166297594395772
228 0.0562378488530771 0.0127221856034608 0.0167049448905847
229 0.0565491335578176 0.0127871661620847 0.0167785307141744
230 0.0568553138782574 0.012851047462233 0.016850545305522
231 0.0571564645383082 0.012913848113821 0.0169210171963299
232 0.0574526614905682 0.012975586845559 0.0169899750052147
233 0.0577439817409672 0.0130362824709642 0.0170574473911617
234 0.0580305031821646 0.0130959538564226 0.0171234630099504
235 0.0583123044355456 0.0131546198912399 0.0171880504734514
236 0.0585894647016402 0.0132122994596148 0.0172512383116944
237 0.0588620636187702 0.0132690114144673 0.0173130549376027
238 0.0591301811297159 0.0133247745530548 0.017373528614291
239 0.0593938973561824 0.0133796075943064 0.0174326874248205
240 0.0596532924808351 0.0134335291578052 0.0174905592443054
241 0.0599084466366632 0.0134865577443501 0.0175471717142682
242 0.0601594398034303 0.013538711718028 0.0176025522191382
243 0.0604063517109588 0.0135900092897273 0.0176567278647924
244 0.0606492617489999 0.0136404685020254 0.017709725459038
245 0.0608882488834326 0.0136901072153846 0.0177615714939368
246 0.061123391578541 0.0137389430955904 0.0178122921298787
247 0.0613547677251153 0.0137869936023695 0.0178619131813062
248 0.0615824545741289 0.0138342759791245 0.0179104601040031
249 0.0618065286757403 0.0138808072437264 0.0179579579838568
250 0.0620270658233802 0.013926604180306 0.0180044315270092
251 0.0622441410026806 0.0139716833319872 0.018049905051315
252 0.0624578283450149 0.0140160609945085 0.0180944024790271
253 0.0626682010854166 0.0140597532106799 0.0181379473306335
254 0.0628753315246552 0.0141027757656243 0.0181805627197716
255 0.0630792909952518 0.0141451441827556 0.0182222713491516
256 0.063280149831223 0.0141868737204459 0.01826309550742
257 0.0634779773413486 0.0142279793693378 0.0183030570669001
258 0.0636728417857677 0.0142684758502599 0.0183421774821492
259 0.0638648103557086 0.0143083776127029 0.0183804777892719
260 0.064053949156173 0.0143476988338192 0.0184179786059368
261 0.0642403231913945 0.014386453417909 0.0184547001320424
262 0.0644239963529031 0.0144246549963559 0.0184906621509828
263 0.0646050314100317 0.0144623169279813 0.0185258840314652
264 0.0647834900027095 0.0144994522997837 0.0185603847298359
265 0.0649594326363911 0.0145360739280339 0.0185941827928706
266 0.0651329186789803 0.0145721943596977 0.0186272963609905
267 0.0653040063596099 0.0146078258741585 0.0186597431718652
268 0.0654727527691497 0.014642980485216 0.0186915405643683
269 0.0656392138623165 0.0146776699433343 0.0187227054828506
270 0.0658034444612703 0.0147119057381198 0.0187532544817001
271 0.065965498260582 0.0147456991010057 0.0187832037301605
272 0.0661254278334695 0.0147790610081238 0.0188125690173773
273 0.0662832846391975 0.0148120021833439 0.0188413657576492
274 0.0664391190315486 0.0148445331014652 0.0188696089958574
275 0.0665929802682724 0.0148766639915405 0.0188973134130524
276 0.0667449165214297 0.0149084048403195 0.0189244933321745
277 0.0668949748885484 0.0149397653957958 0.0189511627238909
278 0.0670432014045163 0.0149707551708453 0.0189773352125292
279 0.067189641054138 0.0150013834469404 0.0190030240820897
280 0.0673343377852891 0.0150316592779322 0.0190282422823224
281 0.0674773345226027 0.0150615914938862 0.0190530024348522
282 0.0676186731816292 0.0150911887049632 0.0190773168393391
283 0.0677583946834125 0.0151204593053351 0.0191011974796609
284 0.0678965389694306 0.0151494114771266 0.019124656030106
285 0.0680331450168496 0.0151780531943763 0.0191477038615665
286 0.0681682508540473 0.0152063922270061 0.0191703520477207
287 0.06830189357636 0.0152344361447959 0.019192611371196
288 0.0684341093620158 0.0152621923213547 0.0192144923297042
289 0.0685649334882128 0.0152896679380821 0.0192360051421413
290 0.0686944003473105 0.0153168699881164 0.0192571597546447
291 0.0688225434630993 0.0153438052802625 0.0192779658466013
292 0.0689493955071204 0.0153704804428961 0.0192984328366012
293 0.0690749883150045 0.0153969019278398 0.0193185698883314
294 0.0691993529028073 0.0154230760142066 0.0193383859164047
295 0.0693225194833149 0.0154490088122087 0.0193578895921199
296 0.0694445174822977 0.0154747062669271 0.0193770893491496
297 0.069565375554693 0.0155001741620401 0.0193959933891514
298 0.0696851216006975 0.0155254181235076 0.0194146096873005
299 0.0698037827817518 0.0155504436232096 0.0194329459977414
300 0.0699213855364011 0.0155752559825358 0.0194510098589548
301 0.0700379555960198 0.0155998603759264 0.0194688085990396
302 0.0701535180003843 0.0156242618343599 0.0194863493409072
303 0.0702680971130839 0.0156484652487894 0.0195036390073875
304 0.0703817166367589 0.0156724753735237 0.019520684326245
305 0.0704943996281562 0.0156962968295549 0.0195374918351043
306 0.0706061685129936 0.0157199341078286 0.0195540678862845
307 0.0707170451006261 0.0157433915724588 0.0195704186515419
308 0.0708270505985065 0.0157666734638853 0.0195865501267209
309 0.070936205626435 0.0157897839019741 0.0196024681363123
310 0.0710445302305927 0.0158127268890603 0.0196181783379213
311 0.0711520438973548 0.0158355063129324 0.0196336862266414
312 0.0712587655668786 0.0158581259497597 0.0196489971393394
313 0.0713647136464659 0.0158805894669623 0.0196641162588481
314 0.071469906023694 0.0159029004260219 0.0196790486180692
315 0.0715743600793157 0.0159250622852371 0.0196937991039862
316 0.0716780926999263 0.0159470784024201 0.0197083724615894
317 0.0717811202903968 0.0159689520375379 0.0197227732977121
318 0.0718834587860714 0.0159906863552959 0.0197370060847802
319 0.071985123664731 0.016012284427667 0.0197510751644758
320 0.0720861299583228 0.0160337492363642 0.0197649847513154
321 0.0721864922644548 0.0160550836752591 0.0197787389361449
322 0.0722862247576577 0.0160762905527463 0.0197923416895517
323 0.0723853412004153 0.0160973725940536 0.019805796865195
324 0.0724838549539641 0.0161183324435003 0.019819108203056
325 0.0725817789888642 0.0161391726667028 0.0198322793326094
326 0.0726791258953432 0.0161598957527286 0.019845313775917
327 0.0727759078934156 0.0161805041162003 0.0198582149506444
328 0.0728721368427793 0.0162010000993492 0.0198709861730035
329 0.0729678242524928 0.01622138597402 0.0198836306606207
330 0.0730629812904333 0.0162416639436272 0.0198961515353328
331 0.073157618792542 0.0162618361450639 0.019908551825912
332 0.0732517472718556 0.0162819046505641 0.019920834470721
333 0.0733453769273299 0.0163018714695192 0.0199330023203001
334 0.0734385176524565 0.0163217385502491 0.0199450581398872
335 0.0735311790436774 0.0163415077817297 0.0199570046118721
336 0.0736233704085982 0.0163611809952766 0.0199688443381869
337 0.0737151007740068 0.0163807599661864 0.0199805798426332
338 0.0738063788936966 0.0164002464153368 0.019992213573148
339 0.073897213256101 0.0164196420107451 0.0200037479040094
340 0.0739876120917403 0.0164389483690874 0.020015185137983
341 0.0740775833804857 0.0164581670571782 0.0200265275084116
342 0.0741671348586429 0.0164772995934117 0.0200377771812479
343 0.0742562740258589 0.0164963474491661 0.0200489362570322
344 0.0743450081518557 0.0165153120501703 0.0200600067728171
345 0.0744333442829938 0.0165341947778354 0.0200709907040388
346 0.0745212892486695 0.0165529969705506 0.0200818899663378
347 0.0746088496675478 0.0165717199249454 0.0200927064173294
348 0.0746960319536373 0.0165903648971173 0.0201034418583253
349 0.0747828423222062 0.0166089331038274 0.0201140980360074
350 0.074869286795547 0.0166274257236638 0.0201246766440557
351 0.0749553712085898 0.0166458438981737 0.0201351793247301
352 0.0750411012143691 0.0166641887329645 0.0201456076704087
353 0.0751264822893474 0.016682461298776 0.020155963225082
354 0.0752115197385979 0.0167006626325221 0.0201662474858062
355 0.0752962187008501 0.0167187937383055 0.0201764619041146
356 0.0753805841534007 0.0167368555884035 0.0201866078873896
357 0.075464620916894 0.0167548491242273 0.0201966868001953
358 0.075548333659974 0.0167727752572549 0.0202066999655729
359 0.0756317269038107 0.0167906348699376 0.0202166486662981
360 0.0757148050265046 0.0168084288165823 0.0202265341461034
361 0.0757975722673723 0.0168261579242085 0.0202363576108652
362 0.0758800327311145 0.0168438229933818 0.0202461202297563
363 0.0759621903918707 0.0168614247990241 0.0202558231363655
364 0.0760440490971635 0.0168789640912008 0.0202654674297852
365 0.0761256125717332 0.0168964415958862 0.0202750541756666
366 0.0762068844212685 0.0169138580157071 0.0202845844072451
367 0.0762878681360318 0.0169312140306658 0.0202940591263356
368 0.0763685670943865 0.0169485102988419 0.0203034793042984
369 0.0764489845662247 0.0169657474570749 0.0203128458829779
370 0.0765291237162991 0.0169829261216271 0.0203221597756122
371 0.0766089876074629 0.0170000468888273 0.0203314218677178
372 0.0766885792038178 0.0170171103356966 0.0203406330179466
373 0.0767679013737747 0.017034117020556 0.0203497940589193
374 0.076846956893026 0.0170510674836164 0.0203589057980327
375 0.0769257484474365 0.0170679622475521 0.020367969018244
376 0.0770042786358505 0.0170848018180572 0.0203769844788319
377 0.07708254997282 0.0171015866843861 0.0203859529161343
378 0.0771605648912548 0.0171183173198788 0.0203948750442652
379 0.0772383257449972 0.0171349941824699 0.020403751555809
380 0.0773158348113231 0.0171516177151841 0.0204125831224955
381 0.077393094293371 0.0171681883466163 0.0204213703958531
382 0.0774701063225016 0.0171847064913975 0.0204301140078439
383 0.077546872960589 0.0172011725506484 0.0204388145714786
384 0.0776233962022461 0.017217586912418 0.020447472681414
385 0.0776996779769851 0.0172339499521107 0.0204560889145314
386 0.077775720151316 0.0172502620328998 0.0204646638304983
387 0.0778515245307835 0.0172665235061293 0.0204731979723131
388 0.0779270928619448 0.0172827347117041 0.0204816918668328
389 0.0780024268342895 0.0172988959784677 0.0204901460252854
390 0.0780775280821037 0.0173150076245696 0.0204985609437662
391 0.0781523981862789 0.0173310699578217 0.0205069371037194
392 0.0782270386760679 0.017347083276043 0.0205152749724046
393 0.0783014510307896 0.0173630478673956 0.0205235750033496
394 0.0783756366814826 0.0173789640107097 0.0205318376367891
395 0.0784495970125102 0.0173948319757984 0.0205400633000898
396 0.0785233333631184 0.0174106520237648 0.0205482524081631
397 0.0785968470289467 0.0174264244072975 0.0205564053638643
398 0.0786701392634946 0.0174421493709594 0.0205645225583801
399 0.0787432112795444 0.0174578271514662 0.0205726043716043
400 0.0788160642505412 0.0174734579779572 0.0205806511725015
401 0.0788886993119314 0.0174890420722579 0.0205886633194595
402 0.078961117562462 0.0175045796491345 0.0205966411606318
403 0.0790333200654396 0.0175200709165401 0.020604585034268
404 0.0791053078499524 0.0175355160758547 0.0206124952690354
405 0.0791770819120552 0.0175509153221164 0.0206203721843296
406 0.0792486432159178 0.0175662688442467 0.0206282160905759
407 0.0793199926949399 0.0175815768252681 0.0206360272895214
408 0.0793911312528311 0.0175968394425152 0.0206438060745178
409 0.0794620597646585 0.0176120568678398 0.0206515527307954
410 0.0795327790778621 0.017627229267809 0.0206592675357288
411 0.0796032900132398 0.0176423568038974 0.0206669507590938
412 0.0796735933659011 0.0176574396326733 0.0206746026633165
413 0.079743689906193 0.0176724779059797 0.0206822235037152
414 0.0798135803805963 0.0176874717711085 0.0206898135287333
415 0.0798832655125949 0.0177024213709704 0.0206973729801666
416 0.0799527460035175 0.0177173268442589 0.0207049020933817
417 0.0800220225333547 0.0177321883256091 0.0207124010975291
418 0.0800910957615492 0.017747005945752 0.0207198702157482
419 0.0801599663277626 0.0177617798316634 0.0207273096653671
420 0.0802286348526174 0.0177765101067086 0.0207347196580949
421 0.080297101938417 0.017791196890782 0.0207421004002088
422 0.0803653681698416 0.0178058403004427 0.0207494520927346
423 0.0804334341146241 0.0178204404490457 0.0207567749316221
424 0.080501300324203 0.0178349974468689 0.0207640691079144
425 0.0805689673343564 0.0178495114012358 0.020771334807912
426 0.0806364356658146 0.0178639824166348 0.0207785722133315
427 0.080703705824854 0.0178784105948342 0.0207857815014598
428 0.0807707783038723 0.0178927960349936 0.0207929628453026
429 0.080837653581945 0.0179071388337721 0.0208001164137283
430 0.080904332125364 0.0179214390854324 0.0208072423716082
431 0.0809708143881601 0.0179356968819419 0.0208143408799505
432 0.0810371008126071 0.0179499123130707 0.0208214120960319
433 0.0811031918297112 0.0179640854664858 0.0208284561735231
434 0.0811690878596836 0.0179782164278426 0.020835473262612
435 0.0812347893123984 0.0179923052808737 0.0208424635101213
436 0.0813002965878359 0.0180063521074741 0.0208494270596237
437 0.0813656100765102 0.0180203569877842 0.0208563640515523
438 0.0814307301598846 0.0180343200002696 0.020863274623308
439 0.0814956572107724 0.0180482412217987 0.0208701589093634
440 0.0815603915937246 0.0180621207277173 0.0208770170413628
441 0.0816249336654051 0.0180759585919211 0.0208838491482196
442 0.0816892837749535 0.0180897548869251 0.0208906553562102
443 0.0817534422643361 0.0181035096839318 0.0208974357890648
444 0.0818174094686845 0.0181172230528959 0.0209041905680551
445 0.0818811857166238 0.0181308950625877 0.0209109198120796
446 0.0819447713305894 0.0181445257806535 0.0209176236377456
447 0.0820081666271334 0.0181581152736752 0.0209243021594489
448 0.08207137191722 0.0181716636072264 0.0209309554894501
449 0.0821343875065123 0.0181851708459278 0.0209375837379499
450 0.0821972136956479 0.0181986370534995 0.0209441870131599
451 0.0822598507805059 0.0182120622928129 0.0209507654213728
452 0.0823222990524648 0.0182254466259394 0.0209573190670294
453 0.0823845587986514 0.0182387901141987 0.0209638480527834
454 0.0824466303021808 0.0182520928182041 0.0209703524795643
455 0.0825085138423889 0.018265354797907 0.0209768324466382
456 0.0825702096950562 0.0182785761126402 0.020983288051666
457 0.0826317181326236 0.0182917568211584 0.0209897193907607
458 0.0826930394244015 0.0183048969816783 0.0209961265585417
459 0.0827541738367706 0.0183179966519172 0.021002509648188
460 0.0828151216333762 0.0183310558891295 0.0210088687514892
461 0.0828758830753156 0.0183440747501424 0.021015203958895
462 0.0829364584213181 0.0183570532913906 0.021021515359563
463 0.0829968479279194 0.0183699915689489 0.0210278030414046
464 0.0830570518496296 0.0183828896385642 0.02103406709113
465 0.0831170704390937 0.018395747555686 0.0210403075942909
466 0.0831769039472487 0.0184085653754962 0.0210465246353219
467 0.0832365526234731 0.0184213431529372 0.0210527182975812
468 0.0832960167157308 0.0184340809427393 0.0210588886633891
469 0.0833552964707111 0.018446778799447 0.0210650358140653
470 0.0834143921339619 0.0184594367774441 0.0210711598299654
471 0.0834733039500187 0.0184720549309782 0.0210772607905152
472 0.0835320321625288 0.0184846333141837 0.0210833387742453
473 0.0835905770143701 0.0184971719811046 0.0210893938588227
474 0.0836489387477661 0.0185096709857156 0.021095426121083
475 0.0837071176043954 0.018522130381943 0.02110143563706
476 0.0837651138254983 0.0185345502236845 0.0211074224820155
477 0.0838229276519781 0.0185469305648281 0.0211133867304672
478 0.0838805593244986 0.0185592714592705 0.021119328456216
