"G" "A1D1X" "A2D1X" "A1D1Y" "A2D1Y" "A1D2X" "A2D2X" "A1D2Y" "A2D2Y"
441 0.268663056575674 0.183195448123183 0.287665418027605 0.195241517263649 0.00019231018998205 0.01611632981249 0.000576930569946149 0.0483489894374701
442 0.268887170272858 0.182883458935686 0.287941540864895 0.194932150806795 0.000192905276967524 0.0161460145029741 0.000578715830902573 0.0484380435089223
443 0.269111856829145 0.182571421365564 0.288218121964232 0.194622517498424 0.000193499012325525 0.0161755215733333 0.000580497036976576 0.04852656472
444 0.269337107193326 0.1822593347519 0.288495155293052 0.194312619827279 0.000194091429431165 0.0162048543041794 0.000582274288293494 0.0486145629125383
445 0.269562912422868 0.18194719846438 0.288772634886203 0.194002460263137 0.000194682561341785 0.0162340159295112 0.000584047684025356 0.0487020477885336
446 0.269789263683124 0.181635011903628 0.289050554845168 0.193692041257527 0.000195272440792266 0.0162630096368461 0.000585817322376798 0.0487890289105383
447 0.270016152246509 0.181322774501517 0.289328909337291 0.193381365244424 0.000195861100190666 0.016291838567374 0.000587583300571997 0.0488755157021221
448 0.27024356949165 0.181010485721446 0.289607692594985 0.193070434640932 0.000196448571614195 0.0163205058161323 0.000589345714842585 0.0489615174483969
449 0.27047150690251 0.180698145058576 0.289886898914946 0.192759251847943 0.000197034886805506 0.0163490144322007 0.000591104660416518 0.0490470432966022
450 0.270699956067486 0.180385752040044 0.290166522657351 0.19244781925078 0.000197620077169287 0.0163773674189155 0.000592860231507861 0.0491321022567466
451 0.270928908678491 0.180073306225148 0.290446558245054 0.192136139219823 0.000198204173769155 0.0164055677341016 0.000594612521307465 0.0492167032023048
452 0.271158356530007 0.179760807205498 0.290727000162786 0.191824214111122 0.000198787207324834 0.0164336182903215 0.000596361621974503 0.0493008548709645
453 0.271388291518123 0.179448254605148 0.29100784295634 0.191512046266987 0.000199369208209613 0.0164615219551408 0.000598107624628839 0.0493845658654224
454 0.271618705639556 0.179135648080695 0.291289081231757 0.191199638016566 0.000199950206448064 0.0164892815514086 0.000599850619344191 0.0494678446542258
455 0.271849590990651 0.178822987321361 0.291570709654515 0.190886991676409 0.000200530231714027 0.0165168998575521 0.000601590695142082 0.0495506995726563
456 0.272080939766371 0.178510272049046 0.291852722948712 0.190574109551014 0.00020110931332884 0.0165443796078851 0.00060332793998652 0.0496331388236555
457 0.272312744259273 0.178197502018364 0.292135115896248 0.19026099393336 0.000201687480259804 0.0165717234929289 0.000605062440779412 0.0497151704787868
458 0.272544996858464 0.177884677016654 0.292417883336005 0.189947647105421 0.000202264761118887 0.0165989341597449 0.000606794283356662 0.0497968024792347
459 0.272777690048555 0.177571796863973 0.292701020163035 0.189634071338676 0.000202841184161647 0.0166260142122786 0.000608523552484941 0.0498780426368359
460 0.2730108164086 0.177258861413068 0.292984521327738 0.189320268894593 0.000203416777286366 0.0166529662117139 0.000610250331859098 0.0499588986351418
461 0.273244368611026 0.176945870549334 0.293268381835048 0.18900624202511 0.000203991568033394 0.016679792676837 0.000611974704100182 0.0500393780305112
462 0.273478339420556 0.176632824190753 0.29355259674362 0.188691992973095 0.00020456558358469 0.0167064960844092 0.00061369675075407 0.0501194882532276
463 0.273712721693125 0.176319722287813 0.293837161165017 0.188377523972799 0.000205138850763552 0.016733078869548 0.000615416552290656 0.0501992366086439
464 0.273947508374788 0.176006564823418 0.294122070262897 0.188062837250294 0.000205711396034528 0.0167595434261161 0.000617134188103585 0.0502786302783484
465 0.274182692500628 0.175693351812777 0.294407319252213 0.187747935023899 0.000206283245503507 0.0167858921071175 0.000618849736510522 0.0503576763213525
466 0.274418267193651 0.175380083303286 0.294692903398402 0.187432819504592 0.000206854424917972 0.0168121272250994 0.000620563274753917 0.0504363816752983
467 0.274654225663689 0.175066759374391 0.294978818016588 0.187117492896417 0.000207424959667416 0.0168382510525612 0.000622274879002249 0.0505147531576835
468 0.274890561206292 0.174753380137444 0.295265058470787 0.186801957396872 0.000207994874783914 0.0168642658223674 0.000623984624351741 0.0505927974671023
469 0.275127267201619 0.174439945735538 0.295551620173112 0.186486215197292 0.000208564194942837 0.0168901737281671 0.00062569258482851 0.0506705211845013
470 0.275364337113334 0.174126456343347 0.295838498582984 0.186170268483216 0.000209132944463713 0.0169159769248161 0.000627398833391138 0.0507479307744483
471 0.275601764487495 0.173812912166937 0.296125689206355 0.185854119434752 0.000209701147311218 0.0169416775288043 0.000629103441933653 0.0508250325864129
472 0.275839542951449 0.173499313443583 0.296413187594924 0.185537770226917 0.000210268827096295 0.0169672776186856 0.000630806481288885 0.0509018328560567
473 0.276077666212723 0.173185660441569 0.296700989345368 0.185221223029985 0.000210836007077398 0.0169927792355113 0.000632508021232194 0.0509783377065338
474 0.276316128057921 0.172871953459979 0.296989090098575 0.184904480009813 0.000211402710161851 0.0170181843832659 0.000634208130485552 0.0510545531497977
475 0.276554922351625 0.172558192828485 0.297277485538879 0.184587543328162 0.000211968958907316 0.017043495029305 0.000635906876721947 0.0511304850879152
476 0.276794043035288 0.172244378907122 0.297566171393311 0.184270415143005 0.00021253477552337 0.0170687131047953 0.00063760432657011 0.0512061393143859
477 0.277033484126147 0.171930512086062 0.297855143430844 0.183953097608833 0.000213100181873181 0.0170938405051553 0.000639300545619543 0.051281521515466
478 0.277273239716129 0.171616592785374 0.298144397461655 0.183635592876947 0.000213665199475275 0.0171188790904981 0.000640995598425826 0.0513566372714944
479 0.277513303970761 0.171302621454789 0.298433929336388 0.183317903095743 0.000214229849505399 0.0171438306860741 0.000642689548516198 0.0514314920582223
480 0.277753671128093 0.170988598573447 0.298723734945423 0.183000030410986 0.000214794152798465 0.0171686970827144 0.000644382458395395 0.0515060912481432
481 0.277994335497619 0.170674524649645 0.299013810218156 0.18268197696608 0.000215358129850575 0.0171934800372744 0.000646074389551725 0.0515804401118232
482 0.278235291459207 0.170360400220587 0.299304151122282 0.182363744902331 0.000215921800821124 0.0172181812730772 0.000647765402463373 0.0516545438192316
483 0.278476533462035 0.170046225852115 0.29959475366309 0.182045336359194 0.000216485185534973 0.0172428024803564 0.00064945555660492 0.0517284074410692
484 0.278718056023537 0.169732002138448 0.29988561388276 0.181726753474523 0.000217048303484689 0.0172673453166983 0.000651144910454068 0.0518020359500949
485 0.278959853728347 0.169417729701914 0.300176727859668 0.181407998384806 0.000217611173832849 0.0172918114074833 0.000652833521498548 0.0518754342224499
486 0.279201921227261 0.169103409192676 0.300468091707706 0.181089073225397 0.000218173815414402 0.0173162023463257 0.000654521446243207 0.051948607038977
487 0.279444253236198 0.168789041288458 0.300759701575598 0.18076998013074 0.00021873624673909 0.0173405196955124 0.00065620874021727 0.0520215590865373
488 0.279686844535175 0.168474626694272 0.301051553646235 0.180450721234582 0.000219298485993915 0.0173647649864402 0.000657895457981745 0.0520942949593205
489 0.27992968996729 0.16816016614213 0.301343644136006 0.180131298670189 0.000219860551045661 0.0173889397200504 0.000659581653136982 0.0521668191601512
490 0.280172784437707 0.167845660390773 0.301635969294152 0.179811714570544 0.000220422459443453 0.0174130453672625 0.00066126737833036 0.0522391361017876
491 0.280416122912656 0.167531110225379 0.30192852540211 0.179491971068549 0.000220984228421367 0.0174370833694049 0.000662952685264102 0.0523112501082148
492 0.280659700418442 0.167216516457283 0.302221308772882 0.179172070297214 0.000221545874901069 0.0174610551386436 0.000664637624703206 0.0523831654159308
493 0.28090351204046 0.16690187992369 0.302514315750399 0.17885201438984 0.000222107415494492 0.0174849620584081 0.000666322246483475 0.0524548861752243
494 0.281147552922221 0.166587201487389 0.302807542708902 0.178531805480201 0.00022266886650655 0.0175088054838151 0.000668006599519651 0.0525264164514452
495 0.281391818264386 0.166272482036464 0.303100986052324 0.178211445702718 0.000223230243937877 0.0175325867420888 0.000669690731813632 0.0525977602262664
496 0.281636303323815 0.165957722484007 0.303394642213688 0.177890937192624 0.000223791563487591 0.0175563071329789 0.000671374690462773 0.0526689213989367
497 0.281881003412616 0.165642923767827 0.303688507654504 0.177570282086129 0.000224352840556085 0.0175799679291749 0.000673058521668255 0.0527399037875248
498 0.282125913897216 0.165328086850166 0.303982578864183 0.177249482520573 0.000224914090247839 0.0176035703767177 0.000674742270743516 0.0528107111301532
499 0.282371030197432 0.165013212717404 0.304276852359451 0.176928540634584 0.00022547532737425 0.0176271156954077 0.00067642598212275 0.0528813470862231
500 0.282616347785559 0.164698302379776 0.304571324683781 0.17660745856822 0.00022603656645648 0.0176506050792095 0.00067810969936944 0.0529518152376284
501 0.282861862185463 0.164383356871079 0.304865992406822 0.17628623846311 0.000226597821728316 0.0176740396966531 0.000679793465184949 0.0530221190899593
502 0.283107568971689 0.164068377248388 0.305160852123845 0.175964882462595 0.000227159107139045 0.0176974206912321 0.000681477321417136 0.0530922620736962
503 0.283353463768576 0.163753364591765 0.30545590045519 0.175643392711855 0.000227720436356336 0.017720749181797 0.000683161309069008 0.053162247545391
504 0.283599542249389 0.163438320003975 0.305751134045732 0.175321771358043 0.000228281822769132 0.0177440262629463 0.000684845468307396 0.053232078788839
505 0.283845800135449 0.163123244610198 0.30604654956434 0.1750000205504 0.00022884327949055 0.0177672530054127 0.00068652983847165 0.0533017590162381
506 0.284092233195287 0.162808139557748 0.30634214370336 0.174678142440378 0.00022940481936078 0.0177904304564458 0.00068821445808234 0.0533712913693375
507 0.284338837243803 0.162493006015783 0.306637913178092 0.174356139181756 0.000229966454949993 0.0178135596401913 0.00068989936484998 0.0534406789205738
508 0.284585608141435 0.162177845175029 0.306933854726286 0.174034012930743 0.000230528198561245 0.0178366415580654 0.000691584595683736 0.0535099246741962
509 0.28483254179334 0.161862658247492 0.307229965107638 0.173711765846091 0.000231090062233383 0.0178596771891263 0.000693270186700149 0.053579031567379
510 0.285079634148584 0.161547446466185 0.3075262411033 0.173389400089193 0.000231652057743946 0.0178826674904408 0.000694956173231839 0.0536480024713224
511 0.285326881199347 0.161232211084842 0.307822679515395 0.173066917824179 0.000232214196612069 0.0179056133974469 0.000696642589836206 0.0537168401923408
512 0.285574278980139 0.160916953377647 0.308119277166542 0.172744321218014 0.000232776490101371 0.0179285158243131 0.000698329470304113 0.0537855474729393
513 0.285821823567015 0.160601674638956 0.308416030899383 0.172421612440585 0.000233338949222849 0.0179513756642925 0.000700016847668547 0.0538541269928774
514 0.286069511076821 0.16028637618302 0.308712937576126 0.172098793664788 0.000233901584737755 0.0179741937900735 0.000701704754213265 0.0539225813702205
515 0.286317337666431 0.159971059343719 0.309009994078092 0.171775867066611 0.000234464407160468 0.0179969710541262 0.000703393221481405 0.0539909131623787
516 0.28656529953201 0.159655725474286 0.309307197305267 0.171452834825214 0.000235027426761357 0.0180197082890445 0.000705082280284072 0.0540591248671336
517 0.286813392908278 0.159340375947041 0.309604544175867 0.171129699123001 0.00023559065356963 0.0180424063078839 0.00070677196070889 0.0541272189236517
518 0.287061614067787 0.159025012153124 0.309902031625907 0.170806462145696 0.000236154097376174 0.0180650659044953 0.000708462292128521 0.0541951977134859
519 0.287309959320215 0.15870963550223 0.310199656608779 0.170483126082411 0.000236717767736379 0.0180876878538548 0.000710153303209136 0.0542630635615643
520 0.28755842501166 0.158394247422343 0.310497416094839 0.170159693125711 0.000237281673972951 0.0181102729123887 0.000711845021918854 0.0543308187371662
521 0.287807007523952 0.158078849359481 0.310795307070995 0.169836165471677 0.00023784582517871 0.0181328218182952 0.00071353747553613 0.0543984654548855
522 0.288055703273976 0.15776344277743 0.311093326540313 0.169512545319962 0.000238410230219367 0.0181553352918606 0.000715230690658102 0.0544660058755817
523 0.288304508712998 0.157448029157491 0.311391471521619 0.169188834873856 0.000238974897736294 0.0181778140357728 0.000716924693208882 0.0545334421073183
524 0.288553420326014 0.157132609998227 0.311689739049117 0.168865036340327 0.000239539836149267 0.0182002587354295 0.000718619508447802 0.0546007762062884
525 0.288802434631095 0.156817186815203 0.311988126172013 0.168541151930082 0.0002401050536592 0.0182226700592427 0.000720315160977599 0.054668010177728
526 0.289051548178752 0.156501761140742 0.312286629954139 0.168217183857608 0.000240670558250852 0.0182450486589391 0.000722011674752556 0.0547351459768173
527 0.289300757551309 0.156186334523672 0.312585247473591 0.167893134341221 0.000241236357695524 0.0182673951698562 0.000723709073086573 0.0548021855095685
528 0.289550059362287 0.155870908529082 0.312883975822377 0.167569005603104 0.000241802459553729 0.018289710211234 0.000725407378661188 0.0548691306337019
529 0.289799450255794 0.155555484738075 0.313182812106059 0.167244799869347 0.000242368871177844 0.0183119943865034 0.000727106613533532 0.0549359831595101
530 0.290048926905931 0.155240064747528 0.313481753443418 0.166920519369985 0.000242935599714744 0.0183342482835697 0.00072880679914423 0.0550027448507092
531 0.290298486016202 0.154924650169848 0.313780796966113 0.166596166339033 0.000243502652108409 0.0183564724750926 0.000730507956325228 0.0550694174252777
532 0.290548124318938 0.15460924263274 0.314079939818354 0.166271743014512 0.00024407003510252 0.0183786675187615 0.000732210105307561 0.0551360025562846
533 0.290797838574732 0.154293843778962 0.314379179156578 0.165947251638484 0.00024463775524302 0.0184008339575679 0.00073391326572906 0.0552025018727037
534 0.291047625571878 0.1539784552661 0.314678512149135 0.165622694457074 0.000245205818880661 0.0184229723200725 0.000735617456641983 0.0552689169602174
535 0.291297482125824 0.153663078766332 0.314977935975977 0.165298073720495 0.000245774232173527 0.0184450831206693 0.000737322696520582 0.0553352493620079
536 0.291547405078635 0.153347715966196 0.315277447828356 0.164973391683073 0.000246343001089535 0.0184671668598455 0.000739029003268605 0.0554015005795365
537 0.291797391298463 0.153032368566368 0.315577044908525 0.164648650603259 0.000246912131408908 0.0184892240244374 0.000740736394226723 0.0554676720733122
538 0.292047437679026 0.152717038281431 0.315876724429453 0.164323852743654 0.00024748162872663 0.0185112550878824 0.000742444886179891 0.0555337652636473
539 0.292297541139101 0.152401726839655 0.316176483614535 0.163999000371019 0.000248051498454877 0.0185332605104675 0.00074415449536463 0.0555997815314026
540 0.29254769862202 0.152086435982777 0.31647631969732 0.163674095756287 0.000248621745825418 0.0185552407395737 0.000745865237476254 0.055665722218721
541 0.292797907095179 0.151771167465775 0.316776229921234 0.163349141174578 0.000249192375892002 0.0185771962099165 0.000747577127676006 0.0557315886297494
542 0.293048163549555 0.15145592305666 0.317076211539319 0.163024138905202 0.000249763393532711 0.0185991273437832 0.000749290180598133 0.0557973820313497
543 0.293298464999235 0.151140704536254 0.31737626181397 0.162699091231667 0.000250334803452295 0.0186210345512663 0.000751004410356885 0.0558631036537988
544 0.293548808480942 0.150825513697979 0.317676378016683 0.162374000441687 0.000250906610184481 0.0186429182304926 0.000752719830553444 0.0559287546914779
545 0.29379919105359 0.150510352347648 0.317976557427808 0.162048868827178 0.000251478818094257 0.0186647787678499 0.000754436454282772 0.0559943363035498
546 0.294049609797828 0.150195222303251 0.318276797336303 0.161723698684261 0.000252051431380131 0.0186866165382091 0.000756154294140394 0.0560598496146272
547 0.294300061815602 0.149880125394754 0.318577095039504 0.161398492313262 0.000252624454076367 0.0187084319051429 0.000757873362229101 0.0561252957154287
548 0.294550544229727 0.149565063463891 0.318877447842887 0.161073252018707 0.000253197890055195 0.0187302252211418 0.000759593670165585 0.0561906756634254
549 0.294801054183462 0.149250038363958 0.319177853059848 0.160747980109314 0.000253771743028997 0.0187519968278256 0.000761315229086991 0.0562559904834769
550 0.295051588840095 0.148935051959617 0.319478308011481 0.16042267889799 0.000254346016552469 0.0187737470561521 0.000763038049657407 0.0563212411684562
551 0.29530214538254 0.148620106126692 0.319778810026363 0.160097350701818 0.000254920714024756 0.018795476226622 0.000764762142074268 0.056386428679866
552 0.295552721012935 0.148305202751976 0.320079356440347 0.159771997842051 0.000255495838691566 0.0188171846494811 0.000766487516074699 0.0564515539484434
553 0.295803312952255 0.147990343733032 0.320379944596356 0.159446622644094 0.000256071393647257 0.0188388726249185 0.00076821418094177 0.0565166178747556
554 0.296053918439928 0.147675530978 0.320680571844186 0.159121227437491 0.000256647381836897 0.0188605404432619 0.000769942145510691 0.0565816213297856
555 0.296304534733459 0.147360766405405 0.320981235540312 0.158795814555914 0.000257223806058308 0.0188821883851693 0.000771671418174924 0.0566465651555079
556 0.296555159108066 0.147046051943968 0.321281933047698 0.158470386337138 0.000257800668964076 0.0189038167218185 0.000773402006892229 0.0567114501654553
557 0.296805788856319 0.146731389532417 0.321582661735616 0.158144945123026 0.000258377973063543 0.0189254257150919 0.00077513391919063 0.0567762771452757
558 0.297056421287788 0.146416781119299 0.321883418979466 0.157819493259508 0.000258955720724772 0.0189470156177598 0.000776867162174316 0.0568410468532794
559 0.297307053728698 0.146102228662798 0.322184202160603 0.157494033096557 0.000259533914176488 0.0189685866736594 0.000778601742529465 0.0569057600209783
560 0.297557683521592 0.145787734130548 0.322485008666167 0.157168566988166 0.000260112555509999 0.0189901391178715 0.000780337666529998 0.0569704173536145
561 0.297808308025002 0.145473299499455 0.32278583588892 0.156843097292323 0.000260691646681087 0.0190116731768938 0.000782074940043262 0.0570350195306815
562 0.298058924613124 0.145158926755515 0.323086681227084 0.156517626370983 0.00026127118951188 0.0190331890688117 0.000783813568535639 0.057099567206435
563 0.298309530675502 0.144844617893636 0.32338754208419 0.156192156590039 0.000261851185692696 0.0190546870034654 0.00078555355707809 0.0571640610103962
564 0.298560123616722 0.144530374917462 0.323688415868924 0.155866690319295 0.000262431636783875 0.0190761671826155 0.000787294910351624 0.0572285015478464
565 0.298810700856102 0.144216199839199 0.323989299994983 0.15554122993243 0.000263012544217567 0.019097629800104 0.0007890376326527 0.0572928894003121
566 0.299061259827405 0.143902094679438 0.324290191880931 0.155215777806971 0.00026359390929952 0.0191190750420143 0.00079078172789856 0.057357225126043
567 0.299311797978543 0.143588061466986 0.324591088950066 0.154890336324253 0.000264175733210831 0.019140503086827 0.000792527199632493 0.0574215092604809
568 0.2995623127713 0.143274102238696 0.324891988630281 0.15456490786939 0.000264758017009676 0.0191619141055737 0.000794274051029028 0.0574857423167212
569 0.299812801681049 0.142960219039294 0.325192888353941 0.15423949483123 0.000265340761633023 0.0191833082619884 0.000796022284899068 0.0575499247859653
570 0.300063262196487 0.142646413921217 0.325493785557754 0.153914099602326 0.000265923967898315 0.0192046857126556 0.000797771903694944 0.0576140571379667
571 0.300313691819371 0.142332688944442 0.325794677682653 0.15358872457889 0.00026650763650514 0.0192260466071559 0.000799522909515421 0.0576781398214677
572 0.300564088064257 0.142019046176325 0.326095562173676 0.153263372160755 0.000267091768036872 0.0192473910882098 0.000801275304110617 0.0577421732646295
573 0.300814448458251 0.141705487691436 0.326396436479859 0.152938044751332 0.000267676362962292 0.0192687192918182 0.000803029088886876 0.0578061578754546
574 0.301064770540763 0.141392015571396 0.32669729805412 0.15261274475757 0.000268261421637188 0.0192900313474004 0.000804784264911565 0.0578700940422013
575 0.301315051863266 0.141078631904721 0.326998144353161 0.152287474589907 0.000268846944305937 0.0193113273779305 0.00080654083291781 0.0579339821337914
576 0.301565289989064 0.140765338786655 0.327298972837361 0.151962236662227 0.000269432931103057 0.0193326075000701 0.000808298793309171 0.0579978225002103
577 0.301815482493061 0.14045213831902 0.327599780970684 0.151637033391815 0.000270019382054752 0.0193538718243003 0.000810058146164257 0.0580616154729008
578 0.302065626961541 0.140139032610054 0.327900566220579 0.151311867199306 0.000270606297080423 0.0193751204550495 0.000811818891241268 0.0581253613651484
579 0.302315720991948 0.13982602377426 0.328201326057895 0.150986740508638 0.000271193675994163 0.0193963534908205 0.000813581027982489 0.0581890604724616
580 0.302565762192676 0.139513113932248 0.328502057956793 0.150661655747 0.000271781518506239 0.0194175710243146 0.000815344555518716 0.0582527130729439
581 0.302815748182862 0.139200305210582 0.32880275939466 0.150336615344785 0.000272369824224542 0.0194387731425533 0.000817109472673626 0.0583163194276599
582 0.303065676592186 0.138887599741632 0.329103427852033 0.150011621735532 0.000272958592656028 0.0194599599269983 0.000818875777968084 0.0583798797809948
583 0.303315545060672 0.13857499966342 0.329404060812521 0.149686677355878 0.000273547823208132 0.0194811314536691 0.000820643469624397 0.0584433943610073
584 0.3035653512385 0.138262507119473 0.329704655762732 0.1493617846455 0.000274137515190168 0.0195022877932587 0.000822412545570504 0.058506863379776
585 0.303815092785818 0.13795012425867 0.330005210192204 0.149036946047063 0.000274727667814705 0.0195234290112467 0.000824183003444115 0.0585702870337401
586 0.304064767372562 0.137637853235103 0.330305721593335 0.148712164006159 0.00027531828019893 0.0195445551680111 0.00082595484059679 0.0586336655040334
587 0.304314372678281 0.137325696207921 0.330606187461328 0.148387440971255 0.000275909351365989 0.0195656663189375 0.000827728054097966 0.0586969989568125
588 0.304563906391963 0.137013655341195 0.330906605294119 0.148062779393632 0.000276500880246307 0.0195867625145264 0.000829502640738922 0.0587602875435792
589 0.304813366211871 0.136701732803764 0.331206972592331 0.147738181727323 0.0002770928656789 0.0196078438004989 0.0008312785970367 0.0588235314014966
590 0.305062749845378 0.136389930769101 0.331507286859212 0.147413650429058 0.000277685306412655 0.0196289102179001 0.000833055919237965 0.0588867306537002
591 0.305312055008814 0.136078251415166 0.331807545600587 0.1470891879582 0.000278278201107605 0.0196499618032009 0.000834834603322816 0.0589498854096026
592 0.305561279427306 0.135766696924263 0.332107746324811 0.146764796776684 0.000278871548336181 0.0196709985883976 0.000836614645008544 0.0590129957651929
593 0.305810420834639 0.135455269482908 0.332407886542722 0.146440479348952 0.000279465346584445 0.0196920206011104 0.000838396039753336 0.0590760618033311
594 0.306059476973102 0.135143971281681 0.332707963767597 0.146116238141893 0.000280059594253311 0.0197130278646788 0.000840178782759934 0.0591390835940363
595 0.306308445593354 0.134832804515094 0.333007975515114 0.145792075624772 0.000280654289659747 0.0197340203982568 0.000841962868979241 0.0592020611947703
596 0.306557324454287 0.134521771381451 0.333307919303317 0.145467994269172 0.000281249431037958 0.0197549982169053 0.000843748293113876 0.0592649946507159
597 0.306806111322893 0.134210874082713 0.333607792652576 0.145143996548923 0.000281845016540562 0.0197759613316832 0.000845535049621685 0.0593278839950496
598 0.307054803974138 0.133900114824361 0.333907593085561 0.144820084940034 0.000282441044239734 0.0197969097497367 0.000847323132719203 0.05939072924921
599 0.307303400190836 0.133589495815263 0.33420731812721 0.144496261920629 0.000283037512128355 0.019817843474387 0.000849112536385066 0.0594535304231609
600 0.307551897763531 0.133279019267541 0.334506965304702 0.144172529970876 0.000283634418121126 0.0198387625052165 0.000850903254363377 0.0595162875156494
601 0.307800294490382 0.132968687396434 0.334806532147434 0.143848891572914 0.000284231760055678 0.0198596668381533 0.000852695280167033 0.05957900051446
602 0.308048588177047 0.132658502420171 0.335106016187 0.14352534921079 0.000284829535693667 0.0198805564655542 0.000854488607081 0.0596416693966626
603 0.308296776636579 0.132348466559839 0.335405414957169 0.143201905370382 0.000285427742721848 0.019901431376286 0.000856283228165545 0.0597042941288579
604 0.308544857689317 0.132038582039248 0.335704725993873 0.142878562539328 0.000286026378753142 0.0199222915558054 0.000858079136259426 0.0597668746674163
605 0.308792829162788 0.131728851084807 0.336003946835187 0.142555323206956 0.00028662544132768 0.0199431369862379 0.00085987632398304 0.0598294109587138
606 0.309040688891607 0.131419275925392 0.336303075021319 0.142232189864209 0.000287224927913842 0.0199639676464543 0.000861674783741525 0.0598919029393628
607 0.309288434717385 0.13110985879222 0.336602108094602 0.14190916500357 0.000287824835909275 0.0199847835121463 0.000863474507727826 0.059954350536439
608 0.309536064488635 0.130800601918719 0.336901043599485 0.141586251118988 0.000288425162641905 0.0200055845559013 0.000865275487925714 0.060016753667704
609 0.309783576060686 0.130491507540403 0.337199879082524 0.141263450705806 0.000289025905370923 0.0200263707472744 0.00086707771611277 0.0600791122418233
610 0.310030967295599 0.130182577894745 0.337498612092383 0.14094076626068 0.000289627061287775 0.0200471420528605 0.000868881183863324 0.0601414261585816
611 0.310278236062086 0.129873815221054 0.337797240179832 0.140618200281503 0.000290228627517122 0.0200678984363641 0.000870685882551365 0.0602036953090923
612 0.31052538023543 0.129565221760348 0.338095760897746 0.140295755267332 0.000290830601117799 0.0200886398586682 0.000872491803353397 0.0602659195760048
613 0.310772397697412 0.129256799755231 0.338394171801108 0.139973433718306 0.000291432979083758 0.0201093662779021 0.000874298937251274 0.0603280988337064
614 0.311019286336238 0.128948551449772 0.338692470447013 0.139651238135567 0.000292035758344996 0.0201300776495074 0.000876107275034987 0.0603902329485223
615 0.311266044046472 0.128640479089376 0.338990654394678 0.139329171021187 0.000292638935768473 0.0201507739263033 0.000877916807305419 0.0604523217789098
616 0.311512668728966 0.128332584920671 0.339288721205447 0.139007234878078 0.000293242508159021 0.0201714550585503 0.000879727524477062 0.0605143651756508
617 0.311759158290802 0.12802487119138 0.339586668442802 0.138685432209923 0.000293846472260234 0.0201921209940131 0.000881539416780703 0.0605763629820393
618 0.312005510645227 0.127717340150202 0.339884493672375 0.138363765521086 0.000294450824755356 0.0202127716780221 0.000883352474266068 0.0606383150340662
619 0.312251723711598 0.127409994046694 0.340182194461964 0.138042237316536 0.000295055562268147 0.0202334070535335 0.000885166686804442 0.0607002211606006
620 0.312497795415327 0.12710283513115 0.340479768381547 0.137720850101765 0.000295660681363749 0.0202540270611892 0.000886982044091248 0.0607620811835675
621 0.312743723687826 0.12679586565448 0.340777213003299 0.137399606382701 0.000296266178549531 0.020274631639374 0.000888798535648593 0.0608238949181221
622 0.312989506466462 0.126489087868096 0.341074525901613 0.13707850866563 0.00029687205027593 0.0202952207242739 0.00089061615082779 0.0608856621728216
623 0.313235141694506 0.126182504023793 0.341371704653117 0.136757559457111 0.000297478292937279 0.0203157942499309 0.000892434878811837 0.0609473827497928
624 0.31348062732109 0.12587611637363 0.341668746836703 0.13643676126389 0.000298084902872625 0.020336352148299 0.000894254708617876 0.061009056444897
625 0.313725961301165 0.125569927169814 0.341965650033544 0.13611611659282 0.000298691876366537 0.0203568943492975 0.000896075629099612 0.0610706830478926
626 0.31397114159546 0.125263938664587 0.342262411827124 0.135795627950772 0.000299299209649903 0.0203774207808644 0.00089789762894971 0.0611322623425932
627 0.314216166170445 0.124958153110107 0.342559029803263 0.13547529784455 0.000299906898900718 0.020397931369008 0.000899720696702155 0.061193794107024
628 0.314461032998297 0.124652572758333 0.342855501550147 0.13515512878081 0.000300514940244864 0.0204184260378584 0.000901544820734591 0.061255278113575
629 0.314705740056867 0.124347199860916 0.343151824658356 0.134835123265966 0.000301123329756875 0.0204389047097169 0.000903369989270627 0.0613167141291508
630 0.314950285329645 0.124042036669076 0.343447996720899 0.134515283806112 0.000301732063460704 0.0204593673051061 0.000905196190382113 0.0613781019153184
631 0.31519466680574 0.123737085433499 0.343744015333242 0.134195612906928 0.000302341137330466 0.0204798137428172 0.000907023411991398 0.0614394412284516
632 0.315438882479845 0.123432348404217 0.344039878093346 0.133876113073596 0.000302950547291182 0.0205002439399578 0.000908851641873546 0.0615007318198735
633 0.315682930352217 0.123127827830496 0.344335582601703 0.133556786810712 0.000303560289219515 0.0205206578119985 0.000910680867658546 0.0615619734359957
634 0.315926808428656 0.122823525960728 0.344631126461368 0.133237636622196 0.000304170358944491 0.0205410552728182 0.000912511076833475 0.0616231658184547
635 0.316170514720479 0.12251944504232 0.344926507278004 0.132918665011209 0.000304780752248217 0.020561436234749 0.000914342256744651 0.061684308704247
636 0.316414047244509 0.122215587321576 0.345221722659914 0.132599874480054 0.000305391464866585 0.0205818006086202 0.000916174394599756 0.0617454018258605
637 0.316657404023053 0.121911955043595 0.345516770218088 0.132281267530099 0.000306002492489978 0.0206021483038013 0.000918007477469934 0.0618064449114038
638 0.316900583083888 0.121608550452158 0.345811647566243 0.131962846661677 0.000306613830763955 0.0206224792282445 0.000919841492291865 0.0618674376847335
639 0.317143582460252 0.121305375789618 0.346106352320862 0.131644614374003 0.000307225475289939 0.0206427932885262 0.000921676425869818 0.0619283798655787
