"G" "X" "Y" "A" "D"
92 0.498142249922489 0.501857750077511 0.251736509144334 0.00371997333334537
93 0.498072460581541 0.50192753941846 0.251805233749743 0.00385989536431278
94 0.498000145504954 0.501999854495046 0.251876394149108 0.00400489482545124
95 0.497925226085129 0.50207477391487 0.251950063192805 0.00415513081469797
96 0.497847622138327 0.502152377861673 0.252026314908674 0.00431076570900399
97 0.497767251943889 0.502232748056112 0.252105224437634 0.00447196509328591
98 0.497684032290449 0.502315967709551 0.252186867960956 0.00463889767570569
99 0.497597878529559 0.502402121470441 0.2522713226187 0.0048117351884068
100 0.497508704637178 0.502491295362822 0.252358666418854 0.0049906522728228
101 0.497416423283462 0.502583576716538 0.252448978136678 0.00517582634866554
102 0.4973209459113 0.5026790540887 0.252542337203784 0.00536743746569692
103 0.497222182824029 0.502777817175971 0.252638823586479 0.00556566813739035
104 0.497120043282776 0.502879956717224 0.252738517652902 0.00577070315559659
105 0.49701443561383 0.50298556438617 0.252841500028522 0.00598272938534458
106 0.496905267326473 0.503094732673527 0.252947851439565 0.00620193553893141
107 0.496792445241649 0.503207554758351 0.253057652543974 0.00642851192848755
108 0.496675875631845 0.503324124368155 0.253170983749525 0.00666265019624529
109 0.496555464372521 0.503444535627479 0.253287925018785 0.00690454302178972
110 0.496431117105396 0.503568882894604 0.253408555660616 0.00715438380563416
111 0.496302739413854 0.503697260586146 0.253532954107987 0.00741236632853583
112 0.496170237010688 0.503829762989312 0.253661197681937 0.00767868438605377
113 0.496033515938357 0.503966484061643 0.253793362341561 0.00795353139795018
114 0.495892482781848 0.504107517218152 0.253929522419992 0.00823709999214829
115 0.4957470448942 0.5042529551058 0.254069750346438 0.00852958156308664
116 0.495597110634642 0.504402889365358 0.254214116354398 0.00883116580444943
117 0.495442589619239 0.504557410380761 0.254362688176312 0.00914204021640751
118 0.495283392983849 0.504716607016152 0.25451553072498 0.00946238958767359
119 0.49511943365907 0.50488056634093 0.254672705762227 0.00979239545285851
120 0.494950626656815 0.505049373343185 0.25483427155539 0.0101322355258128
121 0.494776889367967 0.505223110632033 0.255000282522356 0.0104820831098483
122 0.49459814187052 0.50540185812948 0.255170788866001 0.0108421064859579
123 0.494414307247452 0.505585692752547 0.255345836199042 0.0112124682803868
124 0.494225311913461 0.505774688086539 0.255525465160445 0.011593324813154
125 0.494031085949565 0.505968914050435 0.255709711024696 0.0119848254293747
126 0.493831563444453 0.506168436555548 0.255898603305404 0.0123871118155002
127 0.493626682841294 0.506373317158706 0.25609216535485 0.0128003173028501
128 0.493416387288647 0.506583612711353 0.256290413961269 0.0132245661610869
129 0.493200624993907 0.506799375006093 0.256493358945781 0.0136599728845445
130 0.492979349577645 0.507020650422355 0.256701002761088 0.0141066414745875
131 0.492752520427061 0.507247479572939 0.256913340094139 0.0145646647214371
132 0.492520103046628 0.507479896953372 0.257130357475153 0.0150341234891406
133 0.49228206940393 0.50771793059607 0.257352032895492 0.015515086007596
134 0.492038398268564 0.507961601731436 0.257578335436993 0.0160076071757582
135 0.491789075541901 0.508210924458099 0.257809224915465 0.0165117278803391
136 0.491534094575435 0.508465905424565 0.258044651541155 0.017027474334484
137 0.49127345647537 0.50872654352463 0.258284555599013 0.0175548574410388
138 0.491007170391073 0.508992829608928 0.258528867151654 0.0180938721851214
139 0.490735253784998 0.509264746215002 0.25877750576791 0.018644497060775
140 0.490457732681684 0.509542267318317 0.25903038027985 0.0192066935364993
141 0.490174641893448 0.509825358106552 0.259287388571114 0.0197804055644322
142 0.489886025220482 0.510113974779518 0.259548417399309 0.0203655591378814
143 0.489591935623076 0.510408064376925 0.259813342255131 0.0209620619017846
144 0.489292435363866 0.510707564636134 0.260082027260727 0.0215698028205025
145 0.488987596118069 0.511012403881931 0.260354325109631 0.0221886519071235
146 0.488677499049866 0.511322500950134 0.260630077050429 0.0228184600181808
147 0.488362234853265 0.511637765146735 0.260909112916039 0.0234590587173525
148 0.488041903755965 0.511958096244035 0.261191251200253 0.0241102602113336
149 0.487716615485009 0.512283384514991 0.26147629918287 0.0247718573606399
150 0.487386489193234 0.512613510806766 0.261764053104454 0.0254436237676315
151 0.48705165334581 0.51294834665419 0.262054298391371 0.026125313943524
152 0.486712245566459 0.513287754433541 0.262346809931422 0.0268166635556084
153 0.486368412443226 0.513631587556775 0.262641352399993 0.0275173897553145
154 0.486020309294019 0.513979690705981 0.262937680636251 0.0282271915871496
155 0.485668099892421 0.514331900107579 0.263235540068506 0.028945750477916
156 0.485311956154616 0.514688043845383 0.263534667187474 0.0296727308049807
157 0.484952057788609 0.515047942211391 0.263834790065746 0.0304077805417314
158 0.484588591907194 0.515411408092806 0.264135628921398 0.0311505319777244
159 0.484221752606481 0.515778247393519 0.264436896723275 0.0319006025104123
160 0.483851740512039 0.516148259487961 0.26473829983513 0.032657595504746
161 0.483478762295015 0.516521237704984 0.265039538695466 0.0334211012163809
162 0.483103030160844 0.516896969839156 0.265340308529577 0.0341906977736902
163 0.482724761313356 0.517275238686644 0.265640300090063 0.0349659522133061
164 0.482344177397352 0.517655822602648 0.265939200421786 0.035746421563478
165 0.481961503922811 0.518038496077189 0.266236693647068 0.0365316539691633
166 0.481576969674098 0.518423030325902 0.266532461766759 0.0373211898524493
167 0.481190806107597 0.518809193892403 0.266826185472659 0.0381145631016593
168 0.480803246741285 0.519196753258715 0.267117544966732 0.038911302282312
169 0.480414526539781 0.519585473460219 0.267406220782503 0.0397109318629923
170 0.480024881298406 0.519975118701594 0.267691894604039 0.0405129734491482
171 0.479634547029754 0.520365452970246 0.267974250077992 0.0413169470178566
172 0.479243759356182 0.520756240643817 0.268252973614255 0.0421223721466918
173 0.478852752911542 0.521147247088458 0.268527755170974 0.0429287692299955
174 0.478461760755329 0.521538239244671 0.268798289019783 0.0437356606760607
175 0.478071013802259 0.521928986197742 0.2690642744874 0.0445425720790262
176 0.477680740270096 0.522319259729904 0.269325416669937 0.0453490333596055
177 0.477291165148353 0.522708834851647 0.269581427116577 0.04615457986915
178 0.476902509690231 0.523097490309769 0.269832024479557 0.0469587534519674
179 0.476514990929959 0.523485009070041 0.270076935127733 0.0477611034612608
180 0.4761288212274 0.5238711787726 0.270315893721329 0.0485611877245404
181 0.475744207841559 0.524255792158441 0.270548643745818 0.049358573454851
182 0.475361352534338 0.524638647465662 0.270774938003243 0.0501528381046751
183 0.47498045120563 0.52501954879437 0.270994539059643 0.0509435701598913
184 0.474601693560568 0.525398306439432 0.271207219647578 0.0517303698716853
185 0.474225262809491 0.525774737190509 0.271412763023122 0.0525128499248299
186 0.473851335400935 0.526148664599065 0.271610963277009 0.0532906360412502
187 0.473480080787705 0.526519919212295 0.271801625599947 0.0540633675182853
188 0.473111661225871 0.526888338774128 0.271984566502406 0.0548306977015186
189 0.472746231606308 0.527253768393692 0.272159613989507 0.0555922943925011
190 0.47238393931818 0.527616060681821 0.272326607691859 0.0563478401921015
191 0.472024924143626 0.527975075856374 0.272485398953475 0.0570970327806087
192 0.471669318182709 0.528330681817291 0.272635850878109 0.0578395851360621
193 0.471317245807539 0.528682754192461 0.272777838335535 0.0585752256926082
194 0.47096882364439 0.52903117635561 0.27291124792948 0.0593036984409631
195 0.47062416058247 0.52937583941753 0.273035977929085 0.0600247629733145
196 0.47028335780795 0.529716642192049 0.273151938165843 0.0607381944752055
197 0.469946508861782 0.530053491138218 0.273259049898127 0.0614437836671262
198 0.469613699719741 0.530386300280259 0.273357245645439 0.0621413366986808
199 0.469285008893141 0.530714991106859 0.273446468994614 0.0628306749983115
200 0.468960507548618 0.531039492451381 0.273526674380206 0.06351163508164
201 0.468640259645355 0.531359740354645 0.273597826841339 0.0641840683215417
202 0.468324322088157 0.531675677911843 0.273659901757257 0.0648478406830862
203 0.468012744894777 0.531987255105223 0.273712884563837 0.0655028324264807
204 0.467705571375926 0.532294428624074 0.27375677045324 0.0661489377811243
205 0.46740283832644 0.532597161673561 0.273791564058877 0.0667860645938373
206 0.467104576226108 0.532895423773892 0.273817279127775 0.0674141339542621
207 0.466810809448744 0.533189190551256 0.273833938182357 0.0680330798003527
208 0.46652155647811 0.533478443521891 0.273841572173599 0.0686428485067732
209 0.466236830129378 0.533763169870622 0.273840220127401 0.0692433984589165
210 0.465956637774904 0.534043362225096 0.273829928785947 0.0698346996151391
211 0.465680981573106 0.534319018426894 0.273810752245725 0.0704167330596777
212 0.465409858699363 0.534590141300637 0.273782751593755 0.0709894905485858
213 0.465143261577906 0.534856738422094 0.273745994543516 0.0715529740508858
214 0.464881178113723 0.535118821886277 0.273700555071911 0.0721071952869975
215 0.464623591923616 0.535376408076384 0.273646513058536 0.0726521752663591
216 0.464370482565587 0.535629517434413 0.273583953928405 0.073187943826016
217 0.464121825765823 0.535878174234176 0.273512968299187 0.0737145391718123
218 0.463877593642603 0.536122406357397 0.273433651633905 0.074232007423682
219 0.463637754926529 0.536362245073471 0.27334610389995 0.0747404021663986
220 0.463402275176557 0.536597724823443 0.273250429235184 0.0752397840070125
221 0.463171116991336 0.536828883008664 0.273146735621789 0.0757302201400764
222 0.462944240215461 0.537055759784539 0.273035134568466 0.0762117839216355
223 0.462721602140277 0.537278397859723 0.272915740801469 0.076684554452843
224 0.462503157698936 0.537496842301064 0.272788671964928 0.0771486161739486
225 0.462288859655448 0.537711140344552 0.272654048330786 0.0776040584693005
226 0.462078658787538 0.537921341212462 0.272511992518653 0.0780509752839035
227 0.461872504063137 0.538127495936863 0.272362629225797 0.0784894647519792
228 0.461670342810391 0.538329657189609 0.272206084967426 0.0789196288378887
229 0.461472120881112 0.538527879118888 0.27204248782738 0.0793415729896949
230 0.461277782807621 0.538722217192379 0.271871967219268 0.079755405805566
231 0.461087271952967 0.538912728047032 0.271694653658091 0.0801612387131525
232 0.46090053065454 0.53909946934546 0.271510678542279 0.080559185662006
233 0.460717500361111 0.539282499638889 0.27132017394611 0.080949362829048
234 0.460538121763372 0.539461878236629 0.271123272422375 0.0813318883370482
235 0.460362334918042 0.539637665081958 0.270920106815169 0.0817068819860168
236 0.46019007936567 0.53980992063433 0.270710810082641 0.0820744649973811
237 0.460021294242208 0.539978705757792 0.27049551512951 0.0824347597707702
238 0.45985591838454 0.540144081615461 0.270274354649147 0.0827878896532041
239 0.459693890430054 0.540306109569946 0.270047460974987 0.0831339787204501
240 0.459535148910464 0.540464851089536 0.269814965941033 0.0834731515702852
241 0.459379632339995 0.540620367660005 0.269577000751207 0.0838055331273805
242 0.459227279298138 0.540772720701862 0.269333695857254 0.0841312484595063
243 0.459078028507126 0.540921971492874 0.269085180844965 0.0844504226047388
244 0.458931818904319 0.541068181095681 0.268831584328399 0.084763180409338
245 0.458788589709674 0.541211410290326 0.268573033851851 0.0850696463759575
246 0.458648280488485 0.541351719511515 0.268309655799257 0.085369944521837
247 0.458510831209583 0.541489168790417 0.268041575310759 0.0856641982466245
248 0.458376182299161 0.541623817700838 0.267768916206134 0.0859525302094719
249 0.458244274690432 0.541755725309568 0.2674918009148 0.086235062215047
250 0.458115049869276 0.541884950130724 0.267210350412119 0.0865119151081018
251 0.457988449916073 0.542011550083927 0.266924684161705 0.0867832086762433
252 0.457864417543895 0.542135582456104 0.266634920063461 0.0870490615605533
253 0.45774289613322 0.542257103866781 0.26634117440708 0.0873095911737081
254 0.457623829763344 0.542376170236656 0.266043561830723 0.0875649136252538
255 0.457507163240671 0.542492836759329 0.26574219528463 0.0878151436537016
256 0.457392842124011 0.542607157875989 0.265437185999397 0.0880603945651101
257 0.457280812747073 0.542719187252927 0.265128643458669 0.0883007781778326
258 0.45717102223829 0.54282897776171 0.26481667537601 0.0885364047731149
259 0.457063418538125 0.542936581461875 0.264501387675719 0.0887673830512346
260 0.456957950414009 0.543042049585991 0.264182884477347 0.0889938200928861
261 0.456854567473036 0.543145432526964 0.263861268083721 0.0892158213255215
262 0.45675322017256 0.54324677982744 0.263536638972238 0.0894334904943687
263 0.456653859828817 0.543346140171183 0.26320909578924 0.0896469296378557
264 0.45655643862369 0.543443561376311 0.262878735347267 0.0898562390671817
265 0.456460909609748 0.543539090390252 0.262545652624995 0.0900615173497846
266 0.456367226713658 0.543632773286343 0.262209940769699 0.0902628612964623
267 0.456275344738085 0.543724655261915 0.261871691102029 0.090460365951918
268 0.456185219362187 0.543814780637813 0.261530993122975 0.0906541245885068
269 0.456096807140795 0.543903192859205 0.261187934522833 0.0908442287029712
270 0.456010065502379 0.543989934497621 0.260842601192033 0.0910307680159617
271 0.455924952745888 0.544075047254112 0.260495077233681 0.0912138304741488
272 0.455841428036546 0.544158571963454 0.260145444977683 0.0913935022547416
273 0.455759451400695 0.544240548599305 0.25979378499631 0.0915698677722345
274 0.455678983719747 0.544321016280254 0.259440176121097 0.0917430096872159
275 0.455599986723329 0.544400013276671 0.259084695460935 0.0919130089170777
276 0.455522422981691 0.544477577018309 0.258727418421269 0.0920799446484744
277 0.455446255897434 0.544553744102566 0.25836841872428 0.092243894351387
278 0.455371449696626 0.544628550303374 0.258007768429955 0.0924049337946557
279 0.455297969419364 0.544702030580636 0.257645537957961 0.0925631370628514
280 0.455225780909835 0.544774219090165 0.257281796110212 0.0927185765743651
281 0.455154850805929 0.544845149194071 0.256916610094074 0.092871323100597
282 0.455085146528456 0.544914853471544 0.256550045546103 0.0930214457861388
283 0.455016636270005 0.544983363729995 0.25618216655626 0.0931690121698456
284 0.454949288983494 0.545050711016506 0.255813035692527 0.0933140882066987
285 0.454883074370457 0.545116925629543 0.255442714025853 0.0934567382903714
286 0.454817962869088 0.545182037130912 0.255071261155384 0.0935970252764093
287 0.454753925642099 0.5452460743579 0.254698735233904 0.0937350105059465
288 0.454690934564411 0.545309065435589 0.254325192993444 0.0938707538298814
289 0.45462896221071 0.54537103778929 0.253950689771009 0.094004313633442
290 0.454567981842906 0.545432018157094 0.253575279534369 0.0941357468610746
291 0.454507967397513 0.545492032602487 0.253199014907878 0.094265109041594
292 0.454448893472974 0.545551106527026 0.252821947198285 0.0943924543135384
293 0.454390735316966 0.545609264683034 0.252444126420484 0.0945178354506747
294 0.454333468813688 0.545666531186312 0.252065601323191 0.0946413038876047
295 0.454277070471174 0.545722929528826 0.251686419414499 0.0947629097454261
296 0.454221517408628 0.545778482591372 0.251306626987287 0.0948827018574048
297 0.454166787343809 0.545833212656191 0.250926269144462 0.0950007277946203
298 0.454112858580488 0.545887141419512 0.250545389824001 0.0951170338915453
299 0.454059709995972 0.545940290004029 0.250164031823781 0.0952316652715278
300 0.454007321028725 0.545992678971275 0.249782236826164 0.0953446658721433
301 0.453955671666096 0.546044328333904 0.249400045422328 0.0954560784703884
302 0.453904742432152 0.546095257567847 0.249017497136327 0.0955659447076916
303 0.453854514375645 0.546145485624355 0.248634630448862 0.0956743051147148
304 0.453804969058101 0.5461950309419 0.248251482820747 0.095781199135925
305 0.453756088542058 0.546243911457942 0.247868090716065 0.0958866651539176
306 0.453707855379452 0.546292144620548 0.247484489625001 0.0959907405134703
307 0.453660252600151 0.54633974739985 0.247100714086338 0.0960934615453161
308 0.453613263700653 0.546386736299347 0.246716797709614 0.0961948635896162
309 0.453566872632951 0.546433127367049 0.246332773196932 0.0962949810191234
310 0.453521063793563 0.546478936206437 0.245948672364413 0.0963938472620234
311 0.453475822012736 0.546524177987264 0.245564526163293 0.0964914948244438
312 0.453431132543827 0.546568867456173 0.245180364700652 0.0965879553126228
313 0.453386981052863 0.546613018947137 0.244796217259786 0.0966832594547297
314 0.453343353608281 0.546656646391719 0.244412112320203 0.0967774371223303
315 0.45330023667085 0.54669976332915 0.244028077577249 0.0968705173514929
316 0.453257617083778 0.546742382916222 0.24364413996137 0.0969625283635303
317 0.453215482063002 0.546784517936998 0.243260325656995 0.0970534975853736
318 0.453173819187666 0.546826180812334 0.242876660121054 0.097143451669576
319 0.453132616390782 0.546867383609218 0.242493168101125 0.0972324165139441
320 0.453091861950077 0.546908138049923 0.242109873653208 0.0973204172807962
321 0.453051544479023 0.546948455520976 0.24172680015914 0.0974074784158471
322 0.453011652918058 0.546988347081942 0.241343970343639 0.0974936236667188
323 0.45297217652598 0.54702782347402 0.24096140629099 0.0975788761010789
324 0.452933104871534 0.547066895128466 0.240579129461369 0.097663258124407
325 0.45289442782517 0.54710557217483 0.240197160706815 0.0977467914973914
326 0.45285613555099 0.54714386444901 0.23981552028685 0.0978294973529586
327 0.452818218498865 0.547181781501135 0.239434227883744 0.0979113962129367
328 0.452780667396734 0.547219332603266 0.239053302617447 0.0979925080043578
329 0.452743473243072 0.547256526756928 0.238672763060171 0.0980728520754006
330 0.452706627299533 0.547293372700467 0.238292627250643 0.0981524472109781
331 0.452670121083766 0.547329878916235 0.237912912708025 0.0982313116479741
332 0.452633946362389 0.547366053637611 0.237533636445508 0.0983094630901316
333 0.452598095144143 0.547401904855857 0.237154814983584 0.0983869187225988
334 0.452562559673192 0.547437440326808 0.236776464363006 0.0984636952261363
335 0.452527332422598 0.547472667577402 0.236398600157433 0.0985398087909905
336 0.452492406087945 0.547507593912055 0.236021237485771 0.0986152751304372
337 0.452457773581125 0.547542226418875 0.23564439102421 0.0986901094940027
338 0.452423428024269 0.547576571975731 0.235268075017974 0.0987643266803641
339 0.452389362743834 0.547610637256166 0.234892303292772 0.0988379410499369
340 0.452355571264838 0.547644428735162 0.234517089265971 0.0989109665371534
341 0.452322047305235 0.547677952694765 0.234142445957483 0.0989834166624381
342 0.452288784770435 0.547711215229565 0.23376838600039 0.099055304543885
343 0.452255777747965 0.547744222252035 0.233394921651285 0.099126642908642
344 0.452223020502263 0.547776979497737 0.233022064800363 0.0991974441040093
345 0.452190507469606 0.547809492530394 0.232649826981248 0.0992677201082547
346 0.452158233253176 0.547841766746824 0.232278219380571 0.0993374825411536
347 0.452126192618245 0.547873807381755 0.231907252847294 0.0994067426742583
348 0.452094380487491 0.547905619512509 0.231536937901803 0.0994755114409012
349 0.452062791936439 0.547937208063561 0.231167284744754 0.099543799445939
350 0.452031422189016 0.547968577810984 0.230798303265698 0.099611616975242
351 0.452000266613232 0.547999733386768 0.230430003051465 0.0996789740049342
352 0.45196932071697 0.54803067928303 0.230062393394347 0.0997458802103898
353 0.451938580143892 0.548061419856108 0.229695483300042 0.0998123449749912
354 0.451908040669451 0.548091959330548 0.229329281495408 0.0998783773986538
355 0.451877698197022 0.548122301802978 0.228963796435995 0.0999439863061224
356 0.451847548754119 0.548152451245882 0.228599036313383 0.100009180255045
357 0.451817588488734 0.548182411511265 0.228235009062321 0.100073967543828
358 0.451787813665769 0.54821218633423 0.227871722367676 0.100138356219282
359 0.451758220663558 0.548241779336442 0.22750918367119 0.100202354084052
360 0.451728805970497 0.548271194029503 0.227147400178059 0.100265968703852
361 0.451699566181762 0.548300433818238 0.22678637886333 0.100329207414503
362 0.451670497996116 0.548329502003884 0.226426126478126 0.100392077328763
363 0.451641598212809 0.548358401787191 0.226066649555697 0.10045458534299
364 0.451612863728561 0.548387136271439 0.225707954417313 0.1005167381436
365 0.451584291534634 0.548415708465366 0.225350047177987 0.100578542213361
366 0.451555878713977 0.548444121286023 0.224992933752045 0.100640003837499
367 0.451527622438466 0.548472377561534 0.224636619858543 0.100701129109644
368 0.451499519966207 0.548500480033793 0.224281111026533 0.100761923937603
369 0.451471568638927 0.548528431361073 0.223926412600182 0.10082239404897
370 0.45144376587943 0.54855623412057 0.223572529743753 0.100882544996581
371 0.451416109189134 0.548583890810866 0.223219467446441 0.100942382163813
372 0.451388596145672 0.548611403854328 0.222867230527084 0.101001910769731
373 0.451361224400564 0.548638775599436 0.222515823638734 0.101061135874094
374 0.451333991676958 0.548666008323042 0.222165251273102 0.101120062382207
375 0.45130689576743 0.54869310423257 0.221815517764884 0.101178695049648
376 0.451279934531855 0.548720065468146 0.221466627295959 0.101237038486849
377 0.451253105895335 0.548746894104666 0.221118583899474 0.101295097163551
378 0.451226407846187 0.548773592153813 0.220771391463812 0.101352875413125
379 0.451199838433992 0.548800161566008 0.220425053736448 0.101410377436774
380 0.451173395767699 0.548826604232301 0.220079574327698 0.101467607307611
381 0.451147078013785 0.548852921986215 0.219734956714363 0.101524568974617
382 0.451120883394466 0.548879116605534 0.219391204243266 0.101581266266485
383 0.451094810185969 0.548905189814031 0.219048320134694 0.101637702895351
384 0.451068856716843 0.548931143283157 0.218706307485738 0.101693882460422
385 0.451043021366327 0.548956978633674 0.218365169273545 0.101749808451484
386 0.451017302562766 0.548982697437234 0.218024908358471 0.101805484252324
387 0.450991698782075 0.549008301217925 0.217685527487147 0.101860913144036
388 0.450966208546239 0.549033791453761 0.217347029295461 0.10191609830824
389 0.45094083042187 0.54905916957813 0.21700941631145 0.101971042830205
390 0.450915563018802 0.549084436981198 0.216672690958115 0.102025749701868
391 0.450890404988722 0.549109595011278 0.216336855556153 0.102080221824784
392 0.450865355023854 0.549134644976146 0.216001912326614 0.102134462012965
393 0.450840411855669 0.549159588144331 0.215667863393475 0.102188472995657
394 0.450815574253646 0.549184425746355 0.215334710786155 0.102242257420013
395 0.450790841024059 0.549209158975941 0.215002456441942 0.102295817853707
396 0.450766211008809 0.549233788991191 0.214671102208364 0.102349156787451
397 0.45074168308429 0.54925831691571 0.214340649845483 0.102402276637448
398 0.450717256160279 0.549282743839721 0.214011101028135 0.102455179747768
399 0.450692929178878 0.549307070821121 0.213682457348092 0.102507868392652
400 0.450668701113471 0.549331298886529 0.213354720316174 0.10256034477875
