"k" "s" "SR"
0.0025 0.3975 0.500000013555231
0.0025 0.4 0.500000013654362
0.0025 0.4025 0.50000001375147
0.0025 0.405 0.500000013846121
0.0025 0.4075 0.500000013937853
0.0025 0.41 0.500000014026165
0.0025 0.4125 0.500000014110526
0.0025 0.415 0.500000014190367
0.0025 0.4175 0.500000014265087
0.0025 0.42 0.500000014334048
0.0025 0.4225 0.500000014396577
0.0025 0.425 0.500000014451973
0.0025 0.4275 0.500000014499497
0.0025 0.43 0.500000014538381
0.0025 0.4325 0.50000001456783
0.0025 0.435 0.500000014587019
0.0025 0.4375 0.500000014595099
0.0025 0.44 0.500000014591199
0.0025 0.4425 0.500000014574425
0.0025 0.445 0.500000014543867
0.0025 0.4475 0.500000014498598
0.0025 0.45 0.500000014437675
0.0025 0.4525 0.500000014360141
0.0025 0.455 0.500000014265027
0.0025 0.4575 0.500000014151347
0.0025 0.46 0.500000014018097
0.0025 0.4625 0.500000013864252
0.0025 0.465 0.500000013688759
0.0025 0.4675 0.500000013490525
0.0025 0.47 0.500000013268411
0.0025 0.4725 0.500000013021211
0.0025 0.475 0.500000012747636
0.0025 0.4775 0.50000001244629
0.0025 0.48 0.500000012115644
0.0025 0.4825 0.500000011753998
0.0025 0.485 0.500000011359448
0.0025 0.4875 0.500000010929843
0.0025 0.49 0.500000010462749
0.0025 0.4925 0.500000009955543
0.0025 0.495 0.50000000940628
0.0025 0.4975 0.500000008817626
0.0025 0.5 0.500000008275797
0.005 0.0025 0.50000001614818
0.005 0.005 0.500000016148222
0.005 0.0075 0.500000016148383
0.005 0.01 0.500000016148651
0.005 0.0125 0.500000016149052
0.005 0.015 0.500000016149625
0.005 0.0175 0.50000001615041
0.005 0.02 0.500000016151443
0.005 0.0225 0.500000016152762
0.005 0.025 0.5000000161544
0.005 0.0275 0.500000016156389
0.005 0.03 0.500000016158764
0.005 0.0325 0.500000016161554
0.005 0.035 0.500000016164793
0.005 0.0375 0.500000016168512
0.005 0.04 0.500000016172741
0.005 0.0425 0.500000016177511
0.005 0.045 0.500000016182853
0.005 0.0475 0.500000016188796
0.005 0.05 0.50000001619537
0.005 0.0525 0.500000016202606
0.005 0.055 0.500000016210532
0.005 0.0575 0.500000016219177
0.005 0.06 0.500000016228572
0.005 0.0625 0.500000016238744
0.005 0.065 0.500000016249723
0.005 0.0675 0.500000016261537
0.005 0.07 0.500000016274216
0.005 0.0725 0.500000016287788
0.005 0.075 0.500000016302281
0.005 0.0775 0.500000016317725
0.005 0.08 0.500000016334147
0.005 0.0825 0.500000016351578
0.005 0.085 0.500000016370045
0.005 0.0875 0.500000016389579
0.005 0.09 0.500000016410206
0.005 0.0925 0.500000016431958
0.005 0.095 0.500000016454863
0.005 0.0975 0.50000001647895
0.005 0.1 0.500000016504251
0.005 0.1025 0.500000016530793
0.005 0.105 0.500000016558609
0.005 0.1075 0.500000016587727
0.005 0.11 0.50000001661818
0.005 0.1125 0.500000016649997
0.005 0.115 0.500000016683211
0.005 0.1175 0.500000016717852
0.005 0.12 0.500000016753954
0.005 0.1225 0.500000016791549
0.005 0.125 0.500000016830669
0.005 0.1275 0.500000016871348
0.005 0.13 0.50000001691362
0.005 0.1325 0.500000016957518
0.005 0.135 0.500000017003079
0.005 0.1375 0.500000017050336
0.005 0.14 0.500000017099327
0.005 0.1425 0.500000017150086
0.005 0.145 0.500000017202652
0.005 0.1475 0.500000017257061
0.005 0.15 0.500000017313353
0.005 0.1525 0.500000017371566
0.005 0.155 0.500000017431738
0.005 0.1575 0.500000017493911
0.005 0.16 0.500000017558126
0.005 0.1625 0.500000017624424
0.005 0.165 0.500000017692847
0.005 0.1675 0.500000017763438
0.005 0.17 0.500000017836242
0.005 0.1725 0.500000017911303
0.005 0.175 0.500000017988666
0.005 0.1775 0.500000018068378
0.005 0.18 0.500000018150485
0.005 0.1825 0.500000018235036
0.005 0.185 0.500000018322079
0.005 0.1875 0.500000018411664
0.005 0.19 0.500000018503842
0.005 0.1925 0.500000018598663
0.005 0.195 0.500000018696181
0.005 0.1975 0.500000018796447
0.005 0.2 0.500000018899516
0.005 0.2025 0.500000019005443
0.005 0.205 0.500000019114283
0.005 0.2075 0.500000019226092
0.005 0.21 0.500000019340929
0.005 0.2125 0.50000001945885
0.005 0.215 0.500000019579915
0.005 0.2175 0.500000019704183
0.005 0.22 0.500000019831714
0.005 0.2225 0.500000019962569
0.005 0.225 0.500000020096809
0.005 0.2275 0.500000020234496
0.005 0.23 0.500000020375693
0.005 0.2325 0.500000020520461
0.005 0.235 0.500000020668864
0.005 0.2375 0.500000020820966
0.005 0.24 0.500000020976828
0.005 0.2425 0.500000021136513
0.005 0.245 0.500000021300086
0.005 0.2475 0.500000021467607
0.005 0.25 0.500000021639139
0.005 0.2525 0.500000021814742
0.005 0.255 0.500000021994477
0.005 0.2575 0.500000022178402
0.005 0.26 0.500000022366574
0.005 0.2625 0.50000002255905
0.005 0.265 0.500000022755881
0.005 0.2675 0.500000022957119
0.005 0.27 0.500000023162813
0.005 0.2725 0.500000023373006
0.005 0.275 0.500000023587739
0.005 0.2775 0.500000023807051
0.005 0.28 0.500000024030972
0.005 0.2825 0.50000002425953
0.005 0.285 0.500000024492746
0.005 0.2875 0.500000024730634
0.005 0.29 0.500000024973202
0.005 0.2925 0.500000025220449
0.005 0.295 0.500000025472365
0.005 0.2975 0.500000025728931
0.005 0.3 0.500000025990116
0.005 0.3025 0.500000026255881
0.005 0.305 0.50000002652617
0.005 0.3075 0.500000026800914
0.005 0.31 0.500000027080032
0.005 0.3125 0.500000027363425
0.005 0.315 0.500000027650975
0.005 0.3175 0.500000027942547
0.005 0.32 0.500000028237985
0.005 0.3225 0.500000028537112
0.005 0.325 0.500000028839728
0.005 0.3275 0.500000029145607
0.005 0.33 0.500000029454497
0.005 0.3325 0.50000002976612
0.005 0.335 0.500000030080167
0.005 0.3375 0.500000030396297
0.005 0.34 0.500000030714138
0.005 0.3425 0.500000031033285
0.005 0.345 0.500000031353296
0.005 0.3475 0.500000031673692
0.005 0.35 0.500000031993957
0.005 0.3525 0.500000032313536
0.005 0.355 0.500000032631834
0.005 0.3575 0.500000032948215
0.005 0.36 0.500000033262004
0.005 0.3625 0.500000033572483
0.005 0.365 0.500000033878895
0.005 0.3675 0.500000034180441
0.005 0.37 0.500000034476284
0.005 0.3725 0.500000034765548
0.005 0.375 0.500000035047323
0.005 0.3775 0.500000035320662
0.005 0.38 0.500000035584589
0.005 0.3825 0.500000035838098
0.005 0.385 0.500000036080159
0.005 0.3875 0.500000036309719
0.005 0.39 0.500000036525711
0.005 0.3925 0.500000036727054
0.005 0.395 0.500000036912658
0.005 0.3975 0.500000037081432
0.005 0.4 0.500000037232286
0.005 0.4025 0.500000037364137
0.005 0.405 0.500000037475914
0.005 0.4075 0.50000003756656
0.005 0.41 0.50000003763504
0.005 0.4125 0.50000003768034
0.005 0.415 0.500000037701474
0.005 0.4175 0.500000037697482
0.005 0.42 0.500000037667433
0.005 0.4225 0.500000037610424
0.005 0.425 0.500000037525579
0.005 0.4275 0.500000037412048
0.005 0.43 0.500000037269002
0.005 0.4325 0.500000037095626
0.005 0.435 0.50000003689112
0.005 0.4375 0.500000036654682
0.005 0.44 0.500000036385509
0.005 0.4425 0.500000036082779
0.005 0.445 0.500000035745645
0.005 0.4475 0.500000035373222
0.005 0.45 0.500000034964571
0.005 0.4525 0.500000034518688
0.005 0.455 0.500000034034481
0.005 0.4575 0.500000033510756
0.005 0.46 0.500000032946193
0.005 0.4625 0.500000032339321
0.005 0.465 0.500000031688491
0.005 0.4675 0.50000003099184
0.005 0.47 0.500000030247254
0.005 0.4725 0.500000029452317
0.005 0.475 0.500000028604258
0.005 0.4775 0.50000002769988
0.005 0.48 0.500000026735481
0.005 0.4825 0.50000002570675
0.005 0.485 0.500000024608657
0.005 0.4875 0.500000023435308
0.005 0.49 0.500000022179827
0.005 0.4925 0.500000020834485
0.005 0.495 0.500000019392775
0.005 0.4975 0.500000017861715
0.005 0.5 0.500000016475906
0.0075 0.0025 0.500000023977709
0.0075 0.005 0.500000023977853
0.0075 0.0075 0.500000023978286
0.0075 0.01 0.500000023979027
0.0075 0.0125 0.500000023980174
0.0075 0.015 0.50000002398184
0.0075 0.0175 0.500000023984142
0.0075 0.02 0.500000023987189
0.0075 0.0225 0.500000023991087
0.0075 0.025 0.500000023995939
0.0075 0.0275 0.50000002400185
0.0075 0.03 0.50000002400892
0.0075 0.0325 0.50000002401725
0.0075 0.035 0.500000024026942
0.0075 0.0375 0.500000024038095
0.0075 0.04 0.500000024050809
0.0075 0.0425 0.500000024065183
0.0075 0.045 0.500000024081316
0.0075 0.0475 0.500000024099309
0.0075 0.05 0.50000002411926
0.0075 0.0525 0.500000024141267
0.0075 0.055 0.50000002416543
0.0075 0.0575 0.500000024191848
0.0075 0.06 0.500000024220621
0.0075 0.0625 0.500000024251849
0.0075 0.065 0.500000024285631
0.0075 0.0675 0.500000024322067
0.0075 0.07 0.50000002436126
0.0075 0.0725 0.500000024403311
0.0075 0.075 0.500000024448321
0.0075 0.0775 0.500000024496395
0.0075 0.08 0.500000024547636
0.0075 0.0825 0.500000024602148
0.0075 0.085 0.500000024660039
0.0075 0.0875 0.500000024721414
0.0075 0.09 0.500000024786382
0.0075 0.0925 0.500000024855052
0.0075 0.095 0.500000024927536
0.0075 0.0975 0.500000025003944
0.0075 0.1 0.500000025084392
0.0075 0.1025 0.500000025168993
0.0075 0.105 0.500000025257867
0.0075 0.1075 0.50000002535113
0.0075 0.11 0.500000025448906
0.0075 0.1125 0.500000025551315
0.0075 0.115 0.500000025658483
0.0075 0.1175 0.500000025770537
0.0075 0.12 0.500000025887607
0.0075 0.1225 0.500000026009824
0.0075 0.125 0.500000026137324
0.0075 0.1275 0.500000026270242
0.0075 0.13 0.500000026408718
0.0075 0.1325 0.500000026552896
0.0075 0.135 0.500000026702921
0.0075 0.1375 0.50000002685894
0.0075 0.14 0.500000027021106
0.0075 0.1425 0.500000027189574
0.0075 0.145 0.500000027364501
0.0075 0.1475 0.500000027546049
0.0075 0.15 0.500000027734383
0.0075 0.1525 0.500000027929673
0.0075 0.155 0.500000028132089
0.0075 0.1575 0.50000002834181
0.0075 0.16 0.500000028559015
0.0075 0.1625 0.500000028783888
0.0075 0.165 0.500000029016618
0.0075 0.1675 0.500000029257397
0.0075 0.17 0.500000029506422
0.0075 0.1725 0.500000029763895
0.0075 0.175 0.500000030030021
0.0075 0.1775 0.50000003030501
0.0075 0.18 0.500000030589077
0.0075 0.1825 0.50000003088244
0.0075 0.185 0.500000031185325
0.0075 0.1875 0.500000031497959
0.0075 0.19 0.500000031820575
0.0075 0.1925 0.500000032153412
0.0075 0.195 0.500000032496711
0.0075 0.1975 0.500000032850719
0.0075 0.2 0.500000033215689
0.0075 0.2025 0.500000033591875
0.0075 0.205 0.500000033979538
0.0075 0.2075 0.500000034378942
0.0075 0.21 0.500000034790357
0.0075 0.2125 0.500000035214053
0.0075 0.215 0.500000035650307
0.0075 0.2175 0.500000036099397
0.0075 0.22 0.500000036561607
0.0075 0.2225 0.50000003703722
0.0075 0.225 0.500000037526524
0.0075 0.2275 0.500000038029807
0.0075 0.23 0.500000038547359
0.0075 0.2325 0.500000039079469
0.0075 0.235 0.500000039626427
0.0075 0.2375 0.500000040188524
0.0075 0.24 0.500000040766045
0.0075 0.2425 0.500000041359276
0.0075 0.245 0.500000041968496
0.0075 0.2475 0.500000042593981
0.0075 0.25 0.500000043235999
0.0075 0.2525 0.500000043894812
0.0075 0.255 0.50000004457067
0.0075 0.2575 0.500000045263815
0.0075 0.26 0.500000045974473
0.0075 0.2625 0.500000046702854
0.0075 0.265 0.500000047449155
0.0075 0.2675 0.500000048213547
0.0075 0.27 0.500000048996182
0.0075 0.2725 0.500000049797185
0.0075 0.275 0.500000050616652
0.0075 0.2775 0.500000051454647
0.0075 0.28 0.500000052311195
0.0075 0.2825 0.500000053186285
0.0075 0.285 0.500000054079858
0.0075 0.2875 0.500000054991807
0.0075 0.29 0.500000055921972
0.0075 0.2925 0.50000005687013
0.0075 0.295 0.500000057835997
0.0075 0.2975 0.500000058819216
0.0075 0.3 0.500000059819353
0.0075 0.3025 0.500000060835891
0.0075 0.305 0.50000006186822
0.0075 0.3075 0.500000062915637
0.0075 0.31 0.50000006397733
0.0075 0.3125 0.500000065052374
0.0075 0.315 0.500000066139728
0.0075 0.3175 0.500000067238219
0.0075 0.32 0.500000068346538
0.0075 0.3225 0.500000069463233
0.0075 0.325 0.500000070586699
0.0075 0.3275 0.500000071715174
0.0075 0.33 0.500000072846725
0.0075 0.3325 0.500000073979249
0.0075 0.335 0.500000075110462
0.0075 0.3375 0.500000076237896
0.0075 0.34 0.500000077358894
0.0075 0.3425 0.500000078470606
0.0075 0.345 0.500000079569992
0.0075 0.3475 0.500000080653815
0.0075 0.35 0.500000081718651
0.0075 0.3525 0.500000082760889
0.0075 0.355 0.500000083776737
0.0075 0.3575 0.500000084762236
0.0075 0.36 0.500000085713272
0.0075 0.3625 0.500000086625589
0.0075 0.365 0.500000087494812
0.0075 0.3675 0.500000088316467
0.0075 0.37 0.500000089086012
0.0075 0.3725 0.500000089798863
0.0075 0.375 0.500000090450433
0.0075 0.3775 0.500000091036163
0.0075 0.38 0.500000091551572
0.0075 0.3825 0.500000091992292
0.0075 0.385 0.500000092354121
0.0075 0.3875 0.500000092633064
0.0075 0.39 0.50000009282539
0.0075 0.3925 0.500000092927675
0.0075 0.395 0.500000092936854
0.0075 0.3975 0.500000092850262
0.0075 0.4 0.500000092665687
0.0075 0.4025 0.5000000923814
0.0075 0.405 0.500000091996195
0.0075 0.4075 0.500000091509414
0.0075 0.41 0.500000090920967
0.0075 0.4125 0.500000090231346
0.0075 0.415 0.500000089441628
0.0075 0.4175 0.500000088553464
0.0075 0.42 0.500000087569066
0.0075 0.4225 0.500000086491176
0.0075 0.425 0.500000085323032
0.0075 0.4275 0.500000084068317
0.0075 0.43 0.500000082731104
0.0075 0.4325 0.500000081315789
0.0075 0.435 0.500000079827023
0.0075 0.4375 0.500000078269628
0.0075 0.44 0.500000076648516
0.0075 0.4425 0.500000074968601
0.0075 0.445 0.500000073234712
0.0075 0.4475 0.500000071451499
0.0075 0.45 0.500000069623345
0.0075 0.4525 0.500000067754273
0.0075 0.455 0.500000065847862
0.0075 0.4575 0.500000063907157
0.0075 0.46 0.50000006193458
0.0075 0.4625 0.500000059931851
0.0075 0.465 0.500000057899896
0.0075 0.4675 0.500000055838758
0.0075 0.47 0.500000053747503
0.0075 0.4725 0.500000051624117
0.0075 0.475 0.500000049465384
0.0075 0.4775 0.500000047266748
0.0075 0.48 0.500000045022155
0.0075 0.4825 0.500000042723847
0.0075 0.485 0.500000040362121
0.0075 0.4875 0.500000037925038
0.0075 0.49 0.50000003539812
0.0075 0.4925 0.500000032764478
0.0075 0.495 0.500000030008383
0.0075 0.4975 0.500000027140378
0.0075 0.5 0.50000002460006
0.01 0.0025 0.500000031645593
0.01 0.005 0.500000031645923
0.01 0.0075 0.500000031646841
0.01 0.01 0.500000031648452
0.01 0.0125 0.500000031650992
0.01 0.015 0.500000031654723
0.01 0.0175 0.500000031659901
0.01 0.02 0.50000003166678
0.01 0.0225 0.500000031675604
0.01 0.025 0.50000003168662
0.01 0.0275 0.500000031700072
0.01 0.03 0.500000031716205
0.01 0.0325 0.500000031735263
0.01 0.035 0.500000031757491
0.01 0.0375 0.500000031783136
0.01 0.04 0.500000031812447
0.01 0.0425 0.500000031845671
0.01 0.045 0.500000031883058
0.01 0.0475 0.500000031924861
0.01 0.05 0.500000031971334
0.01 0.0525 0.500000032022732
0.01 0.055 0.500000032079313
0.01 0.0575 0.500000032141338
0.01 0.06 0.50000003220907
0.01 0.0625 0.500000032282775
0.01 0.065 0.500000032362723
0.01 0.0675 0.500000032449187
0.01 0.07 0.500000032542443
0.01 0.0725 0.500000032642772
0.01 0.075 0.500000032750458
0.01 0.0775 0.500000032865792
0.01 0.08 0.500000032989067
0.01 0.0825 0.500000033120582
0.01 0.085 0.500000033260644
0.01 0.0875 0.500000033409561
0.01 0.09 0.500000033567651
0.01 0.0925 0.500000033735236
0.01 0.095 0.500000033912647
0.01 0.0975 0.500000034100221
0.01 0.1 0.500000034298301
0.01 0.1025 0.500000034507242
0.01 0.105 0.500000034727402
0.01 0.1075 0.500000034959151
0.01 0.11 0.500000035202867
0.01 0.1125 0.500000035458938
0.01 0.115 0.500000035727762
0.01 0.1175 0.500000036009746
0.01 0.12 0.500000036305308
0.01 0.1225 0.50000003661488
0.01 0.125 0.500000036938901
0.01 0.1275 0.500000037277825
0.01 0.13 0.500000037632119
0.01 0.1325 0.500000038002262
0.01 0.135 0.500000038388746
0.01 0.1375 0.500000038792079
0.01 0.14 0.500000039212781
0.01 0.1425 0.50000003965139
0.01 0.145 0.500000040108458
0.01 0.1475 0.500000040584552
0.01 0.15 0.500000041080259
0.01 0.1525 0.500000041596181
0.01 0.155 0.500000042132937
0.01 0.1575 0.500000042691168
0.01 0.16 0.500000043271529
0.01 0.1625 0.500000043874699
0.01 0.165 0.500000044501374
0.01 0.1675 0.500000045152272
0.01 0.17 0.500000045828131
0.01 0.1725 0.500000046529712
0.01 0.175 0.500000047257797
0.01 0.1775 0.50000004801319
0.01 0.18 0.50000004879672
0.01 0.1825 0.500000049609238
0.01 0.185 0.500000050451619
0.01 0.1875 0.500000051324761
0.01 0.19 0.500000052229589
0.01 0.1925 0.500000053167051
0.01 0.195 0.500000054138119
0.01 0.1975 0.500000055143792
0.01 0.2 0.500000056185093
0.01 0.2025 0.500000057263069
0.01 0.205 0.500000058378794
0.01 0.2075 0.500000059533365
0.01 0.21 0.500000060727903
0.01 0.2125 0.500000061963552
0.01 0.215 0.500000063241479
0.01 0.2175 0.500000064562874
0.01 0.22 0.500000065928946
0.01 0.2225 0.500000067340924
0.01 0.225 0.500000068800055
0.01 0.2275 0.5000000703076
0.01 0.23 0.500000071864837
0.01 0.2325 0.50000007347305
0.01 0.235 0.500000075133535
0.01 0.2375 0.500000076847591
0.01 0.24 0.500000078616519
0.01 0.2425 0.500000080441614
0.01 0.245 0.500000082324166
0.01 0.2475 0.500000084265448
0.01 0.25 0.500000086266717
0.01 0.2525 0.5000000883292
0.01 0.255 0.500000090454092
0.01 0.2575 0.500000092642544
0.01 0.26 0.500000094895656
0.01 0.2625 0.500000097214469
0.01 0.265 0.500000099599946
0.01 0.2675 0.500000102052969
0.01 0.27 0.500000104574321
0.01 0.2725 0.50000010716467
0.01 0.275 0.500000109824556
0.01 0.2775 0.500000112554375
0.01 0.28 0.500000115354355
0.01 0.2825 0.500000118224542
0.01 0.285 0.500000121164774
0.01 0.2875 0.500000124174659
0.01 0.29 0.500000127253553
0.01 0.2925 0.500000130400528
0.01 0.295 0.50000013361435
0.01 0.2975 0.500000136893443
0.01 0.3 0.500000140235867
0.01 0.3025 0.500000143639274
0.01 0.305 0.500000147100882
0.01 0.3075 0.500000150617439
0.01 0.31 0.500000154185184
0.01 0.3125 0.500000157799811
0.01 0.315 0.500000161456436
0.01 0.3175 0.500000165149551
0.01 0.32 0.500000168872998
0.01 0.3225 0.500000172619924
0.01 0.325 0.500000176382754
0.01 0.3275 0.500000180153153
0.01 0.33 0.500000183922005
0.01 0.3325 0.500000187679382
0.01 0.335 0.50000019141453
0.01 0.3375 0.500000195115854
0.01 0.34 0.500000198770914
0.01 0.3425 0.500000202366427
0.01 0.345 0.500000205888285
0.01 0.3475 0.500000209321577
0.01 0.35 0.500000212650629
0.01 0.3525 0.500000215859056
0.01 0.355 0.500000218929833
0.01 0.3575 0.500000221845378
0.01 0.36 0.500000224587656
0.01 0.3625 0.5000002271383
0.01 0.365 0.500000229478755
0.01 0.3675 0.50000023159043
0.01 0.37 0.500000233454883
0.01 0.3725 0.500000235054015
0.01 0.375 0.50000023637028
0.01 0.3775 0.500000237386907
0.01 0.38 0.500000238088144
0.01 0.3825 0.500000238459493
0.01 0.385 0.500000238487961
0.01 0.3875 0.500000238162304
0.01 0.39 0.500000237473259
0.01 0.3925 0.500000236413773
0.01 0.395 0.500000234979203
0.01 0.3975 0.500000233167499
0.01 0.4 0.500000230979343
0.01 0.4025 0.500000228418262
0.01 0.405 0.500000225490695
0.01 0.4075 0.500000222206006
0.01 0.41 0.500000218576457
0.01 0.4125 0.50000021461712
0.01 0.415 0.500000210345739
0.01 0.4175 0.500000205782544
0.01 0.42 0.500000200950008
0.01 0.4225 0.500000195872569
0.01 0.425 0.500000190576298
0.01 0.4275 0.500000185088557
0.01 0.43 0.500000179437607
0.01 0.4325 0.500000173652222
0.01 0.435 0.500000167761281
0.01 0.4375 0.500000161793372
0.01 0.44 0.500000155776402
0.01 0.4425 0.500000149737225
0.01 0.445 0.500000143701298
0.01 0.4475 0.500000137692364
0.01 0.45 0.500000131732173
0.01 0.4525 0.500000125840238
0.01 0.455 0.500000120033627
0.01 0.4575 0.500000114326794
0.01 0.46 0.500000108731444
0.01 0.4625 0.500000103256421
0.01 0.465 0.500000097907628
0.01 0.4675 0.500000092687956
0.01 0.47 0.500000087597219
0.01 0.4725 0.50000008263209
0.01 0.475 0.500000077786012
0.01 0.4775 0.500000073049081
0.01 0.48 0.500000068407878
0.01 0.4825 0.500000063845226
0.01 0.485 0.500000059339858
0.01 0.4875 0.500000054865962
0.01 0.49 0.500000050392667
0.01 0.4925 0.500000045884098
0.01 0.495 0.500000041304777
0.01 0.4975 0.500000036661946
0.01 0.5 0.500000032647998
0.0125 0.0025 0.500000039152887
0.0125 0.005 0.500000039153512
0.0125 0.0075 0.500000039155193
0.0125 0.01 0.5000000391582
0.0125 0.0125 0.500000039163004
0.0125 0.015 0.500000039170104
0.0125 0.0175 0.500000039180001
0.0125 0.02 0.500000039193185
0.0125 0.0225 0.500000039210146
0.0125 0.025 0.500000039231375
0.0125 0.0275 0.500000039257368
0.0125 0.03 0.50000003928862
0.0125 0.0325 0.500000039325637
0.0125 0.035 0.500000039368927
0.0125 0.0375 0.500000039419005
0.0125 0.04 0.500000039476391
0.0125 0.0425 0.500000039541614
0.0125 0.045 0.500000039615209
0.0125 0.0475 0.50000003969772
0.0125 0.05 0.5000000397897
0.0125 0.0525 0.500000039891707
