"G" "A1D1X" "A2D1X" "A1D1Y" "A2D1Y" "A1D2X" "A2D2X" "A1D2Y" "A2D2Y"
193 0.174438587641952 0.139786817156371 0.214083561347903 0.16077189323217 0.000350078317057818 0.0773797068383433 0.00105023495117345 0.23213912051503
194 0.174416221048076 0.139526074449599 0.214126097109113 0.1605103907591 0.000350975945945091 0.0775043282125829 0.00105292783783527 0.232512984637748
195 0.174394464432961 0.139271706839533 0.214167662404827 0.160255150723597 0.00035185172612521 0.0776259021736453 0.00105555517837563 0.232877706520936
196 0.17437329900703 0.13902355085786 0.214208278708926 0.160006018674685 0.000352706186638789 0.077744507001236 0.00105811855991637 0.233233521003708
197 0.174352706655469 0.138781447490819 0.214247967082221 0.159762844081867 0.000353539844992188 0.0778602188274135 0.00106061953497656 0.23358065648224
198 0.174332669909967 0.138545242052075 0.214286748175016 0.159525480237347 0.000354353207280877 0.0779731116991178 0.00106305962184263 0.233919335097353
199 0.174313171921795 0.138314784059014 0.214324642230168 0.159293784160091 0.000355146768323016 0.0780832576389099 0.00106544030496905 0.23424977291673
200 0.174294196436153 0.138089927112429 0.214361669086594 0.159067616501789 0.000355921011802055 0.0781907267039567 0.00106776303540617 0.23457218011187
201 0.17427572776772 0.137870528779536 0.214397848183176 0.15884684145471 0.000356676410417262 0.0782955870432974 0.00107002923125179 0.234886761129892
202 0.174257750777349 0.137656450480253 0.214433198563013 0.158631326661502 0.000357413426041171 0.0783979049534295 0.00107224027812351 0.235193714860289
203 0.174240250849851 0.137447557376706 0.214467738877978 0.158420943126927 0.000358132509883001 0.0784977449322516 0.001074397529649 0.235493234796755
204 0.174223213872799 0.137243718265871 0.21450148739355 0.158215565131543 0.00035883410265719 0.0785951697314022 0.00107650230797157 0.235785509194207
205 0.174206626216322 0.137044805475305 0.214534461993873 0.158015070147334 0.000359518634756239 0.0786902404070356 0.00107855590426872 0.236070721221107
206 0.17419047471382 0.136850694761897 0.214566680187013 0.157819338755276 0.000360186526427137 0.0787830163690715 0.00108055957928141 0.236349049107215
207 0.174174746643565 0.136661265213553 0.214598159110398 0.157628254564834 0.000360838187950679 0.0788735554289619 0.00108251456385204 0.236620666286886
208 0.174159429711135 0.136476399153774 0.214628915536382 0.157441704135373 0.000361474019823065 0.078961913846011 0.00108442205946919 0.236885741538033
209 0.17414451203265 0.136295982049021 0.214658965877948 0.157259576899458 0.000362094412939206 0.0790481463722916 0.00108628323881762 0.237144439116875
210 0.174129982118755 0.136119902418834 0.214688326194495 0.157081765088029 0.000362699748777223 0.0791323062961944 0.00108809924633167 0.237396918888583
211 0.17411582885933 0.135948051748601 0.214717012197704 0.156908163657433 0.000363290399583648 0.0792144454846493 0.00108987119875094 0.237643336453948
212 0.174102041508875 0.135780324404925 0.214745039257464 0.156738670218264 0.000363866728558908 0.079294614424059 0.00109160018567672 0.237883843272177
213 0.174088609672547 0.135616617553521 0.214772422407835 0.156573184966007 0.000364429090042689 0.0793728622599797 0.00109328727012807 0.238118586779939
214 0.174075523292814 0.135456831079556 0.214799176353039 0.156411610613443 0.00036497782969883 0.0794492368355882 0.00109493348909649 0.238347710506764
215 0.174062772636691 0.135300867510382 0.214825315473466 0.156253852324783 0.000365513284699406 0.0795237847289702 0.00109653985409822 0.238571354186911
216 0.174050348283537 0.135148631940584 0.214850853831671 0.15609981765151 0.000366035783907736 0.0795965512892671 0.00109810735172321 0.238789653867801
217 0.17403824111338 0.135000031959281 0.214875805178367 0.155949416469878 0.000366545648060017 0.0796675806717137 0.00109963694418005 0.239002742015141
218 0.174026442295748 0.134854977579612 0.214900182958394 0.155802560920052 0.000367043189945386 0.0797369158716031 0.00110112956983616 0.239210747614809
219 0.174014943278978 0.13471338117034 0.214924000316655 0.155659165346844 0.00036752871458417 0.0798045987572114 0.00110258614375251 0.239413796271634
220 0.174003735779984 0.13457515738952 0.214947270104017 0.155519146242009 0.00036800251940415 0.0798706701017135 0.00110400755821245 0.23961201030514
221 0.173992811774453 0.134440223120159 0.214970004883163 0.155382422188074 0.000368464894414676 0.079935169614123 0.00110539468324403 0.239805508842369
222 0.173982163487468 0.134308497407817 0.214992216934394 0.155248913803661 0.000368916122378484 0.0799981359692866 0.00110674836713545 0.23999440790786
223 0.173971783384508 0.134179901400082 0.215013918261371 0.155118543690267 0.000369356478981079 0.0800596068369616 0.00110806943694324 0.240178820510885
224 0.173961664162842 0.134054358287867 0.215035120596797 0.15499123638047 0.000369786232997594 0.0801196189100084 0.00110935869899278 0.240358856730025
225 0.173951798743262 0.133931793248472 0.215055835408027 0.154866918287522 0.000370205646457015 0.0801782079317224 0.00111061693937104 0.240534623795167
226 0.173942180262174 0.133812133390354 0.215076073902612 0.154745517656298 0.000370614974803695 0.0802354087223367 0.00111184492441109 0.24070622616701
227 0.173932802064004 0.133695307699559 0.215095847033767 0.15462696451557 0.000371014467056097 0.0802912552047188 0.00111304340116829 0.240873765614156
228 0.173923657693913 0.133581246987751 0.215115165505763 0.154511190631563 0.000371404365962704 0.0803457804292899 0.00111421309788811 0.24103734128787
229 0.173914740890817 0.133469883841804 0.215134039779235 0.154398129462769 0.000371784908155054 0.0803990165981888 0.00111535472446516 0.241197049794567
230 0.173906045580676 0.133361152574898 0.215152480076412 0.154287716115986 0.000372156324297874 0.0804509950887089 0.00111646897289362 0.241352985266127
231 0.173897565870067 0.133254989179075 0.21517049638627 0.154179887303539 0.000372518839236278 0.0805017464760261 0.00111755651770883 0.241505239428078
232 0.173889296039997 0.133151331279204 0.215188098469587 0.154074581301667 0.000372872672140022 0.0805513005552464 0.00111861801642007 0.241653901665739
233 0.173881230539976 0.133050118088321 0.215205295863923 0.153971737910039 0.000373218036644806 0.0805996863627905 0.00111965410993442 0.241799059088372
234 0.173873363982314 0.132951290364294 0.215222097888514 0.153871298412357 0.000373555140990617 0.0806469321971395 0.00112066542297185 0.241940796591419
235 0.173865691136647 0.132854790367769 0.215238513649073 0.153773205538041 0.00037388418815713 0.0806930656389605 0.00112165256447139 0.242079196916882
236 0.173858206924676 0.132760561821356 0.215254552042506 0.153677403424941 0.000374205375996162 0.0807381135706338 0.00112261612798849 0.242214340711901
237 0.173850906415106 0.132668549870033 0.215270221761549 0.153583837583069 0.000374518897361214 0.0807821021951997 0.00112355669208364 0.242346306585599
238 0.173843784818782 0.132578701042696 0.215285531299304 0.153492454859304 0.000374824940234108 0.0808250570547442 0.00112447482070232 0.242475171164233
239 0.173836837484017 0.132490963214859 0.215300488953701 0.153403203403064 0.000375123687848741 0.0808670030482411 0.00112537106354622 0.242601009144723
240 0.173830059892087 0.132405285572426 0.215315102831865 0.153316032632898 0.000375415318812006 0.0809079644488688 0.00112624595643602 0.242723893346606
241 0.173823447652908 0.132321618576544 0.215329380854404 0.153230893203985 0.000375700007221889 0.0809479649208177 0.00112710002166567 0.242843894762453
242 0.173816996500869 0.13223991392946 0.215343330759605 0.153147736976512 0.000375977922782785 0.0809870275356057 0.00112793376834835 0.242961082606817
243 0.173810702290821 0.132160124541389 0.215356960107548 0.153066516984906 0.000376249230918071 0.081025174787916 0.00112874769275421 0.243075524363748
244 0.17380456099422 0.13208220449833 0.215370276284142 0.152987187407893 0.000376514092879984 0.0810624286109739 0.00112954227863995 0.243187285832922
245 0.173798568695408 0.132006109030825 0.215383286505066 0.152909703539368 0.000376772665856821 0.0810988103914763 0.00113031799757046 0.243296431174429
246 0.173792721588034 0.131931794483609 0.215395997819642 0.152834021760046 0.000377025103077535 0.0811343409840895 0.0011310753092326 0.243403022952269
247 0.173787015971606 0.131859218286143 0.215408417114614 0.152760099509876 0.000377271553913744 0.0811690407255263 0.00113181466174123 0.243507122176579
248 0.173781448248167 0.131788338923987 0.215420551117858 0.152687895261195 0.000377512163979217 0.0812029294482192 0.00113253649193765 0.243608788344658
249 0.173776014919091 0.131719115910998 0.215432406402003 0.152617368492601 0.000377747075226875 0.0812360264936 0.00113324122568062 0.2437080794808
250 0.173770712581996 0.131651509762317 0.215443989387988 0.152548479663531 0.000377976426043355 0.0812683507249988 0.00113392927813007 0.243805052174996
251 0.17376553792777 0.131585481968131 0.215455306348524 0.15248119018951 0.000378200351341186 0.0812999205401752 0.00113460105402356 0.243899761620526
252 0.173760487737695 0.131520994968177 0.2154663634115 0.152415462418066 0.000378418982648624 0.081330753883492 0.00113525694794587 0.243992261650476
253 0.173755558880681 0.131458012126967 0.215477166563303 0.152351259605286 0.000378632448197194 0.0813608682577434 0.00113589734459158 0.24408260477323
254 0.173750748310596 0.131396497709719 0.215487721652064 0.152288545892998 0.000378840873006993 0.0813902807356489 0.00113652261902098 0.244170842206947
255 0.173746053063683 0.131336416858958 0.215498034390843 0.152227286286551 0.000379044378969787 0.0814190079710212 0.00113713313690936 0.244257023913064
256 0.173741470256074 0.131277735571783 0.215508110360736 0.152167446633199 0.000379243084929976 0.0814470662096219 0.00113772925478993 0.244341198628866
257 0.17373699708139 0.131220420677765 0.215517955013911 0.152108993601038 0.000379437106763446 0.0814744712997105 0.00113831132029034 0.244423413899132
258 0.17373263080842 0.131164439817462 0.215527573676583 0.152051894658519 0.000379626557454376 0.0815012387022995 0.00113887967236313 0.244503716106898
259 0.173728368778881 0.131109761421543 0.215536971551917 0.151996118054488 0.000379811547170043 0.0815273835011226 0.00113943464151013 0.244582150503368
260 0.173724208405254 0.131056354690475 0.215546153722871 0.151941632798759 0.000379992183333666 0.0815529204123265 0.001139976550001 0.24465876123698
261 0.173720147168697 0.131004189574789 0.215555125154968 0.151888408643193 0.000380168570695344 0.0815778637938926 0.00114050571208603 0.244733591381678
262 0.173716182617024 0.130953236755884 0.215563890699013 0.151836416063279 0.000380340811401127 0.0816022276547989 0.00114102243420338 0.244806682964397
263 0.17371231236275 0.130903467627357 0.215572455093744 0.151785626240191 0.000380509005060268 0.0816260256639293 0.0011415270151808 0.244878076991788
264 0.17370853408121 0.130854854276855 0.215580822968422 0.15173601104332 0.000380673248810701 0.0816492711587373 0.0011420197464321 0.244947813476212
265 0.173704845508734 0.130807369468418 0.215588998845366 0.151687543013262 0.000380833637382793 0.0816719771536723 0.00114250091214838 0.245015931461017
266 0.173701244440879 0.130760986625303 0.215596987142426 0.151640195345243 0.000380990263161406 0.0816941563483758 0.00114297078948422 0.245082469045128
267 0.17369772873073 0.130715679813285 0.215604792175405 0.15159394187298 0.000381143216246308 0.0817158211356538 0.00114342964873892 0.245147463406962
268 0.173694296287245 0.130671423724402 0.215612418160418 0.151548757052963 0.000381292584510998 0.081736983609232 0.001143877753533 0.245210950827696
269 0.173690945073661 0.13062819366115 0.215619869216204 0.15150461594914 0.000381438453659957 0.0817576555713014 0.00114431536097987 0.245272966713904
270 0.17368767310595 0.130585965521095 0.215627149366381 0.151461494218 0.000381580907284377 0.0817778485398592 0.00114474272185313 0.245333545619578
271 0.173684478451324 0.130544715781911 0.215634262541652 0.151419368094039 0.00038172002691642 0.0817975737558524 0.00114516008074926 0.245392721267557
272 0.173681359226788 0.130504421486812 0.215641212581953 0.151378214375606 0.000381855892082026 0.081816842190128 0.00114556767624608 0.245450526570384
273 0.17367831359774 0.130465060230383 0.215648003238563 0.151338010411109 0.000381988580352316 0.0818356645501988 0.00114596574105695 0.245506993650596
274 0.173675339776615 0.130426610144777 0.215654638176158 0.151298734085575 0.000382118167393627 0.0818540512868251 0.00114635450218088 0.245562153860475
275 0.173672436021568 0.1303890498863 0.215661120974815 0.151260363807555 0.000382244727016223 0.0818720126004242 0.00114673418104867 0.245616037801273
276 0.173669600635211 0.130352358622333 0.215667455131977 0.151222878496365 0.000382368331221704 0.0818895584473067 0.00114710499366511 0.24566867534192
277 0.17366683196337 0.130316516018616 0.215673644064368 0.151186257569656 0.000382489050249146 0.0819066985457482 0.00114746715074744 0.245720095637245
278 0.1736641283939 0.130281502226861 0.215679691109863 0.151150480931293 0.000382606952620033 0.0819234423819005 0.0011478208578601 0.245770327145701
279 0.173661488355524 0.130247297872697 0.21568559952932 0.151115528959548 0.000382722105181974 0.0819397992155459 0.00114816631554592 0.245819397646638
280 0.17365891031671 0.130213884043926 0.215691372508362 0.151081382495594 0.00038283457315127 0.0819557780857006 0.00114850371945381 0.245867334257102
281 0.173656392784591 0.1301812422791 0.215697013159121 0.151048022832289 0.000382944420154345 0.0819713878160704 0.00114883326046303 0.245914163448211
282 0.173653934303905 0.130149354556384 0.215702524521946 0.15101543170324 0.00038305170826808 0.0819866370203631 0.00114915512480424 0.245959911061089
283 0.173651533455978 0.130118203282719 0.215707909567065 0.150983591272152 0.000383156498059074 0.0820015341074627 0.00114946949417722 0.246004602322388
284 0.173649188857729 0.130087771283265 0.215713171196207 0.15095248412244 0.000383258848621861 0.082016087286468 0.00114977654586558 0.246048261859404
285 0.173646899160716 0.130058041791124 0.215718312244195 0.1509220932471 0.000383358817616121 0.0820303045716001 0.00115007645284836 0.2460909137148
286 0.173644663050198 0.130028998437317 0.215723335480497 0.150892402038846 0.000383456461302902 0.0820441937869827 0.00115036938390871 0.246132581360948
287 0.173642479244236 0.13000062524104 0.215728243610733 0.15086339428048 0.000383551834579882 0.0820577625712978 0.00115065550373964 0.246173287713893
288 0.173640346492811 0.129972906600155 0.215733039278167 0.150835054135516 0.000383644991015699 0.0820710183823223 0.0011509349730471 0.246213055146967
289 0.173638263576978 0.129945827281936 0.215737725065138 0.150807366139028 0.00038373598288338 0.0820839685013464 0.00115120794865014 0.246251905504039
290 0.173636229308039 0.129919372414052 0.215742303494484 0.15078031518874 0.000383824861192881 0.0820966200374786 0.00115147458357864 0.246289860112436
291 0.173634242526738 0.129893527475778 0.215746777030911 0.15075388653632 0.000383911675722776 0.0821089799318405 0.00115173502716833 0.246326939795521
292 0.173632302102489 0.129868278289435 0.215751148082346 0.150728065778912 0.000383996475051102 0.0821210549616534 0.00115198942515331 0.24636316488496
293 0.173630406932614 0.129843611012051 0.215755419001249 0.150702838850859 0.000384079306585407 0.0821328517442214 0.00115223791975622 0.246398555232664
294 0.173628555941615 0.129819512127229 0.215759592085896 0.150678192015646 0.000384160216591997 0.0821443767408116 0.00115248064977599 0.246433130222435
295 0.173626748080458 0.129795968437226 0.215763669581637 0.150654111858035 0.000384239250224422 0.0821556362604366 0.00115271775067327 0.24646690878131
296 0.173624982325885 0.129772967055236 0.21576765368212 0.150630585276395 0.000384316451551213 0.0821666364635399 0.00115294935465364 0.24649990939062
297 0.173623257679738 0.129750495397861 0.215771546530485 0.150607599475229 0.000384391863582895 0.0821773833655888 0.00115317559074869 0.246532150096766
298 0.173621573168309 0.129728541177783 0.215775350220539 0.150585141957874 0.000384465528298297 0.0821878828405755 0.00115339658489489 0.246563648521726
299 0.173619927841705 0.129707092396613 0.215779066797889 0.150563200519392 0.000384537486670167 0.08219814062443 0.0011536124600105 0.24659442187329
300 0.173618320773234 0.129686137337925 0.215782698261067 0.150541763239625 0.000384607778690129 0.0822081623183471 0.00115382333607039 0.246624486955041
301 0.173616751058802 0.129665664560463 0.215786246562609 0.150520818476435 0.000384676443392985 0.0822179533920298 0.00115402933017895 0.24665386017609
302 0.173615217816335 0.129645662891521 0.215789713610127 0.150500354859092 0.000384743518880387 0.0822275191868506 0.00115423055664116 0.246682557560552
303 0.173613720185212 0.129626121420489 0.215793101267344 0.150480361281844 0.000384809042343899 0.0822368649189337 0.0011544271270317 0.246710594756801
304 0.173612257325716 0.129607029492557 0.215796411355107 0.150460826897625 0.000384873050087451 0.082245995682161 0.00115461915026235 0.246737987046483
305 0.173610828418499 0.129588376702584 0.215799645652384 0.150441741111932 0.000384935577549225 0.0822549164511012 0.00115480673264767 0.246764749353304
306 0.173609432664061 0.129570152889109 0.215802805897225 0.150423093576842 0.000384996659322964 0.0822636320838677 0.00115498997796889 0.246790896251603
307 0.173608069282249 0.129552348128525 0.215805893787713 0.150404874185183 0.000385056329178744 0.0822721473249037 0.00115516898753623 0.246816441974711
308 0.173606737511762 0.129534952729386 0.215808910982885 0.150387073064836 0.000385114620083195 0.0822804668076997 0.00115534386024959 0.246841400423099
309 0.173605436609673 0.129517957226862 0.215811859103633 0.150369680573188 0.000385171564219219 0.0822885950574416 0.00115551469265766 0.246865785172325
310 0.173604165850968 0.129501352377329 0.21581473973359 0.150352687291712 0.000385227193005189 0.0822965364935951 0.00115568157901557 0.246889609480785
311 0.173602924528091 0.129485129153095 0.215817554419982 0.150336084020678 0.00038528153711366 0.082304295432425 0.00115584461134098 0.246912886297275
312 0.173601711950504 0.129469278737251 0.215820304674479 0.150319861773997 0.000385334626489606 0.0823118760894525 0.00115600387946882 0.246935628268357
313 0.173600527444263 0.129453792518661 0.215822991974005 0.15030401177419 0.000385386490368181 0.082319282581852 0.00115615947110454 0.246957847745556
314 0.173599370351597 0.12943866208706 0.21582561776155 0.150288525447469 0.000385437157292033 0.0823265189307891 0.0011563114718761 0.246979556792367
315 0.173598240030504 0.129423879228283 0.215828183446947 0.150273394418951 0.00038548665512818 0.0823335890637006 0.00115645996538454 0.247000767191102
316 0.173597135854361 0.129409435919612 0.215830690407638 0.150258610507977 0.000385535011084447 0.0823404968165187 0.00115660503325334 0.247021490449556
317 0.173596057211535 0.129395324325228 0.215833139989422 0.150244165723548 0.000385582251725493 0.0823472459358412 0.00115674675517648 0.247041737807524
318 0.173595003505015 0.129381536791783 0.215835533507186 0.150230052259871 0.00038562840298843 0.0823538400810477 0.00115688520896529 0.247061520243143
319 0.173593974152042 0.12936806584408 0.215837872245617 0.150216262492009 0.000385673490198045 0.0823602828263647 0.00115702047059414 0.247080848479094
320 0.173592968583762 0.129354904180852 0.215840157459898 0.150202788971642 0.000385717538081637 0.0823665776628801 0.00115715261424491 0.24709973298864
321 0.173591986244878 0.129342044670648 0.215842390376388 0.15018962442292 0.000385760570783481 0.0823727280005082 0.00115728171235044 0.247118184001525
322 0.173591026593315 0.129329480347825 0.215844572193287 0.150176761738427 0.000385802611878924 0.0823787371699078 0.00115740783563677 0.247136211509723
323 0.173590089099894 0.129317204408625 0.215846704081286 0.150164193975231 0.000385843684388133 0.0823846084243528 0.0011575310531644 0.247153825273058
324 0.173589173248015 0.129305210207359 0.2158487871842 0.150151914351038 0.000385883810789488 0.0823903449415573 0.00115765143236846 0.247171034824672
325 0.173588278533347 0.129293491252678 0.215850822619587 0.150139916240428 0.000385923013032646 0.0823959498254574 0.00115776903909794 0.247187849476372
326 0.173587404463524 0.129282041203931 0.215852811479354 0.150128193171191 0.000385961312551275 0.0824014261079487 0.00115788393765382 0.247204278323846
327 0.173586550557856 0.129270853867624 0.215854754830346 0.150116738820742 0.000385998730275468 0.0824067767505825 0.0011579961908264 0.247220330251747
328 0.173585716347039 0.129259923193949 0.215856653714926 0.150105547012628 0.00038603528664385 0.0824120046462207 0.00115810585993155 0.247236013938662
329 0.173584901372879 0.129249243273407 0.215858509151537 0.150094611713113 0.00038607100161538 0.0824171126206509 0.00115821300484614 0.247251337861953
330 0.17358410518802 0.129238808333507 0.215860322135251 0.150083927027849 0.000386105894680861 0.0824221034341623 0.00115831768404258 0.247266310302487
331 0.173583327355679 0.129228612735553 0.215862093638313 0.150073487198622 0.000386139984874159 0.082426979783084 0.00115841995462248 0.247280939349252
332 0.173582567449388 0.129218650971497 0.215863824610658 0.15006328660018 0.000386173290783151 0.0824317443012861 0.00115851987234945 0.247295232903858
333 0.173581825052746 0.129208917660872 0.215865515980434 0.150053319737129 0.000386205830560394 0.0824363995616444 0.00115861749168118 0.247309198684933
334 0.17358109975917 0.129199407547808 0.215867168654494 0.150043581240911 0.000386237621933533 0.0824409480774708 0.0011587128658006 0.247322844232412
335 0.173580391171661 0.129190115498101 0.215868783518894 0.150034065866849 0.000386268682215454 0.0824453923039084 0.00115880604664636 0.247336176911725
336 0.17357969890257 0.129181036496372 0.215870361439365 0.150024768491261 0.000386299028314176 0.0824497346392938 0.00115889708494253 0.247349203917881
337 0.17357902257337 0.129172165643278 0.215871903261787 0.150015684108648 0.000386328676742513 0.0824539774264867 0.00115898603022754 0.24736193227946
338 0.17357836181444 0.129163498152802 0.215873409812639 0.15000680782894 0.000386357643627486 0.0824581229541676 0.00115907293088246 0.247374368862503
339 0.173577716264843 0.129155029349596 0.21587488189945 0.149998134874816 0.000386385944719512 0.0824621734581043 0.00115915783415854 0.247386520374313
340 0.173577085572127 0.129146754666401 0.215876320311233 0.149989660579079 0.000386413595401359 0.0824661311223888 0.00115924078620408 0.247398393367167
341 0.173576469392108 0.129138669641515 0.21587772581891 0.149981380382103 0.000386440610696886 0.0824699980806441 0.00115932183209066 0.247409994241932
342 0.173575867388681 0.129130769916333 0.215879099175731 0.149973289829328 0.00038646700527957 0.0824737764172021 0.00115940101583871 0.247421329251606
343 0.173575279233624 0.129123051232936 0.215880441117675 0.149965384568823 0.000386492793480819 0.0824774681682547 0.00115947838044246 0.247432404504764
344 0.173574704606403 0.129115509431745 0.215881752363852 0.149957660348905 0.000386517989298087 0.0824810753229756 0.00115955396789426 0.247443225968927
345 0.173574143193995 0.129108140449224 0.215883033616889 0.149950113015811 0.000386542606402789 0.0824845998246175 0.00115962781920837 0.247453799473852
346 0.173573594690703 0.129100940315644 0.215884285563308 0.149942738511427 0.000386566658148018 0.0824880435715814 0.00115969997444405 0.247464130714744
347 0.173573058797985 0.129093905152897 0.215885508873895 0.149935532871071 0.00038659015757608 0.0824914084184619 0.00115977047272824 0.247474225255386
348 0.173572535224278 0.12908703117236 0.215886704204066 0.149928492221325 0.000386613117425849 0.0824946961770671 0.00115983935227755 0.247484088531201
349 0.173572023684834 0.129080314672813 0.215887872194214 0.149921612777923 0.000386635550139927 0.0824979086174141 0.00115990665041978 0.247493725852242
350 0.173571523901559 0.129073752038404 0.215889013470061 0.149914890843682 0.000386657467871652 0.0825010474687018 0.00115997240361496 0.247503142406105
351 0.173571035602852 0.129067339736664 0.215890128642987 0.149908322806489 0.000386678882491916 0.0825041144202598 0.00116003664747575 0.247512343260779
352 0.173570558523451 0.129061074316569 0.215891218310368 0.149901905137327 0.000386699805595832 0.0825071111224756 0.0011600994167875 0.247521333367427
353 0.17357009240428 0.129054952406642 0.215892283055889 0.149895634388357 0.000386720248509232 0.082510039187699 0.0011601607455277 0.247530117563097
354 0.173569636992307 0.12904897071311 0.215893323449865 0.149889507191032 0.000386740222295012 0.0825129001911263 0.00116022066688504 0.247538700573379
355 0.173569192040397 0.129043126018097 0.215894340049546 0.149883520254272 0.000386759737759319 0.0825156956716628 0.00116027921327796 0.247547087014988
356 0.17356875730717 0.129037415177861 0.215895333399415 0.149877670362663 0.000386778805457593 0.082518427132765 0.00116033641637278 0.247555281398295
357 0.173568332556871 0.129031835121074 0.215896304031482 0.149871954374715 0.000386797435700461 0.082521096043264 0.00116039230710138 0.247563288129792
358 0.173567917559229 0.129026382847141 0.215897252465573 0.149866369221148 0.000386815638559492 0.0825237038381676 0.00116044691567847 0.247571111514503
359 0.173567512089334 0.129021055424562 0.215898179209606 0.149860911903225 0.000386833423872809 0.0825262519194457 0.00116050027161843 0.247578755758337
360 0.173567115927504 0.129015849989323 0.215899084759866 0.149855579491123 0.00038685080125057 0.0825287416567953 0.00116055240375171 0.247586224970386
361 0.173566728859168 0.129010763743341 0.215899969601271 0.149850369122341 0.000386867780080315 0.0825311743883894 0.00116060334024095 0.247593523165168
362 0.17356635067474 0.129005793952928 0.215900834207635 0.149845278000143 0.000386884369532188 0.0825335514216065 0.00116065310859656 0.247600654264819
363 0.173565981169501 0.129000937947303 0.215901679041919 0.149840303392044 0.000386900578564027 0.0825358740337442 0.00116070173569208 0.247607622101233
364 0.17356562014349 0.128996193117136 0.215902504556485 0.14983544262832 0.000386916415926342 0.0825381434727157 0.00116074924777902 0.247614430418147
365 0.173565267401387 0.128991556913123 0.215903311193335 0.149830693100567 0.000386931890167163 0.0825403609577301 0.00116079567050149 0.24762108287319
366 0.173564922752403 0.128987026844595 0.215904099384348 0.149826052260282 0.000386947009636784 0.0825425276799561 0.00116084102891035 0.247627583039868
367 0.173564586010177 0.128982600478168 0.215904869551518 0.149821517617482 0.000386961782492383 0.0825446448031716 0.00116088534747715 0.247633934409515
368 0.173564256992669 0.128978275436409 0.215905622107174 0.149817086739354 0.000386976216702538 0.0825467134643961 0.00116092865010761 0.247640140393188
369 0.17356393552206 0.128974049396549 0.215906357454205 0.149812757248937 0.00038699032005163 0.0825487347745106 0.00116097096015489 0.247646204323532
370 0.173563621424653 0.128969920089215 0.215907075986278 0.149808526823834 0.000387004100144152 0.0825507098188607 0.00116101230043246 0.247652129456582
371 0.173563314530773 0.128965885297199 0.215907778088045 0.149804393194958 0.000387017564408902 0.0825526396578476 0.00116105269322671 0.247657918973543
372 0.173563014674677 0.128961942854248 0.215908464135353 0.149800354145295 0.000387030720103084 0.082554525327504 0.00116109216030925 0.247663575982512
373 0.173562721694459 0.128958090643891 0.215909134495445 0.149796407508712 0.000387043574316312 0.0825563678400571 0.00116113072294893 0.247669103520171
374 0.173562435431961 0.128954326598287 0.215909789527158 0.149792551168783 0.000387056133974512 0.0825581681844782 0.00116116840192354 0.247674504553435
375 0.173562155732686 0.128950648697104 0.215910429581113 0.149788783057642 0.000387068405843744 0.08255992732702 0.00116120521753123 0.24767978198106
376 0.173561882445709 0.128947054966418 0.215911054999909 0.149785101154865 0.00038708039653392 0.0825616462117407 0.00116124118960176 0.247684938635222
377 0.173561615423599 0.128943543477647 0.215911666118298 0.149781503486381 0.000387092112502439 0.0825633257610162 0.00116127633750732 0.247689977283049
378 0.173561354522331 0.1289401123465 0.215912263263375 0.1497779881234 0.000387103560057742 0.0825649668760407 0.00116131068017323 0.247694900628122
379 0.173561099601211 0.128936759731959 0.215912846754745 0.149774553181375 0.000387114745362774 0.0825665704373149 0.00116134423608832 0.247699711311945
380 0.173560850522796 0.128933483835277 0.2159134169047 0.149771196818979 0.000387125674438367 0.0825681373051235 0.0011613770233151 0.24770441191537
381 0.17356060715282 0.128930282899008 0.215913974018384 0.149767917237117 0.000387136353166546 0.0825696683200014 0.00116140905949964 0.247709004960004
382 0.173560369360115 0.128927155206048 0.215914518393957 0.149764712677949 0.000387146787293755 0.0825711643031888 0.00116144036188127 0.247713492909566
383 0.173560137016547 0.128924099078712 0.215915050322757 0.149761581423943 0.000387156982434005 0.0825726260570763 0.00116147094730201 0.247717878171229
384 0.173559909996937 0.128921112877821 0.215915570089454 0.149758521796946 0.000387166944071948 0.0825740543656388 0.00116150083221585 0.247722163096916
385 0.173559688178996 0.128918195001815 0.215916077972203 0.149755532157282 0.000387176677565887 0.0825754499948602 0.00116153003269766 0.247726349984581
386 0.173559471443258 0.128915343885889 0.215916574242795 0.149752610902864 0.0003871861881507 0.0825768136931477 0.0011615585644521 0.247730441079443
387 0.173559259673014 0.128912558001142 0.215917059166801 0.149749756468333 0.000387195480940708 0.0825781461917368 0.00116158644282212 0.24773443857521
388 0.173559052754245 0.128909835853755 0.215917533003715 0.149746967324209 0.000387204560932471 0.0825794482050865 0.00116161368279741 0.247738344615259
389 0.173558850575565 0.128907175984178 0.215917996007094 0.14974424197607 0.000387213433007516 0.0825807204312657 0.00116164029902255 0.247742161293797
390 0.173558653028153 0.128904576966346 0.215918448424693 0.149741578963745 0.000387222101935005 0.0825819635523306 0.00116166630580501 0.247745890656992
391 0.1735584600057 0.128902037406904 0.215918890498597 0.149738976860529 0.000387230572374339 0.0825831782346931 0.00116169171712302 0.247749534704079
392 0.173558271404344 0.128899555944456 0.215919322465354 0.14973643427241 0.000387238848877698 0.0825843651294811 0.00116171654663309 0.247753095388443
393 0.173558087122619 0.12889713124883 0.215919744556099 0.149733949837322 0.000387246935892527 0.0825855248728899 0.00116174080767758 0.24775657461867
394 0.173557907061397 0.128894762020357 0.215920156996679 0.149731522224408 0.000387254837763958 0.0825866580865258 0.00116176451329187 0.247759974259578
