"G" "X" "Y" "A" "D"
43 0.497954909445984 0.502045090554015 0.5954015974296 0.00547425788868864
44 0.497810731141706 0.502189268858294 0.595449734786395 0.00586227816532679
45 0.497656572265411 0.502343427734589 0.595501114210336 0.00627714387056715
46 0.497491797886058 0.502508202113941 0.595555936777 0.00672057243963483
47 0.497315739764258 0.502684260235742 0.595614413025893 0.00719437246522264
48 0.497127695674635 0.502872304325364 0.59567676297246 0.00770044575164579
49 0.496926928888516 0.503073071111483 0.59574321604172 0.00824078896538336
50 0.49671266784882 0.50328733215118 0.595814010910741 0.00881749479867805
51 0.496484106072192 0.503515893927808 0.595889395246083 0.00943275255436488
52 0.496240402316585 0.503759597683415 0.595969625321294 0.0100888480515698
53 0.495980681055548 0.504019318944452 0.596054965498605 0.0107881627435657
54 0.495704033303366 0.504295966696634 0.596145687558179 0.0115331719311567
55 0.495409517837746 0.504590482162254 0.596242069857598 0.0123264419477906
56 0.495096162868833 0.504903837131167 0.596344396303976 0.0131706261865514
57 0.494762968204824 0.505237031795176 0.596452955121007 0.0140684598346831
58 0.494408907965065 0.505591092034935 0.596568037393666 0.0150227531788458
59 0.494032933891145 0.505967066108855 0.596689935374184 0.0160363833444493
60 0.493633979304833 0.506366020695167 0.59681894053438 0.0171122843357517
61 0.49321096375854 0.506789036241461 0.596955341351686 0.0182534352505936
62 0.49276279841904 0.507237201580959 0.597099420819151 0.0194628465553169
63 0.492288392218284 0.507711607781716 0.597251453673638 0.020743544322249
64 0.491786658795903 0.508213341204097 0.597411703341278 0.0220985523547336
65 0.491256524246472 0.508743475753528 0.597580418605135 0.0235308721535965
66 0.490696935670336 0.509303064329664 0.59775783000702 0.0250434607145655
67 0.490106870510035 0.509893129489965 0.597944146003366 0.0266392061887447
68 0.489485346634884 0.510514653365116 0.598139548904111 0.0283209014877798
69 0.488831433114335 0.511168566885664 0.598344190633397 0.030091215971524
70 0.488144261596645 0.511855738403355 0.598558188361494 0.0319526654181752
71 0.487423038183512 0.512576961816488 0.598781620068348 0.033907580543908
72 0.486667055664388 0.513332944335612 0.5990145201103 0.0359580744094561
73 0.485875705946889 0.514124294053111 0.599256874872267 0.0381060091228993
74 0.48504849249317 0.51495150750683 0.599508618597701 0.0403529623186068
75 0.484185042547365 0.515814957452635 0.599769629497213 0.042700193958998
76 0.483285118917552 0.516714881082448 0.600039726243419 0.0451486140652444
77 0.482348631058553 0.517651368941447 0.60031866496362 0.0476987520317956
78 0.481375645190483 0.518624354809517 0.600606136842844 0.0503507282141188
79 0.48036639318379 0.51963360681621 0.600901766446976 0.0531042284958915
80 0.479321279945507 0.520678720054492 0.601205110868774 0.0559584825380508
81 0.478240889054648 0.521759110945352 0.601515659788281 0.0589122463851324
82 0.477125986417475 0.522874013582525 0.601832836523314 0.0619637900526669
83 0.475977521745987 0.524022478254013 0.602156000125601 0.0651108906425288
84 0.474796627704877 0.525203372295123 0.602484448554081 0.0683508314317931
85 0.473584616622571 0.526415383377429 0.602817422929527 0.071680407256941
86 0.472342974719213 0.527657025280787 0.603154112844983 0.0750959363726243
87 0.47107335386668 0.52892664613332 0.603493662675586 0.0785932788073683
88 0.469777560960537 0.530222439039463 0.603835178800458 0.0821678610733872
89 0.468457545048571 0.531542454951429 0.604177737619966 0.0858147069207091
90 0.467115382422389 0.532884617577611 0.60452039422506 0.089528473664077
91 0.46575325993486 0.53424674006514 0.604862191552989 0.0933034934616463
92 0.46437345685422 0.53562654314578 0.605202169846589 0.0971338187938828
93 0.462978325603508 0.537021674396492 0.605539376223391 0.101013271284989
94 0.461570271759861 0.538429728240139 0.605872874156664 0.104935492932072
95 0.46015173370118 0.53984826629882 0.606201752673271 0.108893998762054
96 0.45872516228752 0.54127483771248 0.606525135082873 0.112882229924182
97 0.45729300095149 0.54270699904851 0.606842187068875 0.116893606246525
98 0.455857666547265 0.544142333452735 0.607152123992887 0.120921577335775
99 0.454421531272811 0.545578468727189 0.607454217290123 0.124959671377565
100 0.45298690593688 0.54701309406312 0.607747799861951 0.129001540894639
101 0.45155602479332 0.54844397520668 0.608032270402264 0.133041004837066
102 0.450131032112766 0.549868967887234 0.608307096625147 0.137072086506498
103 0.448713970608195 0.551286029391805 0.608571817391199 0.141089046949364
104 0.447306771778226 0.552693228221774 0.608826043757686 0.145086413586254
105 0.445911248182462 0.554088751817538 0.609069459002509 0.149059003971774
106 0.444529087618078 0.555470912381922 0.609301817693105 0.153001944696615
107 0.443161849127421 0.556838150872579 0.6095229438884 0.156910685548303
108 0.441810960733404 0.558189039266596 0.609732728574597 0.160781009136937
109 0.440477718773281 0.559522281226719 0.609931126443916 0.164609036265746
110 0.439163288681998 0.560836711318002 0.610118152129648 0.168391227383333
111 0.437868707063491 0.562131292936509 0.610293876011381 0.172124380495152
112 0.436594884881462 0.563405115118538 0.610458419701443 0.175805625937284
113 0.435342611599753 0.564657388400247 0.610611951318101 0.179432418427195
114 0.434112560105519 0.56588743989448 0.610754680643383 0.183002526805743
115 0.432905292255326 0.567094707744674 0.610886854254073 0.186514021874159
116 0.43172126489404 0.56827873510596 0.611008750704134 0.189965262710917
117 0.430560836208383 0.569439163791617 0.611120675825902 0.193354881828453
118 0.429424272290305 0.570575727709695 0.611222958206363 0.19668176950016
119 0.428311753799492 0.571688246200508 0.61131594488405 0.199945057555817
120 0.427223382628665 0.572776617371336 0.611399997301788 0.203144102909796
121 0.426159188489448 0.573840811510552 0.611475487540967 0.206278471052441
122 0.425119135350185 0.574880864649815 0.611542794854368 0.209347919701672
123 0.42410312766979 0.57589687233021 0.611602302506829 0.21235238278006
124 0.423111016383492 0.576888983616508 0.611654394926398 0.215291954852781
125 0.422142604606921 0.577857395393079 0.61169945516291 0.218166876134402
126 0.421197653034449 0.578802346965551 0.611737862646277 0.220977518147639
127 0.420275885015955 0.579724114984045 0.611769991232996 0.223724370095058
128 0.419376991303291 0.580623008696708 0.611796207526507 0.226408025985321
129 0.418500634463765 0.581499365536235 0.611816869454871 0.229029172538747
130 0.417646452962924 0.582353547037076 0.611832325087816 0.231588577882709
131 0.416814064923042 0.583185935076958 0.611842911674324 0.234087081035427
132 0.416003071566886 0.583996928433115 0.611848954881551 0.236525582166879
133 0.415213060358887 0.584786939641114 0.611850768215951 0.238905033617671
134 0.414443607857653 0.585556392142347 0.611848652607835 0.24122643165051
135 0.41369428229506 0.58630571770494 0.611842896141248 0.243490808904197
136 0.412964645897978 0.587035354102022 0.6118337739119 0.245699227516699
137 0.412254256969116 0.587745743030884 0.611821547996864 0.247852772881512
138 0.411562671743566 0.588437328256434 0.611806467520862 0.249952548000186
139 0.410889446037469 0.58911055396253 0.611788768805081 0.251999668393284
140 0.410234136704862 0.589765863295138 0.611768675585646 0.253995257532064
141 0.409596302918224 0.590403697081776 0.611746399290039 0.255940442753761
142 0.408975507287623 0.591024492712377 0.611722139360889 0.257836351624233
143 0.408371316832608 0.591628683167392 0.611696083617658 0.259684108713039
144 0.407783303820214 0.592216696179786 0.611668408647798 0.26148483274747
145 0.407211046481657 0.592788953518343 0.611639280219951 0.263239634113681
146 0.406654129619415 0.593345870380585 0.611608853712656 0.264949612674837
147 0.406112145115626 0.593887854884374 0.611577274552902 0.26661585587795
148 0.405584692351872 0.594415307648128 0.611544678659636 0.26823943712294
149 0.405071378549662 0.594928621450338 0.611511192888047 0.269821414369191
150 0.40457181904016 0.59542818095984 0.611476935471085 0.271362828956718
151 0.404085637470986 0.595914362529014 0.611442016455249 0.272864704620713
152 0.403612465957226 0.596387534042774 0.6114065381282 0.274328046679919
153 0.403151945183173 0.596848054816827 0.611370595436209 0.275753841380847
154 0.402703724460686 0.597296275539314 0.611334276389847 0.277143055381337
155 0.402267461749528 0.597732538250472 0.611297662456675 0.278496635358376
156 0.401842823644513 0.598157176355487 0.611260828940012 0.279815507726404
157 0.401429485333813 0.598570514666187 0.611223845343119 0.281100578453557
158 0.401027130532345 0.598972869467655 0.611186775718349 0.282352732964458
159 0.400635451393748 0.599364548606252 0.611149679001039 0.283572836119212
160 0.400254148404108 0.599745851595892 0.611112609328055 0.284761732259258
161 0.399882930260227 0.600117069739773 0.611075616341057 0.285920245311601
162 0.399521513734955 0.600478486265045 0.611038745474656 0.287049178943824
163 0.399169623531806 0.600830376468194 0.61100203822974 0.288149316762992
164 0.398826992130839 0.601173007869161 0.610965532432309 0.289221422552293
165 0.398493359627556 0.601506640372444 0.610929262478217 0.290266240539869
166 0.398168473566364 0.601831526433636 0.610893259564292 0.29128449569488
167 0.397852088769954 0.602147911230045 0.610857551906294 0.292276894046378
168 0.397543967165808 0.602456032834192 0.610822164944244 0.293244123021029
169 0.397243877610866 0.602756122389134 0.610787121535637 0.294186851796164
170 0.396951595715274 0.603048404284725 0.610752442137069 0.295105731665028
171 0.396666903666008 0.603333096333991 0.610718144974827 0.296001396411461
172 0.396389590051052 0.603610409948948 0.61068424620497 0.29687446269155
173 0.396119449684727 0.603880550315273 0.610650760063425 0.297725530420091
174 0.395856283434683 0.604143716565317 0.610617699006617 0.298555183159954
175 0.395599898050972 0.604400101949028 0.610585073843142 0.299363988512682
176 0.395350105997574 0.604649894002426 0.61055289385697 0.300152498508866
177 0.39510672528668 0.60489327471332 0.610521166922644 0.300921249997021
178 0.394869579315978 0.605130420684022 0.610489899612949 0.301670765029862
179 0.394638496709155 0.605361503290845 0.610459097299466 0.302401551247032
180 0.394413311159774 0.605586688840226 0.610428764246455 0.30311410225346
181 0.394193861278651 0.60580613872135 0.610398903698442 0.303808897992663
182 0.393979990444837 0.606020009555163 0.610369517961908 0.304486405114396
183 0.39377154666027 0.60622845333973 0.610340608481443 0.305147077336169
184 0.393568382408131 0.606431617591869 0.610312175910693 0.305791355798216
185 0.393370354514952 0.606629645485048 0.610284220178447 0.306419669411591
186 0.393177324016457 0.606822675983543 0.61025674055015 0.307032435199126
187 0.392989156027136 0.607010843972864 0.610229735685153 0.307630058629053
188 0.392805719613532 0.607194280386468 0.610203203689958 0.308212933941124
189 0.392626887671202 0.607373112328798 0.61017714216773 0.308781444465146
190 0.392452536805301 0.607547463194698 0.610151548264309 0.309335962931836
191 0.392282547214751 0.60771745278525 0.610126418710957 0.309876851776001
192 0.392116802579912 0.607883197420087 0.610101749864047 0.310404463432008
193 0.391955189953724 0.608044810046276 0.610077537741914 0.310919140621605
194 0.391797599656203 0.608202400343797 0.610053778059031 0.311421216634112
195 0.391643925172265 0.608356074827736 0.610030466257711 0.311911015599082
196 0.391494063052765 0.608505936947235 0.610007597537488 0.312388852751499
197 0.391347912818694 0.608652087181306 0.609985166882341 0.312855034689623
198 0.391205376868441 0.608794623131559 0.609963169085893 0.313309859625595
199 0.391066360388042 0.608933639611958 0.609941598774745 0.313753617628932
200 0.390930771264341 0.609069228735659 0.609920450430045 0.314186590863035
201 0.39079852000097 0.60920147999903 0.609899718407435 0.314609053814859
202 0.390669519637073 0.609330480362927 0.609879396955473 0.315021273517883
203 0.390543685668692 0.609456314331308 0.609859480232639 0.315423509768538
204 0.390420935972729 0.609579064027271 0.609839962323023 0.315816015336238
205 0.390301190733419 0.609698809266582 0.609820837250781 0.316199036167167
206 0.390184372371215 0.609815627628785 0.609802098993458 0.316572811581995
207 0.390070405474031 0.60992959452597 0.609783741494235 0.31693757446765
208 0.389959216730743 0.610040783269257 0.609765758673191 0.317293551463336
209 0.389850734866902 0.610149265133098 0.609748144437645 0.317640963140923
210 0.389744890582561 0.610255109417439 0.609730892691641 0.317980024179887
211 0.389641616492163 0.610358383507837 0.609713997344631 0.318310943536932
212 0.389540847066418 0.610459152933582 0.609697452319426 0.318633924610472
213 0.389442518576091 0.610557481423909 0.609681251559448 0.31894916540009
214 0.389346569037657 0.610653430962343 0.609665389035352 0.319256858661148
215 0.389252938160742 0.610747061839258 0.609649858751045 0.319557192054678
216 0.389161567297295 0.610838432702705 0.609634654749162 0.319850348292699
217 0.389072399392434 0.610927600607566 0.609619771116014 0.320136505279095
218 0.388985378936908 0.611014621063091 0.609605201986077 0.320415836246194
219 0.388900451921114 0.611099548078886 0.60959094154603 0.320688509887182
220 0.388817565790622 0.611182434209378 0.609576984038383 0.320954690484471
221 0.38873666940315 0.61126333059685 0.609563323764725 0.321214538034151
222 0.38865771298695 0.61134228701305 0.609549955088624 0.32146820836666
223 0.388580648100533 0.611419351899467 0.609536872438196 0.321715853263771
224 0.388505427593715 0.611494572406285 0.609524070308371 0.321957620572024
225 0.388432005569913 0.611567994430087 0.609511543262883 0.322193654312718
226 0.388360337349669 0.611639662650331 0.609499285936 0.322424094788561
227 0.388290379435338 0.611709620564662 0.609487293034005 0.3226490786871
228 0.388222089476916 0.611777910523084 0.609475559336473 0.32286873918101
229 0.388155426238964 0.611844573761036 0.609464079697329 0.323083206025376
230 0.388090349568582 0.611909650431418 0.60945284904572 0.323292605652027
231 0.388026820364405 0.611973179635596 0.609441862386718 0.323497061261049
232 0.387964800546587 0.612035199453413 0.609431114801856 0.323696692909546
233 0.387904253027732 0.612095746972268 0.609420601449522 0.323891617597741
234 0.387845141684738 0.612154858315262 0.60941031756521 0.324081949352521
235 0.387787431331534 0.612212568668466 0.609400258461652 0.324267799308471
236 0.387731087692663 0.612268912307337 0.609390419528833 0.32444927578652
237 0.387676077377699 0.6123239226223 0.6093807962339 0.324626484370244
238 0.387622367856457 0.612377632143543 0.609371384120978 0.324799527979913
239 0.387569927434965 0.612430072565035 0.609362178810888 0.324968506944359
240 0.387518725232194 0.612481274767806 0.6093531760008 0.325133519070723
241 0.387468731157492 0.612531268842508 0.6093443714638 0.325294659712159
242 0.387419915888718 0.612580084111282 0.609335761048395 0.325452021833554
243 0.387372250851044 0.612627749148956 0.609327340677958 0.325605696075336
244 0.387325708196404 0.612674291803596 0.609319106350118 0.325755770815415
245 0.387280260783566 0.612719739216434 0.609311054136099 0.325902332229333
246 0.38723588215881 0.61276411784119 0.609303180180014 0.326045464348668
247 0.38719254653719 0.61280745346281 0.609295480698125 0.32618524911776
248 0.387150228784352 0.612849771215648 0.609287951978059 0.326321766448794
249 0.387108904398915 0.612891095601085 0.609280590377999 0.326455094275307
250 0.387068549495355 0.612931450504645 0.609273392325843 0.326585308604169
251 0.387029140787417 0.612970859212583 0.609266354318342 0.326712483566066
252 0.386990655572012 0.613009344427988 0.60925947292021 0.326836691464562
253 0.38695307171359 0.61304692828641 0.609252744763227 0.326958002823763
254 0.386916367628971 0.613083632371029 0.609246166545312 0.327076486434624
255 0.386880522272632 0.613119477727368 0.609239735029595 0.327192209399964
256 0.386845515122409 0.613154484877591 0.60923344704347 0.327305237178208
257 0.386811326165629 0.613188673834371 0.609227299477645 0.327415633625896
258 0.386777935885636 0.613222064114364 0.609221289285179 0.327523461039015
259 0.386745325248716 0.613254674751284 0.609215413480522 0.327628780193171
260 0.386713475691389 0.613286524308611 0.60920966913854 0.327731650382641
261 0.386682369108075 0.613317630891925 0.609204053393553 0.327832129458352
262 0.386651987839107 0.613348012160893 0.609198563438358 0.3279302738648
263 0.386622314659096 0.613377685340904 0.609193196523265 0.328026138675958
264 0.386593332765613 0.613406667234387 0.609187949955125 0.328119777630192
265 0.386565025768207 0.613434974231793 0.609182821096369 0.32821124316422
266 0.386537377677719 0.61346262232228 0.609177807364049 0.328300586446149
267 0.386510372895915 0.613489627104085 0.60917290622888 0.328387857407601
268 0.38648399620539 0.61351600379461 0.609168115214294 0.328473104774972
269 0.386458232759772 0.613541767240228 0.609163431895496 0.328556376099845
270 0.386433068074188 0.613566931925812 0.609158853898532 0.328637717788574
271 0.386408488016004 0.613591511983997 0.609154378899359 0.328717175131075
272 0.386384478795811 0.613615521204189 0.609150004622931 0.32879479232884
273 0.386361026958674 0.613638973041326 0.609145728842287 0.328870612522204
274 0.386338119375611 0.61366188062439 0.609141549377653 0.328944677816875
275 0.386315743235309 0.613684256764691 0.609137464095551 0.329017029309762
276 0.386293886036072 0.613706113963928 0.609133470907925 0.329087707114114
277 0.386272535577984 0.613727464422016 0.609129567771265 0.329156750383989
278 0.386251679955282 0.613748320044718 0.609125752685756 0.329224197338082
279 0.386231307548948 0.613768692451052 0.609122023694428 0.329290085282911
280 0.386211407019488 0.613788592980512 0.609118378882323 0.329354450635408
281 0.386191967299916 0.613808032700084 0.60911481637567 0.329417328944899
282 0.38617297758892 0.61382702241108 0.609111334341076 0.329478754914525
283 0.386154427344218 0.613845572655782 0.609107930984722 0.329538762422087
284 0.386136306276084 0.613863693723916 0.609104604551577 0.32959738454036
285 0.386118604341056 0.613881395658944 0.609101353324624 0.329654653556865
286 0.386101311735801 0.613898688264199 0.609098175624094 0.329710600993142
287 0.386084418891153 0.613915581108847 0.609095069806711 0.329765257623511
288 0.386067916466304 0.613932083533696 0.60909203426496 0.329818653493352
289 0.386051795343144 0.613948204656856 0.60908906742635 0.329870817936919
290 0.386036046620762 0.613963953379238 0.609086167752706 0.329921779594686
291 0.386020661610079 0.613979338389921 0.60908333373946 0.329971566430253
292 0.386005631828628 0.613994368171372 0.60908056391496 0.330020205746818
293 0.385990948995472 0.614009051004528 0.609077856839796 0.330067724203227
294 0.385976605026247 0.614023394973753 0.609075211106122 0.330114147829614
295 0.385962592028346 0.614037407971654 0.609072625337007 0.330159502042644
296 0.385948902296212 0.614051097703788 0.609070098185791 0.330203811660364
297 0.38593552830677 0.614064471693229 0.609067628335445 0.330247100916687
298 0.385922462714966 0.614077537285034 0.60906521449796 0.330289393475495
299 0.385909698349419 0.614090301650581 0.609062855413725 0.3303307124444
300 0.385897228208196 0.614102771791804 0.609060549850939 0.330371080388149
301 0.385885045454688 0.614114954545312 0.609058296605017 0.330410519341691
302 0.385873143413587 0.614126856586412 0.609056094498016 0.330449050822924
303 0.385861515566979 0.614138484433021 0.609053942378068 0.33048669584511
304 0.385850155550522 0.614149844449478 0.609051839118826 0.330523474928994
305 0.385839057149733 0.614160942850267 0.60904978361892 0.330559408114602
306 0.385828214296361 0.614171785703639 0.609047774801422 0.330594514972762
307 0.385817621064857 0.614182378935143 0.609045811613323 0.33062881461633
308 0.385807271668931 0.61419272833107 0.609043893025021 0.330662325711132
309 0.385797160458196 0.614202839541804 0.609042018029817 0.330695066486643
310 0.385787281914898 0.614212718085103 0.609040185643422 0.330727054746401
311 0.385777630650724 0.614222369349276 0.609038394903472 0.330758307878155
312 0.385768201403698 0.614231798596302 0.609036644869059 0.330788842863768
313 0.385758989035145 0.614241010964856 0.609034934620259 0.330818676288881
314 0.385749988526737 0.614250011473263 0.609033263257685 0.330847824352325
315 0.385741194977616 0.614258805022384 0.609031629902036 0.330876302875315
316 0.385732603601576 0.614267396398424 0.609030033693664 0.330904127310413
317 0.38572420972433 0.61427579027567 0.609028473792141 0.330931312750267
318 0.385716008780834 0.614283991219166 0.609026949375845 0.330957873936145
319 0.385707996312685 0.614292003687315 0.609025459641548 0.330983825266251
320 0.385700167965575 0.614299832034425 0.609024003804013 0.331009180803847
321 0.385692519486818 0.614307480513182 0.6090225810956 0.331033954285167
322 0.385685046722926 0.614314953277073 0.609021190765883 0.331058159127147
323 0.38567774561726 0.61432225438274 0.609019832081268 0.331081808434964
324 0.385670612207721 0.614329387792278 0.609018504324626 0.331104915009387
325 0.385663642624514 0.614336357375486 0.609017206794936 0.33112749135396
326 0.385656833087955 0.614343166912045 0.609015938806917 0.331149549682
327 0.385650179906338 0.614349820093662 0.609014699690696 0.331171101923432
328 0.385643679473852 0.614356320526148 0.60901348879146 0.331192159731458
329 0.385637328268552 0.614362671731448 0.609012305469123 0.331212734489065
330 0.38563112285037 0.61436887714963 0.609011149098005 0.331232837315373
331 0.38562505985919 0.61437494014081 0.609010019066512 0.331252479071833
332 0.385619136012954 0.614380863987046 0.609008914776821 0.331271670368277
333 0.385613348105823 0.614386651894178 0.609007835644579 0.331290421568819
334 0.385607693006382 0.614392306993618 0.609006781098602 0.331308742797617
335 0.385602167655886 0.614397832344114 0.609005750580583 0.331326643944495
336 0.38559676906655 0.61440323093345 0.609004743544808 0.331344134670432
337 0.385591494319878 0.614408505680122 0.609003759457873 0.331361224412917
338 0.385586340565036 0.614413659434964 0.609002797798412 0.33137792239118
339 0.385581305017263 0.614418694982737 0.609001858056829 0.331394237611295
340 0.385576384956317 0.614423615043682 0.609000939735035 0.331410178871161
341 0.385571577724964 0.614428422275036 0.609000042346195 0.331425754765364
342 0.385566880727496 0.614433119272504 0.608999165414469 0.331440973689927
343 0.385562291428296 0.614437708571704 0.608998308474778 0.331455843846942
344 0.385557807350422 0.614442192649578 0.608997471072552 0.331470373249095
345 0.385553426074239 0.614446573925761 0.608996652763504 0.331484569724081
346 0.385549145236077 0.614450854763923 0.608995853113397 0.331498440918918
347 0.38554496252692 0.61445503747308 0.608995071697815 0.331511994304152
348 0.385540875691131 0.61445912430887 0.608994308101953 0.331525237177972
349 0.385536882525201 0.614463117474799 0.608993561920392 0.331538176670216
350 0.385532980876537 0.614467019123463 0.608992832756893 0.331550819746294
351 0.385529168642269 0.614470831357731 0.608992120224193 0.331563173211007
352 0.385525443768091 0.614474556231909 0.608991423943798 0.331575243712286
353 0.38552180424713 0.61447819575287 0.608990743545794 0.331587037744833
354 0.385518248118838 0.614481751881161 0.608990078668647 0.331598561653685
355 0.385514773467916 0.614485226532084 0.60898942895902 0.331609821637688
356 0.385511378423254 0.614488621576746 0.608988794071585 0.331620823752891
357 0.385508061156909 0.614491938843091 0.608988173668845 0.331631573915858
358 0.385504819883098 0.614495180116902 0.60898756742096 0.331642077906908
359 0.385501652857214 0.614498347142786 0.608986975005569 0.331652341373274
360 0.385498558374873 0.614501441625127 0.608986396107627 0.331662369832184
361 0.385495534770979 0.614504465229021 0.608985830419239 0.331672168673879
362 0.385492580418806 0.614507419581194 0.608985277639497 0.331681743164555
363 0.385489693729112 0.614510306270888 0.608984737474323 0.331691098449233
364 0.385486873149269 0.614513126850731 0.608984209636319 0.331700239554568
365 0.385484117162407 0.614515882837594 0.60898369384461 0.331709171391589
366 0.385481424286591 0.614518575713409 0.608983189824702 0.331717898758372
367 0.385478793074008 0.614521206925992 0.608982697308336 0.331726426342656
368 0.385476222110177 0.614523777889823 0.608982216033347 0.331734758724395
369 0.385473710013171 0.614526289986828 0.608981745743528 0.331742900378249
370 0.385471255432873 0.614528744567127 0.608981286188493 0.33175085567602
371 0.385468857050228 0.614531142949772 0.608980837123547 0.331758628889026
372 0.385466513576531 0.614533486423469 0.608980398309558 0.331766224190428
373 0.385464223752723 0.614535776247277 0.608979969512831 0.331773645657494
374 0.385461986348701 0.614538013651299 0.608979550504983 0.331780897273811
375 0.385459800162653 0.614540199837347 0.608979141062826 0.331787982931455
376 0.385457664020402 0.614542335979598 0.608978740968246 0.331794906433099
377 0.385455576774764 0.614544423225236 0.608978350008093 0.331801671494075
378 0.385453537304929 0.614546462695071 0.608977967974063 0.331808281744394
379 0.385451544515847 0.614548455484152 0.608977594662593 0.331814740730711
380 0.385449597337635 0.614550402662364 0.60897722987475 0.331821051918247
381 0.385447694724995 0.614552305275005 0.60897687341613 0.331827218692672
382 0.385445835656646 0.614554164343354 0.608976525096753 0.33183324436193
383 0.385444019134769 0.61455598086523 0.60897618473096 0.331839132158041
384 0.385442244184468 0.614557755815532 0.608975852137322 0.331844885238843
385 0.385440509853237 0.614559490146763 0.608975527138538 0.331850506689704
386 0.385438815210445 0.614561184789555 0.608975209561344 0.331855999525194
387 0.385437159346833 0.614562840653167 0.608974899236422 0.33186136669071
388 0.385435541374019 0.614564458625981 0.608974595998309 0.331866611064076
389 0.385433960424017 0.614566039575983 0.608974299685311 0.331871735457093
390 0.385432415648765 0.614567584351235 0.608974010139414 0.331876742617062
391 0.385430906219671 0.614569093780329 0.608973727206206 0.33188163522827
392 0.385429431327159 0.614570568672841 0.608973450734791 0.331886415913435
393 0.385427990180231 0.614572009819769 0.608973180577711 0.33189108723513
394 0.385426582006044 0.614573417993956 0.608972916590868 0.331895651697159
395 0.385425206049485 0.614574793950515 0.608972658633447 0.331900111745917
396 0.385423861572769 0.614576138427231 0.608972406567839 0.331904469771702
397 0.385422547855035 0.614577452144965 0.608972160259575 0.331908728110014
398 0.385421264191958 0.614578735808042 0.608971919577248 0.331912889042808
399 0.385420009895371 0.614579990104629 0.608971684392448 0.331916954799728
400 0.385418784292888 0.614581215707112 0.608971454579688 0.33192092755931
401 0.385417586727546 0.614582413272454 0.608971230016345 0.331924809450154
402 0.385416416557447 0.614583583442553 0.608971010582589 0.331928602552076
403 0.385415273155412 0.614584726844588 0.608970796161324 0.331932308897226
404 0.385414155908642 0.614585844091358 0.608970586638122 0.331935930471183
405 0.38541306421839 0.61458693578161 0.608970381901164 0.331939469214025
406 0.385411997499633 0.614588002500367 0.608970181841181 0.331942927021379
407 0.385410955180761 0.614589044819239 0.608969986351396 0.331946305745434
408 0.385409936703267 0.614590063296733 0.608969795327465 0.331949607195944
