"G" "A1D1X" "A2D1X" "A1D1Y" "A2D1Y" "A1D1O" "A2D1O" "A1D2X" "A2D2X" "A1D2Y" "A2D2Y" "A1D2O" "A2D2O"
219 0.274297020052725 0.00202440894155011 3.77136966598587e-16 3.05101391519664e-18 0.334583192932875 0.00240913645019829 0.000458786908434368 0.0962127734972284 7.72611275082621e-19 1.16249735465902e-16 0.0013763607253031 0.288638320491685
220 0.274297022967433 0.0020243860067951 3.05613463573807e-16 2.47235911045025e-18 0.334583203395979 0.00240911099195883 0.000458788901388668 0.0962127802580698 6.26089449203829e-19 9.42031450850782e-17 0.001376366704166 0.288638340774209
221 0.27429702570662 0.00202436472561031 2.47654288166278e-16 2.00345383705725e-18 0.334583213148681 0.00240908736924987 0.000458790774240558 0.096212786488219 5.07354597676601e-19 7.63376555433897e-17 0.00137637232272167 0.288638359464657
222 0.274297028280753 0.00202434497873287 2.00686986896949e-16 1.62348216097953e-18 0.334583222239463 0.00240906544968372 0.000458792534201101 0.0962127922286406 4.11137125413522e-19 6.18603283121444e-17 0.0013763776026033 0.288638376685922
223 0.274297030699683 0.00202432665550431 1.62626967712891e-16 1.31557637745509e-18 0.334583230713485 0.00240904511042407 0.000458794188050379 0.0962127975171757 3.33166768668383e-19 5.01286041302243e-17 0.00137638256415114 0.288638392551527
224 0.274297032972683 0.00202430965324964 1.31784977983542e-16 1.06606810702908e-18 0.33458323861281 0.00240902623749669 0.00045879574216311 0.0962128023887769 2.69983082878194e-19 4.06217839025662e-17 0.00137638722648933 0.288638407166331
225 0.274297035108483 0.00202429387670121 1.06792129100013e-16 8.63881451820973e-19 0.334583245976623 0.00240900872514989 0.000458797202532741 0.0962128068757278 2.18781868904427e-19 3.29179181749676e-17 0.00137639160759822 0.288638420627183
226 0.274297037115297 0.00202427923746415 8.6539140006433e-17 7.00041262663347e-19 0.334583252841424 0.00240899247526115 0.000458798574794126 0.0962128110078445 1.77290722562677e-19 2.66750794645636e-17 0.00137639572438238 0.288638433023533
227 0.274297039000853 0.00202426565352048 7.01271030758034e-17 5.67274680600059e-19 0.334583259241212 0.00240897739678661 0.000458799864244867 0.0962128148126621 1.43668184672693e-19 2.16161862496596e-17 0.0013763995927346 0.288638444437986
228 0.274297040772426 0.00202425304876888 5.68275871434385e-17 4.59688258956325e-19 0.33458326520766 0.00240896340525027 0.000458801075865388 0.0962128183156083 1.16422016144482e-19 1.75167050562212e-17 0.00137640322759616 0.288638454946825
229 0.274297042436857 0.0020242413525978 4.60503069261325e-17 3.72506328894442e-19 0.334583270770275 0.00240895042227001 0.000458802214337826 0.0962128215401625 9.43429713083615e-20 1.41946848173627e-17 0.00137640664301348 0.288638464620488
230 0.274297044000581 0.00202423049948929 3.73169238777226e-17 3.01858991203768e-19 0.334583275956541 0.00240893837511793 0.000458803284063802 0.0962128245080038 7.64511304542721e-20 1.15026811959863e-17 0.00137640985219141 0.288638473524011
231 0.274297045469655 0.00202422042865151 3.02398156664515e-17 2.44610320890788e-19 0.334583280792067 0.00240892719631231 0.000458804289181143 0.0962128272391474 6.19524098848763e-20 9.32121244351838e-18 0.00137641286754343 0.288638481717442
232 0.274297046849771 0.00202421108367767 2.45048719846746e-17 1.98219156847403e-19 0.334583285300708 0.00240891682323913 0.000458805233579612 0.0962128297520714 5.02033194383241e-20 7.55345634239422e-18 0.00137641570073884 0.288638489256214
233 0.274297048146285 0.00202420241222967 1.98575531045765e-17 1.60626295814155e-19 0.334583289504688 0.00240890719780078 0.000458806120915706 0.0962128320638332 4.06824034409722e-20 6.12095286346942e-18 0.00137641836274712 0.2886384961915
234 0.274297049364233 0.00202419436574451 1.60915924060967e-17 1.30163082296642e-19 0.334583293424715 0.00240889826609023 0.000458806954626574 0.0962128341901777 3.29670976487305e-20 4.9601218066403e-18 0.00137642086387972 0.288638502570533
235 0.274297050508352 0.00202418689916193 1.30398414524437e-17 1.05477336117464e-19 0.334583297080078 0.00240888997808867 0.000458807737943116 0.0962128361456369 2.67149750893101e-20 4.01944086476578e-18 0.00137642321382935 0.288638508436911
236 0.274297051583092 0.00202417997067168 1.05668512827639e-17 8.54733290900891e-20 0.334583300488752 0.00240888228738497 0.000458808473902301 0.0962128379436224 2.16485484921037e-20 3.25715886291141e-18 0.0013764254217069 0.288638513830867
237 0.274297052592641 0.00202417354147906 8.56286065131964e-18 6.92631460756972e-20 0.334583303667484 0.00240887515091539 0.00045880916535875 0.0962128395965111 1.75429548308954e-20 2.63944267793568e-18 0.00137642749607625 0.288638518789533
238 0.274297053540936 0.00202416757558732 6.93892438808997e-18 5.61272711328605e-20 0.334583306631878 0.00240886852872211 0.00045880981499564 0.0962128411157234 1.42159754112798e-20 2.1388755917438e-18 0.00137642944498692 0.28863852334717
239 0.274297054431675 0.00202416203959583 5.62296565860889e-18 4.54826490400558e-20 0.334583309396474 0.00240886238372909 0.000458810425334947 0.0962128425117967 1.15199485855986e-20 1.73324042944491e-18 0.00137643127600484 0.28863852753539
240 0.274297055268337 0.0020241569025128 4.5565769070065e-18 3.68568043509498e-20 0.334583311974817 0.00240885668153423 0.000458810998747097 0.0962128437944526 9.33521617307048e-21 1.4045334734536e-18 0.00137643299624129 0.288638531383358
241 0.274297056054192 0.00202415213558146 3.69242749564229e-18 2.98668690699008e-20 0.334583314379533 0.00240885139021642 0.000458811537460025 0.0962128449726592 7.56481272904833e-21 1.13816538727029e-18 0.00137643461238008 0.288638534917978
242 0.274297056792313 0.00202414771211887 2.99216298224126e-18 2.42025879519579e-20 0.334583316622385 0.0024088464801566 0.00045881204356771 0.096212846054689 6.13016196561955e-21 9.22313682865539e-19 0.00137643613070313 0.288638538164067
243 0.274297057485588 0.00202414360736627 2.4247027962125e-18 1.96125470141269e-20 0.334583318714334 0.00240884192387165 0.00045881251903819 0.0962128470481716 4.96758932387243e-21 7.47397991669192e-19 0.00137643755711457 0.288638541144515
244 0.274297058136733 0.00202413979835035 1.96486075832769e-18 1.58930139334826e-20 0.334583320665597 0.00240883769586036 0.00045881296572111 0.0962128479601437 4.02549591972531e-21 6.05654849655331e-19 0.00137643889716333 0.288638543880431
245 0.274297058748298 0.00202413626375434 1.59222721698105e-18 1.28788949561155e-20 0.334583322485693 0.00240883377246039 0.000458813385354812 0.0962128487970937 3.26206843771791e-21 4.90793123829175e-19 0.00137644015606444 0.288638546391281
246 0.274297059322681 0.00202413298379865 1.29026318581652e-18 1.04364068969895e-20 0.334583324183494 0.00240883013171571 0.000458813779573006 0.0962128495650044 2.64342333323489e-21 3.97714786596557e-19 0.00137644133871902 0.288638548695013
247 0.274297059862136 0.00202412994012987 1.04556627695896e-18 8.45713894608291e-21 0.334583325767269 0.00240882675325345 0.000458814149911046 0.0962128502693916 2.14210297888093e-21 3.22288644887554e-19 0.00137644244973314 0.288638550808175
248 0.27429706036878 0.00202412711571798 8.47275849049434e-19 6.85324069090005e-21 0.334583327244724 0.00240882361816974 0.000458814497811823 0.0962128509153401 1.73585701058347e-21 2.61166981242688e-19 0.00137644349343547 0.28863855274602
249 0.274297060844603 0.00202412449476087 6.86590968186466e-19 5.55352275862564e-21 0.33458332862304 0.00240882070892372 0.000458814824631316 0.0962128515075366 1.40665478667228e-21 2.11636968669814e-19 0.00137644447389395 0.28863855452261
250 0.274297061291475 0.00202412206259577 5.56379786956933e-19 4.50029699231374e-21 0.334583329908913 0.00240881800923929 0.000458815131643807 0.0962128520503006 1.13988513042388e-21 1.71500264475359e-19 0.00137644539493142 0.288638556150902
251 0.274297061711151 0.00202411980561704 4.5086300423738e-19 3.64681590306024e-21 0.334583331108581 0.00240881550401382 0.000458815420046781 0.0962128525476125 9.23707838584188e-22 1.38975438966789e-19 0.00137644626014034 0.288638557642838
252 0.274297062105283 0.00202411771120002 3.6535735644492e-19 2.95519774144028e-21 0.334583332227861 0.00240881317923354 0.000458815690965543 0.0962128530031402 7.48528174087974e-22 1.12618908424399e-19 0.00137644707289663 0.288638559009421
253 0.274297062475421 0.00202411576763017 2.96067755351376e-19 2.39474508752736e-21 0.334583333272173 0.00240881102189502 0.00045881594545755 0.0962128534202627 6.06571019514823e-22 9.12608630328894e-20 0.00137644783637265 0.288638560260788
254 0.274297062823023 0.00202411396403752 2.39918846702613e-19 1.94058232647958e-21 0.334583334246571 0.00240880901993229 0.000458816184516485 0.0962128538020926 4.91535791004675e-22 7.39533459987438e-20 0.00137644855354946 0.288638561406278
255 0.274297063149457 0.00202411229033569 1.9441851353771e-19 1.57255153140488e-21 0.334583335155765 0.00240880716214924 0.000458816409076095 0.0962128541514971 3.98316796707767e-22 5.99281793971125e-20 0.00137644922722829 0.288638562454491
256 0.274297063456009 0.00202411073716543 1.57547265936094e-19 1.27431774535271e-21 0.334583336004147 0.00240880543815687 0.000458816620013788 0.0962128544711164 3.22776628442804e-22 4.8562869328888e-20 0.00137644986004136 0.288638563413349
257 0.274297063743889 0.00202410929584216 1.27668607864115e-19 1.03264394899325e-21 0.334583336795811 0.00240880383831511 0.000458816818154024 0.0962128547633818 2.61562528993863e-22 3.93529771221481e-20 0.00137645045446207 0.288638564290145
258 0.274297064014229 0.00202410795830733 1.0345640284033e-19 8.36803532434995e-22 0.334583337534572 0.00240880235367877 0.0004588170042715 0.0962128550305316 2.11957584854912e-22 3.18897303009715e-20 0.0013764510128145 0.288638565091595
259 0.274297064268098 0.00202410671708326 8.38360146145979e-20 6.78104193036421e-22 0.33458333822399 0.00240880097594748 0.000458817179094139 0.0962128552746264 1.71760139883797e-22 2.58418796064239e-20 0.00137645153728242 0.288638565823879
260 0.274297064506495 0.00202410556523126 6.79366104465824e-20 5.4950212691733e-22 0.33458333886738 0.00240879969741917 0.000458817343305912 0.0962128554975626 1.39186077854298e-22 2.0940996811287e-20 0.00137645202991774 0.288638566492688
261 0.274297064730364 0.00202410449631276 5.5052510010358e-20 4.45289389709969e-22 0.334583339467836 0.00240879851094692 0.000458817497549477 0.0962128557010856 1.12789636885333e-22 1.6969560786316e-20 0.00137645249264843 0.288638567103257
262 0.274297064940586 0.00202410350435328 4.46118644331425e-20 3.60840549814493e-22 0.334583340028242 0.00240879740989892 0.000458817642428669 0.0962128558868011 9.13992412279717e-23 1.37513030295936e-20 0.00137645292728601 0.288638567660403
263 0.274297065137993 0.00202410258380891 3.61512753171041e-20 2.92407389197867e-22 0.334583340551287 0.00240879638812138 0.00045881777851084 0.0962128560561865 7.40655024083216e-23 1.11433841545997e-20 0.00137645333553252 0.28863856816856
264 0.274297065323365 0.00202410172953532 2.92952272336152e-20 2.36952539420184e-22 0.334583341039477 0.002408795439904 0.000458817906329051 0.0962128562106008 6.00190818392049e-23 9.03005409792806e-21 0.00137645371898715 0.288638568631802
265 0.274297065497433 0.00202410093675892 2.37394208206839e-20 1.92014668750908e-22 0.33458334149515 0.00240879455994802 0.000458818026384144 0.0962128563512934 4.86365446975269e-23 7.31751466103081e-21 0.00137645407915243 0.28863856905388
266 0.274297065660886 0.00202410020105011 1.92372667388341e-20 1.55599236659607e-22 0.334583341920487 0.00240879374333656 0.00045881813914668 0.0962128564794134 3.94126895429648e-23 5.92975636480409e-21 0.00137645441744004 0.28863856943824
267 0.27429706581437 0.00202409951829855 1.5588941032396e-20 1.26089966792122e-22 0.33458334231752 0.00240879298550708 0.000458818245058765 0.0962128565960172 3.19381255686602e-23 4.80518483976294e-21 0.0013764547351763 0.288638569788052
268 0.274297065958493 0.00202409888469007 1.26325161287091e-20 1.02177109145695e-22 0.334583342688146 0.00240879228222582 0.000458818344535767 0.0962128567020756 2.58811022823067e-23 3.89388701733076e-21 0.0013764550336073 0.288638570106227
269 0.274297066093823 0.00202409829668536 1.02367738329657e-20 8.27993073535006e-23 0.334583343034131 0.00240879162956411 0.000458818437967928 0.096212856798481 2.09727851534746e-23 3.1554157847287e-21 0.00137645531390378 0.288638570395443
270 0.274297066220898 0.00202409775100013 8.29538133020339e-21 6.70964908571611e-23 0.334583343357126 0.00240879102387637 0.000458818525721878 0.096212856886053 1.69953237069688e-23 2.55699477746193e-21 0.00137645557716563 0.288638570658159
271 0.274297066340219 0.00202409724458675 6.7221717017444e-21 5.43717010888211e-23 0.334583343658668 0.00240879046177972 0.00045881860814206 0.0962128569655446 1.37721824805688e-23 2.07206363080695e-21 0.00137645582442618 0.288638570896634
272 0.27429706645226 0.00202409677461717 5.4473194862126e-21 4.40601573222524e-23 0.334583343940191 0.00240878994013501 0.000458818685552072 0.0962128570376473 1.11603056994463e-23 1.67909912265377e-21 0.00137645605665622 0.288638571112942
273 0.274297066557463 0.00202409633846712 4.41424154097078e-21 3.57041891861271e-23 0.334583344203032 0.00240878945602927 0.000458818758255922 0.096212857102996 9.04376790645933e-24 1.36065988523312e-21 0.00137645627476777 0.288638571308988
274 0.274297066656246 0.00202409593370136 3.57708565160018e-21 2.89329232247316e-23 0.334583344448441 0.00240878900675943 0.00045881882653921 0.0962128571621738 7.32862873961055e-24 1.10261228615288e-21 0.00137645647961763 0.288638571486521
275 0.274297066749 0.00202409555806015 2.89869542369075e-21 2.34458218997158e-23 0.334583344677581 0.00240878858981714 0.000458818890670245 0.0962128572157153 5.93876349238684e-24 8.93503120196924e-22 0.00137645667201073 0.288638571647146
276 0.274297066836092 0.0020240952094465 2.34896113055542e-21 1.89993444167716e-23 0.334583344891537 0.00240878820287475 0.00045881895090108 0.0962128572641115 4.81248440151873e-24 7.24051269396993e-22 0.00137645685270324 0.288638571792334
277 0.274297066917867 0.00202409488591452 1.90348332077521e-21 1.5396137322894e-23 0.334583345091322 0.00240878784377233 0.000458819007468505 0.0962128573078125 3.89980270210014e-24 5.86735769183779e-22 0.00137645702240551 0.288638571923438
278 0.27429706699465 0.00202409458565847 1.54248987103559e-21 1.2476275103255e-23 0.334583345277881 0.00240878751050553 0.00045881906059496 0.0962128573472313 3.16020992964437e-24 4.75461997316417e-22 0.00137645718178488 0.288638572041694
279 0.274297067066745 0.0020240943070027 1.2499584186476e-21 1.01101619954467e-23 0.334583345452096 0.00240878720121438 0.000458819110489408 0.0962128573827461 2.56087999477239e-24 3.85291169696422e-22 0.00137645733146822 0.288638572148238
280 0.274297067134438 0.00202409404839226 1.01290522373369e-21 8.19277997149157e-24 0.334583345614788 0.00240878691417288 0.000458819157348148 0.096212857414704 2.07521223170027e-24 3.12221136988851e-22 0.00137645747204444 0.288638572244112
281 0.274297067197997 0.0020240938083842 8.20808897884284e-22 6.63902758721888e-24 0.334583345766725 0.00240878664777939 0.000458819201355578 0.0962128574434229 1.68165075539838e-24 2.53008752912046e-22 0.00137645760406673 0.288638572330269
282 0.274297067257675 0.00202409358563949 6.65143422014192e-22 5.37994281633604e-24 0.334583345908622 0.00240878640054759 0.000458819242684919 0.0962128574691939 1.36272772592308e-24 2.05025930177069e-22 0.00137645772805476 0.288638572407582
283 0.274297067313709 0.00202409337891555 5.38999726847822e-22 4.35964222181529e-24 0.334583346041148 0.00240878617109824 0.000458819281498889 0.0962128574922835 1.10428805627621e-24 1.66142995252985e-22 0.00137645784449667 0.288638572476851
284 0.274297067366319 0.00202409318705929 4.36779040232393e-22 3.53284061152038e-24 0.334583346164925 0.00240878595815142 0.000458819317950338 0.0962128575129358 8.94861153306411e-25 1.34634164767117e-22 0.00137645795385101 0.288638572538807
285 0.274297067415717 0.00202409300900067 3.53944390782593e-22 2.86284108950772e-24 0.334583346280535 0.0024087857605194 0.000458819352182844 0.0962128575313742 7.25151807058694e-25 1.09100948197706e-22 0.00137645805654853 0.288638572594123
286 0.274297067462097 0.0020240928437467 2.86819238575116e-22 2.31990629270428e-24 0.33458334638852 0.00240878557709999 0.000458819384331276 0.096212857547803 5.87627632246471e-25 8.84100771582083e-23 0.00137645815299383 0.288638572643409
287 0.274297067505643 0.0020240926903759 2.32424295302035e-22 1.87993852136832e-24 0.334583346489386 0.00240878540687035 0.000458819414522323 0.0962128575624088 4.76184750878003e-25 7.16432063218282e-23 0.00137645824356697 0.288638572687226
288 0.27429706754653 0.00202409254803315 1.88345291295887e-22 1.52341018181243e-24 0.334583346583606 0.00240878524888131 0.000458819442874984 0.0962128575753626 3.85876877715535e-25 5.80561535082242e-23 0.00137645832862495 0.288638572726088
289 0.274297067584918 0.00202409241592488 1.52625820387624e-22 1.23449706982809e-24 0.33458334667162 0.00240878510225205 0.000458819469501037 0.0962128575868203 3.12695784310539e-25 4.70458698412097e-23 0.00137645840850311 0.288638572760461
290 0.27429706762096 0.0020240922933147 1.23680506615104e-22 1.00037602620933e-24 0.334583346753841 0.00240878496616516 0.000458819494505476 0.0962128575969243 2.53393397740585e-25 3.8123673978344e-23 0.00137645848351643 0.288638572790773
291 0.274297067654801 0.0020240921795192 1.00224638766378e-22 8.10655791323161e-25 0.334583346830651 0.0024087848398621 0.000458819517986921 0.0962128576058048 2.05337638084695e-25 3.08935624383467e-23 0.00137645855396076 0.288638572817414
292 0.274297067686573 0.00202409207390421 8.12171496516942e-23 6.56915797625701e-25 0.33458334690241 0.00240878472263895 0.000458819540038005 0.0962128576135805 1.66395596131919e-25 2.50346333501865e-23 0.00137645862011402 0.288638572840742
293 0.274297067716404 0.00202409197588118 6.5814409291658e-23 5.32332429775321e-25 0.334583346969451 0.00240878461384243 0.000458819560745737 0.0962128576203597 1.34838866285156e-25 2.02868435181252e-23 0.00137645868223721 0.288638572861079
294 0.274297067744411 0.00202409188490395 5.33327811746644e-23 4.31376164182332e-25 0.334583347032087 0.00240878451286634 0.00045881958019184 0.096212857626241 1.09266832957328e-25 1.64394666431527e-23 0.00137645874057552 0.288638572878723
295 0.274297067770707 0.00202409180046569 4.32182796775145e-23 3.49566145767939e-25 0.334583347090609 0.00240878441914809 0.000458819598453076 0.0962128576313144 8.85445056040519e-26 1.33217404295846e-23 0.00137645879535923 0.288638572893943
296 0.274297067795396 0.00202409172209602 3.50219819217024e-23 2.83271309013971e-25 0.334583347145289 0.00240878433216559 0.000458819615601542 0.0962128576356618 7.17521432631446e-26 1.07952874572492e-23 0.00137645884680463 0.288638572906985
297 0.274297067818575 0.00202409164935846 2.83801027432015e-23 2.29549216218672e-25 0.334583347196382 0.00240878425143434 0.000458819631704957 0.0962128576393575 5.81444327364607e-26 8.74797342664068e-24 0.00137645889511487 0.288638572918073
298 0.274297067840338 0.0020240915818479 2.29978484215845e-23 1.86015459923644e-25 0.334583347244123 0.00240878417650472 0.000458819646826924 0.0962128576424697 4.71174085782075e-26 7.08893018089483e-24 0.00137645894048077 0.288638572927409
299 0.27429706786077 0.00202409151918842 1.86363325310664e-23 1.50737833044317e-25 0.334583347288734 0.00240878410695945 0.000458819661027183 0.0962128576450596 3.81816466661324e-26 5.74452260598725e-24 0.00137645898308155 0.288638572935179
300 0.274297067879953 0.00202409146103116 1.51019731855342e-23 1.22150569531659e-25 0.334583347330423 0.0024087840424113 0.00045881967436184 0.0962128576471835 3.09405415786233e-26 4.65508040372554e-24 0.00137645902308552 0.288638572941551
301 0.274297067897964 0.00202409140705233 1.2237901084013e-23 9.89848492075385e-26 0.33458334736938 0.00240878398250091 0.000458819686883594 0.0962128576488921 2.50727036403948e-26 3.77224968027945e-24 0.00137645906065078 0.288638572946676
302 0.274297067914873 0.00202409135695149 9.91699701055296e-24 8.02124822885994e-26 0.334583347405788 0.00240878392689478 0.000458819698641938 0.0962128576502314 2.0317694346815e-26 3.05684680293769e-24 0.00137645909592582 0.288638572950694
303 0.274297067930748 0.00202409131044978 8.03624976435763e-24 6.50002740833427e-26 0.334583347439812 0.0024087838752834 0.00045881970968336 0.0962128576512432 1.6464467047554e-26 2.47711927049319e-24 0.00137645912905008 0.28863857295373
304 0.274297067945653 0.00202409126728843 6.51218410205848e-24 5.2673044377951e-26 0.334583347471612 0.00240878382737953 0.000458819720051517 0.0962128576519655 1.33419998404982e-26 2.007336407585e-24 0.00137645916015455 0.288638572955896
305 0.274297067959646 0.00202409122722727 5.27715576554819e-24 4.26836601576366e-26 0.334583347501332 0.00240878378291662 0.000458819729787413 0.0962128576524322 1.08117049259726e-26 1.6266473322582e-24 0.00137645918936224 0.288638572957297
306 0.274297067972783 0.00202409119004343 4.27634915358076e-24 3.45887515914017e-26 0.33458334752911 0.00240878374164728 0.000458819738929558 0.0962128576526744 8.7612775177669e-27 1.31815550867984e-24 0.00137645921678867 0.288638572958023
307 0.274297067985117 0.00202409115553006 3.46534438154612e-24 2.80290334550082e-26 0.334583347555074 0.00240878370334193 0.000458819747514122 0.0962128576527202 7.09971130078223e-27 1.06816880988186e-24 0.00137645924254237 0.288638572958161
308 0.274297067996697 0.00202409112349521 2.80814574559826e-24 2.2713358575466e-26 0.334583347579342 0.0024087836677875 0.000458819755575071 0.0962128576525945 5.75325920116002e-27 8.65591805254002e-25 0.00137645926672521 0.288638572957784
309 0.274297068007568 0.00202409109376071 2.27558408632509e-24 1.84057955229699e-26 0.334583347602027 0.00240878363478624 0.000458819763144307 0.0962128576523202 4.6621601915288e-27 7.01433300024044e-25 0.00137645928943292 0.288638572956961
310 0.274297068017775 0.00202409106616124 1.84402214233617e-24 1.49151570048725e-26 0.334583347623231 0.00240878360415465 0.000458819770251791 0.0962128576519177 3.77798685373731e-27 5.68407269317073e-25 0.00137645931075537 0.288638572955753
311 0.274297068027357 0.00202409104054334 1.49430543207428e-24 1.20865141885895e-26 0.334583347643054 0.00240878357572242 0.000458819776925661 0.0962128576514053 3.06149597316548e-27 4.60609474617695e-25 0.00137645933077698 0.288638572954216
312 0.274297068036353 0.00202409101676461 1.21091209970166e-24 9.79432032409185e-27 0.334583347661584 0.00240878354933147 0.000458819783192339 0.0962128576507993 2.48088676527908e-27 3.73255409553446e-25 0.00137645934957702 0.288638572952398
313 0.274297068044799 0.00202409099469288 9.8126399175004e-25 7.93683846400578e-27 0.334583347678907 0.00240878352483511 0.000458819789076646 0.0962128576501148 2.01038942746125e-27 3.02467943963206e-25 0.00137645936722994 0.288638572950344
314 0.274297068052728 0.0020240909742055 7.95168387302764e-25 6.43162596058757e-27 0.334583347695102 0.00240878350209721 0.000458819794601885 0.0962128576493648 1.6291213703264e-27 2.45105241027233e-25 0.00137645938380566 0.288638572948094
315 0.274297068060172 0.00202409095518862 6.44365603415044e-25 5.21187532296053e-27 0.334583347710243 0.00240878348099141 0.000458819799789946 0.0962128576485612 1.32016036342131e-27 1.98621309718384e-25 0.00137645939936984 0.288638572945684
316 0.274297068067161 0.0020240909375366 5.22162396653359e-25 4.22344902680385e-27 0.334583347724399 0.00240878346140044 0.000458819804661382 0.0962128576477143 1.06979345775704e-27 1.60953003322867e-25 0.00137645941398414 0.288638572943143
317 0.274297068073722 0.00202409092115138 4.23134889617363e-25 3.4224766691544e-27 0.334583347737634 0.00240878344321547 0.000458819809235497 0.0962128576468337 8.66908349303827e-28 1.30428448563423e-25 0.00137645942770649 0.288638572940501
318 0.274297068079882 0.00202409090594195 3.42887837110183e-25 2.77340782017575e-27 0.33458334775001 0.00240878342633549 0.00045881981353042 0.0962128576459275 7.02500169688327e-28 1.05692841035506e-25 0.00137645944059126 0.288638572937782
319 0.274297068085665 0.00202409089182386 2.77859547206657e-25 2.24743414945678e-27 0.33458334776158 0.00240878341066676 0.000458819817563175 0.096212857645003 5.69271813460204e-28 8.56483134548746e-26 0.00137645945268952 0.288638572935009
320 0.274297068091093 0.00202409087871871 2.25163798819892e-25 1.82121079432541e-27 0.3345833477724 0.00240878339612228 0.000458819821349748 0.0962128576440667 4.61310062827494e-28 6.94052078238778e-26 0.00137645946404924 0.2886385729322
321 0.27429706809619 0.00202409086655376 1.82461739422165e-25 1.47582021925473e-27 0.334583347782517 0.0024087833826213 0.000458819824905154 0.0962128576431244 3.73823134959637e-28 5.62425887761781e-26 0.00137645947471546 0.288638572929373
322 0.274297068100975 0.00202409085526147 1.47858077217878e-25 1.19593257819016e-27 0.334583347791977 0.00240878337008886 0.000458819828243491 0.0962128576421809 3.02928003140049e-28 4.5576245520898e-26 0.00137645948473047 0.288638572926543
323 0.274297068105467 0.00202409084477919 1.19816960353284e-25 9.69125313233674e-28 0.334583347800824 0.00240878335845542 0.000458819831377999 0.0962128576412405 2.4547805221575e-28 3.69327621817978e-26 0.001376459494134 0.288638572923721
324 0.274297068109684 0.00202409083504875 9.70938095387587e-26 7.85331790684463e-28 0.334583347809097 0.00240878334765641 0.000458819834321113 0.0962128576403072 1.98923418991617e-28 2.99285056672453e-26 0.00137645950296334 0.288638572920922
325 0.274297068113644 0.00202409082601615 7.86800785370165e-26 6.36394502643186e-28 0.334583347816834 0.00240878333763192 0.000458819837084507 0.096212857639384 1.61197818907521e-28 2.42525984668365e-26 0.00137645951125352 0.288638572918152
326 0.27429706811736 0.00202409081763131 6.37584907621496e-26 5.15703003435884e-28 0.33458334782407 0.00240878332832635 0.000458819839679146 0.0962128576384738 1.30626835905554e-28 1.96531206378433e-26 0.00137645951903744 0.288638572915421
327 0.27429706812085 0.00202409080984771 5.1666765206936e-26 4.17900510992472e-28 0.334583347830838 0.00240878331968806 0.000458819842115326 0.0962128576375789 1.05853605018239e-28 1.59259285692972e-26 0.00137645952634598 0.288638572912737
328 0.274297068124125 0.00202409080262219 4.18682217069355e-26 3.38646150947117e-28 0.334583347837167 0.00240878331166917 0.000458819844402716 0.0962128576367013 8.57785891683175e-29 1.29055942547971e-26 0.00137645953320815 0.288638572910104
329 0.274297068127201 0.0020240907959147 3.39279608829466e-26 2.74422290879924e-28 0.334583347843087 0.00240878330422521 0.000458819846550396 0.0962128576358428 6.9510777229185e-29 1.04580629219617e-26 0.00137645953965119 0.288638572907529
330 0.274297068130088 0.00202409078968805 2.74935615303882e-26 2.22378413404645e-28 0.334583347848624 0.0024087832973149 0.000458819848566891 0.0962128576350045 5.6328137317093e-29 8.47470313413959e-27 0.00137645954570067 0.288638572905014
331 0.274297068132798 0.00202409078390773 2.22794387269177e-26 1.80204598550869e-28 0.334583347853803 0.00240878329089996 0.000458819850460206 0.0962128576341877 4.56455700710752e-29 6.86748528358746e-27 0.00137645955138062 0.288638572902563
332 0.274297068135342 0.00202409077854171 1.80541684072171e-26 1.46029000070932e-28 0.334583347858647 0.00240878328494482 0.000458819852237862 0.0962128576333932 3.69889395565752e-29 5.56507447795598e-27 0.00137645955671359 0.28863857290018
333 0.274297068137731 0.00202409077356026 1.46302158178124e-26 1.1833476525045e-28 0.334583347863178 0.00240878327941649 0.000458819853906916 0.0962128576326215 2.99740291784328e-29 4.50966440642678e-27 0.00137645956172075 0.288638572897864
334 0.274297068139973 0.00202409076893579 1.18556119587993e-26 9.58927107837158e-29 0.334583347867417 0.00240878327428434 0.000458819855473998 0.0962128576318732 2.42894885808689e-29 3.65441165954997e-27 0.00137645956642199 0.28863857289562
335 0.274297068142079 0.00202409076464268 9.60720857896681e-27 7.77067665938307e-29 0.334583347871383 0.00240878326951996 0.000458819856945333 0.0962128576311487 1.96830146483675e-29 2.96135662741792e-27 0.001376459570836 0.288638572893446
336 0.274297068144055 0.00202409076065716 7.78521235345446e-27 6.29697661711388e-29 0.334583347875092 0.00240878326509694 0.000458819858326766 0.0962128576304479 1.59501532639336e-29 2.39973869714517e-27 0.0013764595749803 0.288638572891344
337 0.27429706814591 0.00202409075695717 6.30875564842529e-27 5.10276212243365e-29 0.334583347878562 0.00240878326099081 0.000458819859623787 0.096212857629771 1.29252248010949e-29 1.94463097123774e-27 0.00137645957887136 0.288638572889313
338 0.274297068147652 0.00202409075352222 5.11230728520099e-27 4.13502905687493e-29 0.334583347881809 0.00240878325717883 0.000458819860841549 0.096212857629118 1.04739705859777e-29 1.57583391007708e-27 0.00137645958252465 0.288638572887354
339 0.274297068149287 0.00202409075033331 4.14276399891316e-27 3.35082547323117e-29 0.334583347884846 0.0024087832536399 0.000458819861984891 0.0962128576284885 8.48759394945266e-30 1.2769787938538e-27 0.00137645958595467 0.288638572885465
