"G" "DA2D2" "DA2Y" "DD2Y"
99 0.364678104556266 0.13034324516819 0.13067425224866
100 0.364906093988486 0.130448442621449 0.130828061515341
101 0.36511956422152 0.130544947572051 0.130970059954565
102 0.365319282353867 0.130633453729613 0.131101122819538
103 0.365506002333108 0.130714605776066 0.131222069365422
104 0.365680459367741 0.130789001394437 0.131333664351166
105 0.365843365768819 0.130857193555518 0.131436620030959
106 0.365995407958673 0.130919692959327 0.131531598476466
107 0.36613724442663 0.130976970551434 0.13161921410637
108 0.366269504448036 0.131029460053044 0.131700036328142
109 0.36639278741387 0.131077560458898 0.131774592219649
110 0.366507662644451 0.131121638469258 0.131843369196275
111 0.366614669582824 0.131162030831902 0.131906817623571
112 0.366714318281966 0.131199046577776 0.13196535334672
113 0.366807090115476 0.131232969139908 0.132019360116959
114 0.366893438654401 0.131264058349884 0.132069191901999
115 0.366973790663589 0.131292552309751 0.132115175072781
116 0.367048547179948 0.131318669139887 0.132157610462985
117 0.367118084642387 0.131342608605393 0.132196775300763
118 0.367182756049319 0.131364553624988 0.132232925014438
119 0.367242892124644 0.131384671667372 0.132266294915564
120 0.367298802477292 0.131403116040692 0.132297101763912
121 0.367350776742739 0.13142002708111 0.132325545219692
122 0.367399085697732 0.131435533246666 0.132351809188851
123 0.367443982341649 0.131449752122634 0.132376063067506
124 0.367485702939792 0.131462791344489 0.132398462891684
125 0.367524468025348 0.131474749444428 0.132419152398478
126 0.367560483357937 0.131485716627146 0.132438264004622
127 0.367593940837621 0.131495775480295 0.132455919708261
128 0.367625019373974 0.131505001624761 0.132472231919457
129 0.367653885710414 0.131513464309587 0.132487304224702
130 0.367680695204428 0.131521226956044 0.132501232090413
131 0.367705592564691 0.13152834765505 0.132514103510075
132 0.36772871254632 0.131534879621849 0.132525999599414
133 0.367750180605701 0.131540871611532 0.132536995143686
134 0.367770113516452 0.131546368298742 0.132547159100857
135 0.36778861994817 0.131551410624635 0.132556555064219
136 0.367805801009671 0.131556036113895 0.132565241687687
137 0.367821750758422 0.131560279164407 0.132573273076788
138 0.367836556677895 0.131564171311946 0.132580699148131
139 0.367850300124527 0.131567741472064 0.132587565959909
140 0.367863056745946 0.131571016161155 0.132593916015808
141 0.367874896872068 0.131574019698513 0.132599788544471
142 0.367885885880639 0.131576774391041 0.132605219756534
143 0.367896084538696 0.131579300702132 0.132610243081049
144 0.36790554932142 0.131581617406094 0.132614889382991
145 0.367914332709718 0.131583741729385 0.132619187163386
146 0.367922483467875 0.131585689479809 0.132623162743481
147 0.367930046902504 0.131587475164716 0.13262684043425
148 0.367937065103976 0.131589112099168 0.132630242692446
149 0.367943577171445 0.131590612504939 0.132633390264276
150 0.367949619422539 0.131591987601137 0.132636302317706
151 0.367955225588688 0.131593247687192 0.132638996564331
152 0.367960426997044 0.131594402218842 0.132641489371634
153 0.367965252739872 0.131595459877747 0.13264379586643
154 0.367969729832238 0.131596428635256 0.13264593003018
155 0.367973883358782 0.131597315810848 0.132647904786856
156 0.367977736610292 0.131598128125683 0.132649732083935
157 0.367981311210779 0.131598871751701 0.132651422967074
158 0.367984627235692 0.131599552356633 0.13265298764898
159 0.367987703321864 0.131600175145275 0.132654435572926
160 0.367990556769769 0.131600744897344 0.132655775471345
161 0.367993203638599 0.131601266002204 0.132657015419891
162 0.367995658834665 0.131601742490731 0.132658162887323
163 0.367997936193573 0.131602178064538 0.132659224781541
164 0.368000048556613 0.131602576122815 0.132660207492087
165 0.368002007841752 0.131602939786947 0.132661116929368
166 0.368003825109613 0.131603271923129 0.132661958560884
167 0.368005510624781 0.131603575163114 0.13266273744467
168 0.36800707391277 0.131603851923278 0.13266345826019
169 0.368008523812944 0.13160410442212 0.132664125336867
170 0.368009868527685 0.131604334696335 0.132664742680435
171 0.368011115668064 0.131604544615587 0.132665313997298
172 0.368012272296258 0.131604735896063 0.132665842717022
173 0.368013344964957 0.131604910112944 0.132666332013125
174 0.36801433975395 0.131605068711851 0.132666784822297
175 0.368015262304108 0.131605213019362 0.132667203862154
176 0.36801611784894 0.131605344252688 0.132667591647653
177 0.368016911243891 0.131605463528551 0.132667950506274
178 0.368017646993549 0.131605571871353 0.13266828259204
179 0.368018329276902 0.131605670220678 0.132668589898499
180 0.368018961970788 0.131605759438192 0.132668874270709
181 0.368019548671667 0.131605840313984 0.132669137416342
182 0.368020092715825 0.131605913572393 0.132669380915929
183 0.36802059719814 0.131605979877362 0.13266960623236
184 0.368021064989489 0.131606039837369 0.132669814719654
185 0.368021498752913 0.131606094009949 0.132670007631074
186 0.368021900958618 0.131606142905856 0.132670186126643
187 0.3680222738979 0.13160618699289 0.132670351280087
188 0.368022619696063 0.131606226699411 0.132670504085263
189 0.368022940324412 0.131606262417575 0.132670645462104
190 0.368023237611384 0.131606294506301 0.132670776262126
191 0.368023513252874 0.131606323294002 0.132670897273514
192 0.368023768821816 0.131606349081102 0.132671009225835
193 0.368024005777082 0.131606372142334 0.132671112794401
194 0.368024225471728 0.131606392728867 0.132671208604297
195 0.368024429160652 0.131606411070252 0.132671297234121
196 0.3680246180077 0.131606427376211 0.132671379219438
197 0.368024793092256 0.13160644183829 0.132671455055977
198 0.368024955415359 0.131606454631362 0.13267152520259
199 0.368025105905377 0.13160646591502 0.132671590083998
200 0.368025245423269 0.131606475834857 0.132671650093322
201 0.368025374767473 0.131606484523632 0.13267170559443
202 0.368025494678435 0.13160649210235 0.132671756924115
203 0.368025605842811 0.131606498681251 0.1326718043941
204 0.368025708897368 0.131606504360717 0.132671848292906
205 0.368025804432604 0.131606509232108 0.132671888887574
206 0.368025892996098 0.131606513378524 0.132671926425258
207 0.368025975095628 0.13160651687551 0.132671961134704
208 0.368026051202056 0.131606519791703 0.132671993227619
209 0.368026121752009 0.131606522189418 0.132672022899936
210 0.368026187150362 0.131606524125197 0.132672050332983
211 0.368026247772541 0.131606525650302 0.132672075694574
212 0.368026303966665 0.131606526811178 0.132672099140009
213 0.368026356055525 0.131606527649865 0.132672120813004
214 0.368026404338426 0.131606528204386 0.132672140846553
215 0.368026449092891 0.1316065285091 0.132672159363727
216 0.368026490576244 0.131606528595022 0.13267217647841
217 0.368026529027078 0.131606528490121 0.13267219229598
218 0.368026564666615 0.131606528219588 0.132672206913945
219 0.36802659769997 0.131606527806087 0.132672220422528
220 0.368026628317319 0.13160652726998 0.132672232905207
221 0.368026656694989 0.131606526629535 0.132672244439219
222 0.36802668299646 0.13160652590112 0.132672255096022
223 0.368026707373304 0.131606525099368 0.13267226494173
224 0.368026729966048 0.131606524237348 0.132672274037506
225 0.368026750904977 0.131606523326698 0.132672282439932
226 0.368026770310883 0.13160652237777 0.132672290201353
227 0.36802678829575 0.131606521399742 0.132672297370189
228 0.3680268049634 0.131606520400733 0.132672303991232
229 0.368026820410083 0.131606519387903 0.13267231010591
230 0.368026834725032 0.131606518367548 0.132672315752546
231 0.368026847990969 0.131606517345181 0.132672320966584
232 0.368026860284585 0.131606516325608 0.132672325780803
233 0.368026871676973 0.131606515313003 0.132672330225523
234 0.36802688223404 0.131606514310967 0.132672334328782
235 0.368026892016883 0.131606513322588 0.132672338116507
236 0.36802690108214 0.131606512350494 0.132672341612676
237 0.368026909482315 0.131606511396898 0.13267234483946
238 0.368026917266076 0.131606510463647 0.13267234781736
239 0.368026924478541 0.131606509552258 0.132672350565331
240 0.36802693116153 0.131606508663952 0.132672353100898
241 0.36802693735381 0.131606507799693 0.132672355440263
242 0.368026943091316 0.131606506960209 0.132672357598404
243 0.368026948407356 0.131606506146026 0.132672359589168
244 0.368026953332805 0.131606505357491 0.132672361425355
245 0.368026957896283 0.131606504594788 0.132672363118796
246 0.368026962124314 0.131606503857967 0.132672364680425
247 0.368026966041487 0.131606503146952 0.132672366120349
248 0.368026969670591 0.131606502461565 0.132672367447909
249 0.368026973032748 0.131606501801537 0.132672368671736
250 0.368026976147536 0.131606501166519 0.132672369799807
251 0.3680269790331 0.131606500556098 0.132672370839492
252 0.368026981706258 0.131606499969805 0.1326723717976
253 0.368026984182596 0.131606499407123 0.132672372680424
254 0.368026986476562 0.131606498867499 0.132672373493775
255 0.368026988601542 0.131606498350347 0.132672374243025
256 0.368026990569947 0.131606497855059 0.132672374933131
257 0.368026992393274 0.131606497381006 0.132672375568676
258 0.368026994082182 0.131606496927549 0.132672376153892
259 0.368026995646547 0.131606496494037 0.132672376692685
260 0.368026997095521 0.131606496079817 0.132672377188664
261 0.368026998437587 0.131606495684234 0.132672377645163
262 0.368026999680605 0.131606495306635 0.132672378065258
263 0.36802700083186 0.131606494946371 0.132672378451789
264 0.368027001898101 0.1316064946028 0.132672378807379
265 0.368027002885583 0.13160649427529 0.132672379134449
266 0.368027003800102 0.131606493963219 0.132672379435232
267 0.36802700464703 0.131606493665976 0.132672379711794
268 0.368027005431342 0.131606493382963 0.132672379966034
269 0.368027006157651 0.131606493113597 0.132672380199712
270 0.368027006830229 0.131606492857311 0.132672380414446
271 0.368027007453035 0.13160649261355 0.132672380611732
272 0.368027008029738 0.131606492381778 0.13267238079295
273 0.368027008563736 0.131606492161473 0.132672380959373
274 0.368027009058179 0.131606491952132 0.132672381112173
275 0.368027009515985 0.131606491753266 0.132672381252433
276 0.368027009939855 0.131606491564404 0.132672381381152
277 0.368027010332297 0.131606491385091 0.132672381499249
278 0.368027010695628 0.131606491214889 0.132672381607574
279 0.368027011031999 0.131606491053375 0.132672381706909
280 0.368027011343402 0.131606490900143 0.132672381797974
281 0.368027011631681 0.131606490754802 0.132672381881434
282 0.368027011898545 0.131606490616979 0.132672381957903
283 0.368027012145578 0.131606490486312 0.132672382027943
284 0.368027012374246 0.131606490362457 0.132672382092075
285 0.368027012585908 0.131606490245084 0.132672382150777
286 0.368027012781822 0.131606490133874 0.132672382204492
287 0.368027012963154 0.131606490028525 0.132672382253625
288 0.368027013130984 0.131606489928748 0.132672382298551
289 0.368027013286312 0.131606489834263 0.132672382339613
290 0.368027013430065 0.131606489744808 0.132672382377129
291 0.368027013563099 0.131606489660128 0.13267238241139
292 0.368027013686211 0.131606489579983 0.132672382442666
293 0.368027013800137 0.131606489504142 0.132672382471203
294 0.368027013905557 0.131606489432385 0.132672382497228
295 0.368027014003103 0.131606489364503 0.132672382520951
296 0.36802701409336 0.131606489300296 0.132672382542564
297 0.36802701417687 0.131606489239575 0.132672382562243
298 0.368027014254133 0.131606489182157 0.132672382580151
299 0.368027014325614 0.131606489127872 0.132672382596438
300 0.368027014391744 0.131606489076554 0.132672382611241
301 0.36802701445292 0.131606489028049 0.132672382624686
302 0.36802701450951 0.131606488982207 0.132672382636888
303 0.368027014561858 0.131606488938889 0.132672382647955
304 0.368027014610278 0.13160648889796 0.132672382657984
305 0.368027014655063 0.131606488859293 0.132672382667063
306 0.368027014696485 0.131606488822767 0.132672382675277
307 0.368027014734793 0.131606488788267 0.1326723826827
308 0.368027014770221 0.131606488755686 0.132672382689402
309 0.368027014802983 0.131606488724919 0.132672382695445
310 0.368027014833279 0.131606488695868 0.132672382700889
311 0.368027014861293 0.131606488668441 0.132672382705786
312 0.368027014887195 0.13160648864255 0.132672382710186
313 0.368027014911144 0.13160648861811 0.132672382714133
314 0.368027014933285 0.131606488595044 0.132672382717668
315 0.368027014953755 0.131606488573274 0.132672382720828
316 0.368027014972677 0.131606488552732 0.13267238272365
317 0.368027014990169 0.131606488533348 0.132672382726162
318 0.368027015006337 0.13160648851506 0.132672382728394
319 0.368027015021281 0.131606488497807 0.132672382730374
320 0.368027015035092 0.131606488481531 0.132672382732123
321 0.368027015047856 0.131606488466179 0.132672382733665
322 0.368027015059651 0.1316064884517 0.132672382735019
323 0.36802701507055 0.131606488438044 0.132672382736204
324 0.368027015080622 0.131606488425167 0.132672382737236
325 0.368027015089927 0.131606488413024 0.13267238273813
326 0.368027015098524 0.131606488401574 0.132672382738901
327 0.368027015106465 0.13160648839078 0.13267238273956
328 0.368027015113802 0.131606488380603 0.13267238274012
329 0.368027015120578 0.131606488371009 0.13267238274059
330 0.368027015126837 0.131606488361966 0.13267238274098
331 0.368027015132618 0.131606488353443 0.132672382741299
332 0.368027015137956 0.131606488345409 0.132672382741554
333 0.368027015142885 0.131606488337838 0.132672382741753
334 0.368027015147437 0.131606488330703 0.132672382741902
335 0.368027015151639 0.13160648832398 0.132672382742007
336 0.368027015155519 0.131606488317645 0.132672382742072
337 0.3680270151591 0.131606488311676 0.132672382742104
338 0.368027015162406 0.131606488306052 0.132672382742105
339 0.368027015165457 0.131606488300754 0.132672382742081
340 0.368027015168273 0.131606488295763 0.132672382742034
341 0.368027015170872 0.131606488291062 0.132672382741967
342 0.368027015173269 0.131606488286634 0.132672382741884
343 0.368027015175482 0.131606488282463 0.132672382741786
344 0.368027015177522 0.131606488278534 0.132672382741677
345 0.368027015179405 0.131606488274834 0.132672382741558
346 0.368027015181142 0.13160648827135 0.132672382741431
347 0.368027015182743 0.131606488268069 0.132672382741297
348 0.36802701518422 0.131606488264979 0.132672382741158
349 0.368027015185581 0.13160648826207 0.132672382741016
350 0.368027015186837 0.13160648825933 0.13267238274087
351 0.368027015187994 0.131606488256751 0.132672382740724
352 0.368027015189061 0.131606488254323 0.132672382740576
353 0.368027015190045 0.131606488252037 0.132672382740428
354 0.368027015190951 0.131606488249885 0.132672382740281
355 0.368027015191785 0.131606488247859 0.132672382740135
356 0.368027015192555 0.131606488245952 0.132672382739991
357 0.368027015193263 0.131606488244157 0.132672382739849
358 0.368027015193916 0.131606488242468 0.13267238273971
359 0.368027015194517 0.131606488240878 0.132672382739573
360 0.36802701519507 0.131606488239381 0.132672382739439
361 0.36802701519558 0.131606488237972 0.132672382739309
362 0.368027015196049 0.131606488236647 0.132672382739181
363 0.368027015196481 0.131606488235399 0.132672382739058
364 0.368027015196878 0.131606488234226 0.132672382738938
365 0.368027015197244 0.131606488233121 0.132672382738821
366 0.36802701519758 0.131606488232082 0.132672382738709
367 0.368027015197889 0.131606488231104 0.1326723827386
368 0.368027015198174 0.131606488230183 0.132672382738494
369 0.368027015198435 0.131606488229318 0.132672382738393
370 0.368027015198676 0.131606488228503 0.132672382738295
371 0.368027015198897 0.131606488227737 0.132672382738201
372 0.3680270151991 0.131606488227016 0.13267238273811
373 0.368027015199286 0.131606488226338 0.132672382738023
374 0.368027015199457 0.1316064882257 0.13267238273794
375 0.368027015199615 0.1316064882251 0.13267238273786
376 0.368027015199759 0.131606488224535 0.132672382737783
377 0.368027015199892 0.131606488224004 0.132672382737709
378 0.368027015200014 0.131606488223505 0.132672382737639
379 0.368027015200125 0.131606488223035 0.132672382737571
380 0.368027015200228 0.131606488222593 0.132672382737506
381 0.368027015200322 0.131606488222178 0.132672382737445
382 0.368027015200408 0.131606488221787 0.132672382737386
383 0.368027015200487 0.131606488221419 0.132672382737329
384 0.368027015200559 0.131606488221073 0.132672382737276
385 0.368027015200625 0.131606488220748 0.132672382737224
386 0.368027015200686 0.131606488220443 0.132672382737176
387 0.368027015200741 0.131606488220155 0.132672382737129
388 0.368027015200792 0.131606488219885 0.132672382737085
389 0.368027015200839 0.131606488219631 0.132672382737042
390 0.368027015200881 0.131606488219391 0.132672382737002
391 0.36802701520092 0.131606488219167 0.132672382736963
392 0.368027015200955 0.131606488218955 0.132672382736927
393 0.368027015200987 0.131606488218757 0.132672382736892
394 0.368027015201017 0.13160648821857 0.13267238273686
395 0.368027015201044 0.131606488218394 0.132672382736828
396 0.368027015201069 0.131606488218229 0.132672382736799
397 0.368027015201091 0.131606488218074 0.13267238273677
398 0.368027015201111 0.131606488217928 0.132672382736744
399 0.36802701520113 0.131606488217791 0.132672382736718
400 0.368027015201147 0.131606488217662 0.132672382736694
401 0.368027015201162 0.13160648821754 0.132672382736671
402 0.368027015201176 0.131606488217427 0.132672382736649
403 0.368027015201189 0.131606488217319 0.132672382736628
404 0.3680270152012 0.131606488217219 0.132672382736609
405 0.368027015201211 0.131606488217124 0.13267238273659
406 0.368027015201221 0.131606488217035 0.132672382736573
407 0.368027015201229 0.131606488216951 0.132672382736556
408 0.368027015201237 0.131606488216872 0.13267238273654
409 0.368027015201244 0.131606488216799 0.132672382736525
410 0.36802701520125 0.131606488216729 0.132672382736511
411 0.368027015201256 0.131606488216664 0.132672382736498
412 0.368027015201261 0.131606488216602 0.132672382736485
413 0.368027015201265 0.131606488216545 0.132672382736473
414 0.368027015201269 0.131606488216491 0.132672382736461
415 0.368027015201273 0.13160648821644 0.13267238273645
416 0.368027015201277 0.131606488216392 0.13267238273644
417 0.36802701520128 0.131606488216347 0.132672382736431
418 0.368027015201283 0.131606488216304 0.132672382736422
419 0.368027015201285 0.131606488216265 0.132672382736413
420 0.368027015201287 0.131606488216227 0.132672382736405
421 0.368027015201289 0.131606488216192 0.132672382736397
422 0.36802701520129 0.131606488216159 0.13267238273639
423 0.368027015201292 0.131606488216128 0.132672382736383
424 0.368027015201293 0.131606488216099 0.132672382736376
425 0.368027015201294 0.131606488216072 0.13267238273637
426 0.368027015201295 0.131606488216046 0.132672382736365
427 0.368027015201296 0.131606488216022 0.132672382736359
428 0.368027015201297 0.131606488215999 0.132672382736354
429 0.368027015201297 0.131606488215978 0.132672382736349
430 0.368027015201298 0.131606488215958 0.132672382736345
431 0.368027015201298 0.131606488215939 0.13267238273634
432 0.368027015201299 0.131606488215921 0.132672382736336
433 0.368027015201299 0.131606488215905 0.132672382736332
434 0.368027015201299 0.131606488215889 0.132672382736328
435 0.368027015201299 0.131606488215874 0.132672382736325
436 0.368027015201299 0.131606488215861 0.132672382736322
437 0.3680270152013 0.131606488215848 0.132672382736318
438 0.3680270152013 0.131606488215835 0.132672382736316
439 0.3680270152013 0.131606488215824 0.132672382736313
440 0.3680270152013 0.131606488215813 0.13267238273631
441 0.3680270152013 0.131606488215803 0.132672382736308
442 0.3680270152013 0.131606488215794 0.132672382736305
443 0.3680270152013 0.131606488215785 0.132672382736303
444 0.3680270152013 0.131606488215776 0.132672382736301
445 0.368027015201299 0.131606488215768 0.132672382736299
446 0.368027015201299 0.131606488215761 0.132672382736297
447 0.368027015201299 0.131606488215754 0.132672382736296
448 0.368027015201299 0.131606488215748 0.132672382736294
449 0.368027015201299 0.131606488215742 0.132672382736293
450 0.368027015201299 0.131606488215736 0.132672382736291
451 0.368027015201299 0.131606488215731 0.13267238273629
452 0.368027015201299 0.131606488215725 0.132672382736289
453 0.368027015201298 0.13160648821572 0.132672382736287
454 0.368027015201298 0.131606488215716 0.132672382736286
455 0.368027015201298 0.131606488215712 0.132672382736285
456 0.368027015201298 0.131606488215708 0.132672382736284
457 0.368027015201298 0.131606488215704 0.132672382736283
458 0.368027015201298 0.131606488215701 0.132672382736282
459 0.368027015201297 0.131606488215697 0.132672382736281
460 0.368027015201297 0.131606488215694 0.132672382736281
461 0.368027015201297 0.131606488215691 0.13267238273628
462 0.368027015201297 0.131606488215689 0.132672382736279
463 0.368027015201297 0.131606488215686 0.132672382736279
464 0.368027015201297 0.131606488215684 0.132672382736278
465 0.368027015201297 0.131606488215681 0.132672382736277
466 0.368027015201297 0.131606488215679 0.132672382736277
467 0.368027015201297 0.131606488215677 0.132672382736276
468 0.368027015201296 0.131606488215676 0.132672382736276
469 0.368027015201296 0.131606488215674 0.132672382736275
470 0.368027015201296 0.131606488215672 0.132672382736275
471 0.368027015201296 0.131606488215671 0.132672382736274
472 0.368027015201296 0.131606488215669 0.132672382736274
473 0.368027015201296 0.131606488215668 0.132672382736274
474 0.368027015201296 0.131606488215666 0.132672382736273
475 0.368027015201296 0.131606488215665 0.132672382736273
476 0.368027015201296 0.131606488215664 0.132672382736273
477 0.368027015201296 0.131606488215663 0.132672382736272
478 0.368027015201296 0.131606488215662 0.132672382736272
479 0.368027015201295 0.131606488215661 0.132672382736272
480 0.368027015201295 0.13160648821566 0.132672382736272
481 0.368027015201295 0.13160648821566 0.132672382736271
482 0.368027015201295 0.131606488215659 0.132672382736271
483 0.368027015201295 0.131606488215658 0.132672382736271
484 0.368027015201295 0.131606488215657 0.132672382736271
485 0.368027015201295 0.131606488215657 0.132672382736271
486 0.368027015201295 0.131606488215656 0.132672382736271
487 0.368027015201295 0.131606488215656 0.13267238273627
488 0.368027015201295 0.131606488215655 0.13267238273627
489 0.368027015201295 0.131606488215654 0.13267238273627
490 0.368027015201295 0.131606488215654 0.13267238273627
491 0.368027015201295 0.131606488215653 0.13267238273627
492 0.368027015201295 0.131606488215653 0.132672382736269
493 0.368027015201295 0.131606488215653 0.13267238273627
494 0.368027015201295 0.131606488215652 0.132672382736269
495 0.368027015201295 0.131606488215652 0.132672382736269
496 0.368027015201295 0.131606488215652 0.132672382736269
497 0.368027015201295 0.131606488215651 0.132672382736269
498 0.368027015201295 0.131606488215651 0.132672382736269
499 0.368027015201295 0.131606488215651 0.132672382736269
500 0.368027015201295 0.131606488215651 0.132672382736269
501 0.368027015201295 0.13160648821565 0.132672382736269
502 0.368027015201294 0.13160648821565 0.132672382736269
503 0.368027015201295 0.13160648821565 0.132672382736269
504 0.368027015201294 0.13160648821565 0.132672382736269
505 0.368027015201294 0.13160648821565 0.132672382736269
506 0.368027015201294 0.131606488215649 0.132672382736269
507 0.368027015201294 0.131606488215649 0.132672382736268
508 0.368027015201294 0.131606488215649 0.132672382736268
509 0.368027015201294 0.131606488215649 0.132672382736268
510 0.368027015201294 0.131606488215649 0.132672382736268
511 0.368027015201294 0.131606488215649 0.132672382736268
512 0.368027015201294 0.131606488215648 0.132672382736268
513 0.368027015201294 0.131606488215649 0.132672382736268
514 0.368027015201294 0.131606488215648 0.132672382736268
515 0.368027015201294 0.131606488215648 0.132672382736268
516 0.368027015201294 0.131606488215648 0.132672382736268
517 0.368027015201295 0.131606488215648 0.132672382736268
518 0.368027015201294 0.131606488215648 0.132672382736268
519 0.368027015201294 0.131606488215648 0.132672382736268
520 0.368027015201294 0.131606488215648 0.132672382736268
521 0.368027015201294 0.131606488215648 0.132672382736268
522 0.368027015201294 0.131606488215648 0.132672382736268
523 0.368027015201294 0.131606488215648 0.132672382736268
524 0.368027015201294 0.131606488215648 0.132672382736268
525 0.368027015201294 0.131606488215647 0.132672382736268
526 0.368027015201294 0.131606488215647 0.132672382736268
527 0.368027015201294 0.131606488215647 0.132672382736268
528 0.368027015201294 0.131606488215647 0.132672382736268
529 0.368027015201294 0.131606488215647 0.132672382736268
530 0.368027015201294 0.131606488215647 0.132672382736268
531 0.368027015201294 0.131606488215647 0.132672382736268
532 0.368027015201294 0.131606488215647 0.132672382736268
533 0.368027015201294 0.131606488215647 0.132672382736268
