"G" "A1D1X" "A2D1X" "A1D1Y" "A2D1Y" "A1D2X" "A2D2X" "A1D2Y" "A2D2Y"
29 0.437594873927881 0.0570824153914818 0.356293120287368 0.138990920104043 3.11957665711914e-05 0.00115828929759759 7.48912202454218e-05 0.00877429400481304
30 0.437186156759077 0.0566817388978916 0.356383446710679 0.138172516287753 3.17548737046846e-05 0.00133704760432342 7.56747537386015e-05 0.0101316641128341
31 0.436678148666501 0.0562610736130682 0.356410940214438 0.137309318847544 3.25343171312072e-05 0.00154215525319361 7.6915251728442e-05 0.0116889138363954
32 0.436057998233517 0.0558178469974752 0.35636729252951 0.136395585967265 3.35602324215362e-05 0.00177706681039783 7.86654214060456e-05 0.0134719838080076
33 0.435311745160455 0.0553492818399515 0.356243446869705 0.135425094316046 3.4861681222677e-05 0.002045549309046 8.09838550174446e-05 0.0155090369685572
34 0.43442441105869 0.0548524174777428 0.356029648397064 0.134391178837935 3.64706841916526e-05 0.00235166490303501 8.3935055315449e-05 0.0178302735860262
35 0.433380163757433 0.0543241454410567 0.355715541453652 0.133286803445184 3.84221573866153e-05 0.00269973582588564 8.75892511842036e-05 0.0204675986682183
36 0.432162571998142 0.0537612625599674 0.355290324804317 0.132104669446643 4.07537232222738e-05 0.00309428738290402 9.20219424283373e-05 0.023454108142376
37 0.430754966474337 0.0531605443040073 0.354742975731672 0.130837368083557 4.3505365986102e-05 0.00353996483094495 9.73131110234385e-05 0.0268233620984724
38 0.429140919829934 0.052518840388785 0.354062551881053 0.129477582089558 4.67189036959984e-05 0.00404142068379391 0.000103546040906693 0.030608420182273
39 0.427304851640344 0.0518331933385331 0.35323857572191 0.128018338424228 5.04372539849804e-05 0.00460317041957669 0.000110805702311895 0.0348406274991117
40 0.425232753914566 0.0511009786360164 0.352261499916245 0.126453310009367 5.47034828507498e-05 0.00522941692341569 0.000119176682131897 0.0395481604354075
41 0.422913018063472 0.0503200623096705 0.351123242579037 0.124777158370411 5.955964219087e-05 0.00592384734089549 0.000128740680203989 0.0447543710141186
42 0.420337326160072 0.0494889684425552 0.349817769692502 0.122985901820402 6.50454248489695e-05 0.00668941023674652 0.000139573642104617 0.0504760045807682
43 0.417501549375787 0.0486070454872704 0.348341688831706 0.121077285935953 7.11966928575529e-05 0.00752808568544976 0.000151742658286222 0.0567214053326895
44 0.414406577721034 0.047674617015359 0.346694805766116 0.119051125784592 7.80439624405453e-05 0.00844066550423193 0.000165302819718988 0.0634888614265066
45 0.411058991806507 0.0466931003888375 0.344880586093271 0.116909584319325 8.56109532861622e-05 0.00942656434198057 0.000180294270578858 0.0707652678262135
46 0.40747148393457 0.0456650766436535 0.34290646089601 0.114657350364282 9.39133238106111e-05 0.0104836836957169 0.000196739725877907 0.0785252914160797
47 0.403662946424223 0.0445942972858393 0.340783921199167 0.112301684168447 0.000102957713142131 0.011608349198335 0.000214642714168193 0.0867312012966783
48 0.399658171515866 0.0434856189578765 0.338528362123279 0.109852309209879 0.000112741190994251 0.0127953362178729 0.00023398675546223 0.0953334740287704
49 0.395487147867472 0.0423448646228326 0.336158663271937 0.107321145022024 0.000123251178855082 0.0140379901903724 0.000254735593967985 0.104272202252539
50 0.391183987903245 0.0411786189120894 0.333696523611118 0.104721894979208 0.000134465854978458 0.0153284373181921 0.000276834486404459 0.113479236934765
51 0.386785569211655 0.0399939739271049 0.331165601268735 0.102069521719029 0.000146355000496228 0.0166578701822364 0.000300212420888711 0.122880896269856
52 0.382330011753458 0.03879824828571 0.328590534768144 0.0993796573505314 0.000158881195389786 0.0180168836171657 0.000324785033941541 0.132400997995659
53 0.377855132480991 0.0375987051588858 0.325995936620062 0.0966680027184131 0.000172001240621857 0.0193958307509514 0.000350457925953438 0.141963933104121
54 0.373397016027851 0.036402293881926 0.323405449996757 0.0939497684020784 0.000185667671881833 0.0207851684165226 0.000377130060313588 0.151497505542669
55 0.368988815875705 0.0352154348700866 0.320840945007147 0.0912392005799112 0.000199830241010322 0.0221757650607714 0.000404696966748829 0.16093531139862
56 0.364659861226695 0.0340438602823176 0.318321906729222 0.0885492199454352 0.000214437268047395 0.023559151621454 0.000433053541644438 0.170218509385184
57 0.360435099819426 0.0328925148247385 0.315865038389664 0.0858911850109509 0.00022943680188179 0.0249277048215369 0.000462096326923684 0.179296924004878
58 0.356334865168347 0.0317655138410882 0.31348407578192 0.0832747757259252 0.000244777562397151 0.0262747611002206 0.000491725234225593 0.188129505585877
59 0.35237492482997 0.030666150490433 0.311189787640451 0.0807079817443424 0.000260409665643163 0.0275946665423664 0.000521844747972456 0.196684234338822
60 0.348566747417475 0.0295969408070162 0.308990123479241 0.078197172922212 0.000276285152872165 0.0288827729343744 0.000552364682817786 0.204937592603991
61 0.34491791991942 0.0285596946338318 0.306890465400788 0.0757472274995658 0.000292358354187499 0.0301353923771731 0.000583200588663248 0.21287374122637
62 0.341432650792289 0.0275556013014191 0.304893942051445 0.0733616948848548 0.000308586119918084 0.0313497231175656 0.000614273895475212 0.220483527837033
63 0.33811230462446 0.0265853208262233 0.303001768960872 0.0710429736543925 0.000324927950310703 0.0325237580446472 0.000645511877796524 0.227763434061298
64 0.334955927346736 0.0256490737166501 0.301213587670429 0.0687924900259959 0.00034134604921095 0.033656185287529 0.000676847501767093 0.234714542401683
65 0.331960734217717 0.0247467247423212 0.299527784499785 0.0666108666956002 0.000357805321928808 0.0347462880802972 0.000708219200375418 0.241341577241975
66 0.329122544392735 0.0238778579681486 0.297941777331903 0.0644980759461053 0.000374273332537962 0.0357938488985724 0.000739570608185981 0.247652051521812
67 0.3264361549821 0.0230418418632466 0.296452264824805 0.0624535740877725 0.00039072023189221 0.0367990610249179 0.000770850275841183 0.253655532709425
68 0.323895653996894 0.0222378843603795 0.295055436850147 0.0604764165432133 0.000407118664699863 0.0377624492460071 0.000802011377057183 0.259363028961602
69 0.321494675760364 0.0214650784229622 0.293747147861921 0.0585653543572785 0.000423443661913615 0.0386848003176624 0.000833011415947396 0.264786488201951
70 0.319226604705597 0.0207224390574744 0.292523056596046 0.0567189137594383 0.000439672523243325 0.0395671031042053 0.000863811939530432 0.269938398314466
71 0.317084734488895 0.0200089328744205 0.291378736306461 0.0549354608048479 0.000455784693574996 0.0404104978383198 0.00089437825852713 0.274831474734954
72 0.315062389468027 0.0193235013237755 0.290309759939975 0.0532132532190738 0.000471761636324359 0.0412162336889819 0.000924679178519098 0.279478421545323
73 0.313153015176862 0.0186650786679494 0.289311764469828 0.0515504814866095 0.000487586706163727 0.0419856337087244 0.000954686742898763 0.283891753040964
74 0.311350243727962 0.0180326056473567 0.288380498216454 0.049945301038647 0.000503245023074695 0.0427200662101446 0.000984375988595901 0.288083664147764
75 0.309647939264449 0.0174250396678151 0.28751185449988 0.048395857167366 0.000518723349264141 0.0434209216593987 0.0010137247152181 0.292065939676609
76 0.308040227768837 0.0168413622120554 0.286701894465968 0.0469003040575479 0.000534009970121382 0.0440895942458954 0.00104271326794855 0.295849894011627
77 0.30652151478019 0.016280584059081 0.285946861452035 0.0454568191019022 0.000549094580083156 0.0447274673750218 0.00107132433428843 0.299446334317398
78 0.305086493900982 0.0157417487895939 0.285243188828635 0.0440636134643835 0.000563968174007311 0.0453359024230975 0.00109954275451064 0.30286554166479
79 0.303730148400883 0.015223934964758 0.284587502882374 0.0427189396799283 0.000578622944432927 0.0459162301838442 0.00112735534550773 0.306117265598273
80 0.302447747744346 0.0147262572889565 0.28397662199014 0.0414210969296546 0.000593052184921315 0.0464697445194516 0.00115475073756962 0.30921072860496
81 0.301234840473995 0.0142478670037554 0.283407553074227 0.0401684345058457 0.000607250199525355 0.0469976978048582 0.0011817192235165 0.312154637714277
82 0.300087244561749 0.0137879517084048 0.282877486114429 0.0389593538782204 0.000621212218319839 0.0475012978204348 0.00120825261953448 0.314957201078908
83 0.299001036083078 0.01334573476021 0.2823837873207 0.0377923096890534 0.00063493431883863 0.0479817058059819 0.00123434413701359 0.317626147885125
84 0.297972536865857 0.012920474374375 0.281923991431737 0.0366658099366889 0.000648413353201112 0.0484400354383734 0.00125998826466439 0.320168750335104
85 0.296998301604611 0.0125114625159981 0.281495793494953 0.0355784155521841 0.000661646880666635 0.0488773525370898 0.0012851806601859 0.32259184675431
86 0.296075104805068 0.0121180236555376 0.281097040396499 0.034528739529878 0.000674633105327627 0.0492946753371454 0.00130991805076962 0.324901865119774
87 0.295199927825992 0.0117395134421833 0.280725722341807 0.0335154457375728 0.000687370818636581 0.0496929751984065 0.00133419814174798 0.327104846493655
88 0.29436994620957 0.011375317336298 0.280379964433917 0.0325372475040676 0.00069985934645637 0.0500731776448259 0.00135801953272751 0.329206467992138
89 0.293582517433403 0.0110248492316911 0.28005801845547 0.0315929060595991 0.000712098500324963 0.0504361636474469 0.00138138164058373 0.331212065031482
90 0.292835169172741 0.0106875500903773 0.279758254928325 0.0306812288871815 0.00072408853263268 0.050782771081795 0.0014042846287353 0.333126652678212
91 0.292125588128009 0.0103628866061722 0.279479155500268 0.0298010680289736 0.000735830095421084 0.0511137963040811 0.00142672934215628 0.334954945994918
92 0.29145160944741 0.0100503499086083 0.27921930568958 0.0289513183808936 0.000747324202526149 0.0514299958019479 0.00144871724762694 0.336701379321407
93 0.290811206755716 0.00974945431491606 0.278977388004166 0.0281309160001393 0.00075857219480361 0.0517320878847535 0.00147025037876409 0.338370124466742
94 0.290202482786692 0.00945973613495617 0.278752175441369 0.0273388364435833 0.000769575708190465 0.0520207543859311 0.00149133128541116 0.339965107813866
95 0.289623660606797 0.00918075253182887 0.278542525366864 0.0265740931498038 0.000780336644373117 0.0522966423561061 0.00151196298700477 0.341490026357223
96 0.289073075410993 0.00891208043926562 0.278347373765353 0.0258357358734796 0.000790857143848935 0.0525603657306338 0.00153214892956952 0.342948362706856
97 0.288549166866946 0.00865331553571045 0.278165729851858 0.0251228491777774 0.000801139561184031 0.0528125069592464 0.00155189294602475 0.344343399101253
98 0.288050471980993 0.00840407127412739 0.277996671029663 0.0244345509879867 0.000811186442285334 0.0530536185887438 0.00157119921951647 0.345678230476685
99 0.287575618457736 0.00816397796595344 0.277839338179237 0.023769991207869 0.000821000503519673 0.0532842247922667 0.00159007224951526 0.346955776643903
100 0.287123318524426 0.00793268191719333 0.277692931261459 0.0231283503988493 0.000830584612526311 0.0535048228407718 0.0016085168204453 0.348178793624329
101 0.286692363191402 0.00770984461437867 0.277556705217981 0.0225088385211956 0.00083994177058223 0.0537158845139804 0.00162653797263252 0.349349884197848
102 0.286281616920378 0.00749514195795299 0.277429966151547 0.0219106937356266 0.000849075096391441 0.0539178574493758 0.00164414097538028 0.350471507713348
103 0.285890012673281 0.00728826354056797 0.277312067769292 0.0213331812632984 0.000857987811180652 0.0541111664288498 0.00166133130199917 0.351545989211531
104 0.28551654731548 0.00708891196776339 0.277202408072506 0.0207755923017947 0.000866683224993856 0.0542962146033835 0.00167811460663458 0.352575527907444
105 0.285160277348505 0.00689680221853573 0.277100426276943 0.0202372429945518 0.000875164724087762 0.0544733846567594 0.0016944967027502 0.353562205077867
106 0.28482031494874 0.0067116610433668 0.277005599948451 0.0197174734510449 0.000883435759338598 0.0546430399097509 0.00171048354313944 0.354507991396168
107 0.284495824289961 0.00653322639737195 0.276917442339439 0.019215646815038 0.000891499835578677 0.0548055253665732 0.00172608120134855 0.35541475375469
108 0.284186018128961 0.00636124690633123 0.276835499912473 0.0187311483782225 0.000899360501788279 0.0549611687056138 0.00174129585440625 0.356284261612204
109 0.28389015463492 0.00619548136347968 0.276759350038106 0.0182633847366369 0.000907021342074952 0.0551102812166218 0.0017561337667642 0.357118192901397
110 0.28360753444445 0.00603569825505014 0.276688598854792 0.0178117829873481 0.000914485967378256 0.0552531586866317 0.00177060127536137 0.357918139528988
111 0.283337497925563 0.00588167531268088 0.276622879279517 0.0173757899629881 0.000921758007843406 0.0553900822369481 0.00178470477573328 0.358685612498726
112 0.28307942263497 0.00573319909091791 0.276561849158536 0.0169548715018584 0.000928841105812158 0.0555213191135282 0.00179845070909388 0.359422046685283
113 0.282832720954305 0.00559006456815665 0.276505189548262 0.0165485117514445 0.000935738909383742 0.0556471234330818 0.00181184555032408 0.360128805285042
114 0.28259683789191 0.00545207476947841 0.276452603117081 0.016156212503309 0.000942455066502687 0.0557677368871672 0.00182489579680664 0.360807183967745
115 0.282371249037824 0.00531904040994284 0.276403812659472 0.0157774925574656 0.000948993219534064 0.0558833894065074 0.0018376079580522 0.361458414751202
116 0.282155458660569 0.00519077955699806 0.276358559714417 0.0154118871144562 0.000955357000289957 0.0559942997876761 0.00184998854606528 0.362083669619529
117 0.281948997935177 0.00506711731076493 0.276316603280659 0.0150589471934823 0.000961550025474035 0.0561006762842315 0.00186204406640388 0.362684063903807
118 0.281751423292736 0.00494788550104088 0.276277718621892 0.0147182390750501 0.000967575892513797 0.0562027171642867 0.00187378100988913 0.363260659442591
119 0.281562314882444 0.00483292239995192 0.27624169615545 0.014389343766707 0.000973438175752541 0.0563006112364221 0.00188520584492535 0.363814467538347
120 0.281381275137895 0.00472207244925926 0.276208340418551 0.0140718564905431 0.000979140422975397 0.0563945383457542 0.00189632501039335 0.364346451724628
121 0.281207927439932 0.00461518600139899 0.276177469106543 0.0137653861912359 0.000984686152245741 0.0564846698418858 0.00190714490908291 0.364857530357676
122 0.281041914868997 0.00451211907340041 0.276148912178035 0.0134695550635002 0.00099007884903022 0.0565711690203765 0.00191767190163222 0.365348579045028
123 0.280882899040477 0.0044127331128907 0.276122511022152 0.0131839980978937 0.000995321963592275 0.0566541915392828 0.00192791230094484 0.365820432922767
124 0.280730559016995 0.00431689477545103 0.276098117683488 0.0129083626440051 0.00100041890863558 0.0567338858122352 0.00193787236705631 0.366273888792134
125 0.280584590292129 0.00422447571264238 0.276075594140671 0.0126423079901227 0.0010053730571802 0.056810393379436 0.00194755830242433 0.366709707125394
126 0.280444703840406 0.00413535237006817 0.276054811634742 0.0123855049585484 0.00101018774065565 0.0568838492578847 0.00195697624761843 0.367128613950077
127 0.280310625228837 0.00404940579488644 0.276035650043816 0.0121376355157818 0.00101486624719588 0.0569543822720606 0.00196613227738607 0.367531302620036
128 0.280182093785633 0.00396652145222549 0.27601799730077 0.0118983923968566 0.00101941182012281 0.0570221153662231 0.00197503239707382 0.367918435481096
129 0.280058861822043 0.00388658904999584 0.276001748850911 0.0116674787431592 0.00102382765660538 0.057087165899417 0.00198368253938338 0.368290645438484
130 0.279940693903595 0.0038095023716264 0.275986807146832 0.0114446077531107 0.00102811690648245 0.0571496459242119 0.00199208856144339 0.368648537432698
131 0.279827366167268 0.00373515911628579 0.27597308117782 0.0112295023451311 0.00103228267123846 0.0572096624501353 0.00200025624217894 0.368992689829943
132 0.279718665681426 0.00366346074617934 0.27596048603142 0.0110218948323477 0.00103632800312155 0.057267317692707 0.00200819127996196 0.369323655732836
133 0.279614389845537 0.00359431234054055 0.275948942484894 0.0108215266085435 0.00104025590439452 0.0573227093089242 0.00201589929052617 0.36964196421664
134 0.279514345826959 0.00352762245596104 0.275938376624483 0.0106281478448734 0.00104406932670969 0.0573759306199956 0.00202338580513151 0.369948121495887
135 0.279418350032251 0.00346330299272656 0.275928719490555 0.0104415171969074 0.00104777117059916 0.0574270708220736 0.00203065626896341 0.370242612025924
136 0.279326227610676 0.0034012690668486 0.275919906746817 0.0102614015215854 0.00105136428507267 0.0574762151856879 0.00203771603975343 0.370525899543558
137 0.279237811987716 0.00334143888750096 0.275911878371943 0.010087575603695 0.00105485146731573 0.057523445244541 0.00204457038660788 0.37079842805068
138 0.279152944426587 0.00328373363958937 0.275904578372046 0.00991982189150379 0.00105823546248089 0.0575688389742843 0.00205122448903236 0.371060622744477
139 0.279071473615895 0.00322807737119912 0.275897954512568 0.00975793024120193 0.00106151896356585 0.0576124709618566 0.00205768343614029 0.371312890897573
140 0.278993255281698 0.00317439688568174 0.275891958068246 0.00960169766982565 0.00106470461137221 0.0576544125659302 0.00206395222603413 0.371555622691213
141 0.278918151822358 0.00312262163815617 0.2758865435899 0.00945092811635351 0.00106779499453911 0.0576947320689762 0.00207003576534887 0.371789192004369
142 0.278846031964715 0.00307268363621352 0.275881668686901 0.009305432210681 0.00107079264964637 0.0577334948214305 0.0020759388689474 0.372013957161465
143 0.278776770440172 0.00302451734462708 0.275877293824235 0.00916502705019456 0.00107370006138196 0.0577707633784096 0.00208166625975823 0.372230261641221
144 0.278710247679426 0.00297805959388072 0.275873382133165 0.00902953598367968 0.0010765196627692 0.0578065976294018 0.00208722256874636 0.372438434748931
145 0.278646349524637 0.00293324949233978 0.275869899234557 0.00889878840230995 0.00107925383544889 0.0578410549213287 0.0020926123350084 0.37263879225437
146 0.278584966957923 0.00289002834189849 0.275866813074025 0.00877261953747577 0.00108190491001237 0.0578741901753525 0.00209784000598386 0.372831636997329
147 0.27852599584516 0.00284833955694715 0.27586409376806 0.00865087026522193 0.00108447516638131 0.0579060559977777 0.00210290993777431 0.373017259462677
148 0.278469336694107 0.00280812858651129 0.275861713460421 0.00853338691707326 0.00108696683423055 0.0579367027853777 0.00210782639556324 0.373195938326716
149 0.278414894425968 0.00276934283942263 0.275859646188086 0.00842002109703674 0.00108938209345034 0.0579661788254549 0.00211259355412907 0.373367940976453
150 0.278362578159562 0.00273193161238958 0.275857867756103 0.008310629504577 0.00109172307464468 0.0579945303909248 0.00211721549844471 0.373533524003355
151 0.278312301007315 0.00269584602084185 0.275856355620756 0.00820507376337034 0.00109399185966254 0.0580218018306982 0.00212169622435701 0.373692933673
152 0.27826397988235 0.00266103893243015 0.275855088780473 0.00810322025564955 0.00109619048215891 0.0580480356556169 0.00212603963933993 0.373846406371982
153 0.278217535316007 0.00262746490306846 0.275854047673958 0.00800493996195928 0.00109832092818304 0.0580732726201863 0.00213024956331566 0.373994169033322
154 0.278172891285149 0.00259508011541162 0.275853214085064 0.00791010830614778 0.00110038513679087 0.0580975518003298 0.00213432972953784 0.374136439541569
155 0.278129975048681 0.00256384231966666 0.275852571053942 0.00781860500542778 0.00110238500067956 0.0581209106673806 0.00213828378553183 0.374273427118691
156 0.278088716992719 0.0025337107766412 0.275852102794062 0.00773031392534437 0.00110432236684132 0.0581433851585117 0.00214211529408678 0.374405332691794
157 0.278049050483907 0.00250464620293699 0.275851794614701 0.00764512293949394 0.00110619903723469 0.0581650097437922 0.00214582773429488 0.37453234924364
158 0.27801091173039 0.00247661071820095 0.275851632848531 0.00756292379384311 0.00110801676947086 0.05818581749005 0.00214942450263309 0.374654662146881
159 0.27797423965001 0.00244956779435056 0.275851604783976 0.00748361197550198 0.00110977727751322 0.0582058401217079 0.00215290891408314 0.374772449482858
160 0.277938975745289 0.00242348220669388 0.275851698602012 0.00740708658581032 0.00111148223238831 0.0582251080787506 0.00215628420328572 0.37488588234577
161 0.277905063984822 0.00239831998686871 0.275851903317117 0.00733325021760049 0.00111313326290625 0.0582436505719743 0.00215955352572501 0.374995125132986
162 0.2778724506907 0.00237404837752832 0.275852208722092 0.00726200883650459 0.0011147319563892 0.0582614956356556 0.00216271995893986 0.37510033582219
163 0.277841084431631 0.002350635788705 0.275852605336502 0.00719327166617828 0.00111627985940611 0.0582786701777767 0.00216578650375821 0.375201666236042
164 0.277810915921427 0.00232805175578528 0.275853084358492 0.00712695107731685 0.00111777847851258 0.0582952000279279 0.00216875608555154 0.375299262294987
165 0.277781897922558 0.00230626689903398 0.275853637619754 0.00706296248034375 0.00111922928099417 0.0583111099830081 0.0021716315555062 0.375393264258803
166 0.277753985154495 0.0022852528846068 0.275854257543444 0.00700122422165513 0.00112063369561208 0.0583264238508343 0.00217441569190883 0.375483806957445
167 0.277727134206571 0.00226498238699382 0.275854937104841 0.00694165748330746 0.00112199311335008 0.0583411644917638 0.00217711120144313 0.37557102001173
168 0.277701303455112 0.00224542905283883 0.275855669794583 0.00688418618603897 0.00112330888816131 0.0583553538584302 0.00217972072049531 0.37565502804434
169 0.277676452984605 0.00222656746608171 0.275856449584297 0.00682873689551879 0.0011245823377142 0.0583690130336859 0.00218224681646608 0.375735950881631
170 0.277652544512686 0.00220837311437326 0.275857270894472 0.00677523873172106 0.00112581474413644 0.0583821622668408 0.00218469198908665 0.375813903746684
171 0.277629541318734 0.0021908223567142 0.275858128564427 0.00672362328132418 0.00112700735475601 0.0583948210082796 0.00218705867173688 0.375888997444028
172 0.277607408175889 0.00217389239227172 0.275859017824237 0.00667382451303863 0.00112816138283868 0.0584070079425387 0.00218934923276345 0.375961338536422
173 0.2775861112863 0.00215756123032931 0.275859934268489 0.00662577869576948 0.00112927800832093 0.0584187410199166 0.00219156597679629 0.376031029514079
174 0.277565618219438 0.00214180766132711 0.27586087383174 0.0065794243195227 0.00113035837853781 0.0584300374866889 0.00219371114606157 0.376098168956683
175 0.277545897853318 0.0021266112289518 0.275861832765583 0.00653470201896707 0.00113140360894498 0.0584409139139952 0.00219578692168963 0.37616285168855
176 0.277526920318458 0.00211195220323686 0.275862807617199 0.00649155449956614 0.0011324147838343 0.0584513862254621 0.00219779542501634 0.376225168927227
177 0.277508656944462 0.00209781155463549 0.275863795209309 0.00644992646619734 0.00113339295704254 0.0584614697236215 0.00219973871887668 0.376285208425856
178 0.277491080209065 0.00208417092902988 0.275864792621426 0.00640976455417767 0.00113433915265257 0.0584711791151819 0.00220161880888902 0.376343054609578
179 0.277474163689528 0.00207101262364226 0.275865797172334 0.00637101726261815 0.00113525436568663 0.0584805285352072 0.00220343764472918 0.376398788706255
180 0.277457882016264 0.00205831956381421 0.275866806403702 0.00633363489003132 0.00113613956279132 0.0584895315702532 0.00220519712139305 0.376452488871751
181 0.277442210828568 0.00204607528062223 0.27586781806477 0.00629756947211835 0.00113699568291383 0.058498201280511 0.00220689908044686 0.376504230310049
182 0.277427126732369 0.00203426388929864 0.275868830098027 0.00626277472166496 0.0011378236379691 0.0585065502210046 0.00220854531126409 0.376554085388402
183 0.277412607259873 0.00202287006842841 0.275869840625826 0.00622920597047687 0.00113862431349764 0.058514590461884 0.0022101375522484 0.376602123747766
184 0.277398630831031 0.00201187903989314 0.275870847937871 0.00619682011328833 0.0011393985693138 0.0585223336078574 0.00221167749204162 0.376648412408704
185 0.277385176716725 0.00200127654953513 0.27587185047952 0.00616557555357875 0.00114014724014399 0.0585297908168016 0.00221316677071625 0.376693015872979
186 0.277372225003589 0.00199104884851486 0.275872846840853 0.00613543215123471 0.00114087113625505 0.0585369728175874 0.00221460698095186 0.376735996221014
187 0.277359756560396 0.00198118267533695 0.275873835746449 0.00610635117199672 0.00114157104407219 0.0585438899271555 0.00221599966919482 0.376777413205399
188 0.277347753005918 0.00197166523851982 0.275874816045838 0.00607829523863158 0.00114224772678664 0.0585505520668787 0.00221734633680087 0.376817324340626
189 0.277336196678204 0.00196248419988598 0.275875786704576 0.00605122828377337 0.00114290192495271 0.0585569687782391 0.00221864844116017 0.376855784989209
190 0.277325070605197 0.0019536276584501 0.275876746795902 0.0060251155043778 0.00114353435707423 0.0585631492378548 0.0022199073968044 0.37689284844434
191 0.277314358476634 0.0019450841348834 0.275877695492943 0.00599992331773624 0.00114414572018031 0.0585691022718816 0.00222112457649562 0.376928566009246
192 0.277304044617156 0.00193684255653326 0.27587863206144 0.00597561931899764 0.00114473669039026 0.0585748363698201 0.00222230131229663 0.376962987073367
193 0.27729411396059 0.00192889224297808 0.275879555852935 0.00595217224014806 0.0011453079234678 0.0585803596977529 0.00222343889662262 0.376996159185505
