"G" "DA2D2" "DA2Y" "DD2Y"
49 0.0865045849439667 0.0647405807253651 0.0394850149491558
50 0.0933101638682875 0.0665142782234371 0.0424046500247313
51 0.100118579772746 0.0682623484800463 0.0452909967266066
52 0.106868330616215 0.069966158990891 0.0481158925108588
53 0.11350309342699 0.0716093854104337 0.0508544429509547
54 0.119973630223038 0.0731785472171542 0.053485832987219
55 0.126239024821307 0.0746632937970566 0.0559937786270883
56 0.132267231611896 0.0760564479417179 0.0583666263236843
57 0.138035001837406 0.0773538420462849 0.0605971484677004
58 0.14352731135191 0.0785539998498618 0.0626821094682096
59 0.148736441469905 0.079657722523389 0.0646216863611639
60 0.153660864340704 0.0806676341337399 0.0664188232742589
61 0.158304064133713 0.0815877313506352 0.0680785850989162
62 0.162673394516735 0.0824229693007024 0.0696075574780888
63 0.166779039647816 0.0831789026308888 0.0710133219174477
64 0.170633115887702 0.0838613899807244 0.072304019185177
65 0.174248927675468 0.0844763619990544 0.0734880024210176
66 0.177640374294242 0.0850296478123789 0.0745735736401771
67 0.180821493963126 0.0855268520343586 0.075568793029347
68 0.183806126508943 0.0859732733901921 0.0764813487467658
69 0.186607674322161 0.0863738562084378 0.0773184750014091
70 0.189238942063694 0.0867331668999858 0.0780869072770724
71 0.191712037628495 0.0870553887258648 0.0787928651484939
72 0.194038319458229 0.0873443294054462 0.0794420548496159
73 0.196228377961868 0.0876034372891142 0.0800396853839405
74 0.198292041283214 0.0878358228426186 0.0805904934040225
75 0.200238397820095 0.0880442830397299 0.081098773290772
76 0.202075829711252 0.088231326939227 0.0815684098340545
77 0.203812052974574 0.0883992012497695 0.0820029116762779
78 0.205454161140704 0.0885499150855927 0.0824054442615407
79 0.207008670125369 0.0886852634115096 0.0827788614672742
80 0.208481562769054 0.0888068488895904 0.0831257354135621
81 0.209878331986825 0.0889161019910918 0.0834483841737334
82 0.211204021851285 0.0890142993412258 0.0837488972700535
83 0.212463266208475 0.0891025803335241 0.0840291589477242
84 0.213660324624828 0.0891819620943882 0.0842908692924394
85 0.214799115602379 0.0892533529041678 0.0845355633017732
86 0.215883247094718 0.0893175641941981 0.0847646280465054
87 0.216916044419029 0.0893753212436627 0.0849793180704048
88 0.217900575699023 0.0894272726988136 0.0851807691802586
89 0.218839674996067 0.0894739990320965 0.085370010775153
90 0.219735963296515 0.0895160200515452 0.0855479768573836
91 0.220591867525564 0.0895538015624805 0.0857155158584946
92 0.221409637754834 0.0895877612747568 0.0858733994038869
93 0.222191362764026 0.0896182740400262 0.0860223301289574
94 0.22293898410802 0.0896456764950238 0.0861629486493239
95 0.22365430883055 0.0896702711789034 0.0862958397776766
96 0.224339020954834 0.089692330185268 0.0864215380703627
97 0.224994691870799 0.0897120984027831 0.0865405327780643
98 0.225622789728011 0.08972979639214 0.0866532722669118
99 0.226224687933443 0.0897456229416304 0.0867601679690912
100 0.226801672843818 0.0897597573386701 0.0868615979154298
101 0.22735495073354 0.0897723613902225 0.0869579098965458
102 0.227885654111175 0.0897835812211853 0.0870494242938693
103 0.228394847450138 0.0897935488763539 0.0871364366171445
104 0.228883532392538 0.08980238374854 0.0872192197808422
105 0.229352652479077 0.0898101938527382 0.0872980261482069
106 0.229803097452464 0.0898170769638723 0.0873730893683765
107 0.23023570717685 0.0898231216335745 0.0874446260291095
108 0.230651275211405 0.0898284080996261 0.0875128371450833
109 0.231050552072173 0.0898330091000775 0.0875779094994599
110 0.231434248212785 0.0898369906026559 0.0876400168544051
111 0.231803036751435 0.089840412458829 0.0876993210444814
112 0.232157555968701 0.0898433289907996 0.0877559729652646
113 0.232498411598204 0.0898457895187509 0.0878101134681578
114 0.232826178929864 0.0898478388348138 0.0878618741711486
115 0.233141404743475 0.0898495176294925 0.0879113781941826
116 0.233444609088483 0.0898508628756242 0.0879587408268655
117 0.233736286924266 0.08985190817438 0.0880040701353672
118 0.234016909633741 0.0898526840673028 0.0880474675146503
119 0.234286926421826 0.089853218317933 0.0880890281914836
120 0.23454676560916 0.0898535361661792 0.0881288416831185
121 0.234796835830405 0.0898536605582402 0.0881669922159806
122 0.235037527145569 0.0898536123545807 0.0882035591082722
123 0.23526921207192 0.0898534105181867 0.0882386171199679
124 0.23549224654337 0.0898530722850897 0.0882722367733255
125 0.235706970803485 0.0898526133189336 0.0883044846467062
126 0.235913710237734 0.0898520478511677 0.0883354236442134
127 0.236112776150015 0.0898513888082861 0.088365113243402
128 0.236304466488053 0.0898506479273804 0.0883936097230818
129 0.236489066521801 0.0898498358611402 0.088420966373032
130 0.236666849478612 0.0898489622733248 0.0884472336872689
131 0.236838077138588 0.0898480359256139 0.0884724595423356
132 0.237003000393225 0.0898470647566638 0.0884966893619505
133 0.237161859770144 0.089846055954101 0.0885199662692076
134 0.237314885926494 0.0898450160201209 0.0885423312274174
135 0.237462300113369 0.0898439508312867 0.0885638231705652
136 0.237604314613347 0.0898428656930647 0.0885844791242723
137 0.237741133153121 0.0898417653895848 0.0886043343180647
138 0.237872951292985 0.0898406542290585 0.0886234222896721
139 0.237999956794815 0.0898395360852538 0.0886417749820205
140 0.23812232997001 0.0898384144353817 0.0886594228335137
141 0.238240244008793 0.0898372923947153 0.088676394862148
142 0.238353865292086 0.0898361727482378 0.0886927187439545
143 0.238463353687146 0.0898350579795789 0.0887084208862181
144 0.238568862827984 0.0898339502974824 0.0887235264958833
145 0.238670540381574 0.0898328516600204 0.0887380596435189
146 0.238768528300724 0.0898317637967523 0.0887520433231839
147 0.238862963064451 0.0898306882290062 0.0887654995085032
148 0.238953975906616 0.0898296262884468 0.0887784492052396
149 0.239041693033533 0.0898285791340759 0.0887909125006201
150 0.239126235831203 0.0898275477678008 0.0888029086096549
151 0.239207721062772 0.089826533048693 0.0888144559186679
152 0.239286261056791 0.0898255357060478 0.0888255720262366
153 0.239361963886783 0.0898245563513485 0.0888362737817282
154 0.239434933542614 0.0898235954892226 0.0888465773215943
155 0.239505270094115 0.089822653527482 0.0888564981035866
156 0.239573069847374 0.0898217307863171 0.0888660509390304
157 0.239638425494098 0.0898208275067195 0.0888752500232885
158 0.239701426254399 0.0898199438581957 0.088884108964538
159 0.239762158013358 0.089819079945832 0.0888926408109697
160 0.239820703451679 0.0898182358167619 0.0889008580765133
161 0.239877142170743 0.0898174114660886 0.0889087727651845
162 0.239931550812327 0.0898166068423034 0.0889163963941403
163 0.239984003173268 0.0898158218522458 0.0889237400155262
164 0.240034570315311 0.0898150563656389 0.0889308142371877
165 0.240083320670375 0.0898143102192372 0.0889376292423183
166 0.240130320141457 0.0898135832206179 0.0889441948081087
167 0.240175632199383 0.0898128751516451 0.0889505203234554
168 0.240219317975592 0.0898121857716317 0.0889566148057869
169 0.240261436351151 0.0898115148202264 0.0889624869170582
170 0.240302044042155 0.089810862020046 0.0889681449789623
171 0.240341195681696 0.0898102270790753 0.088973596987404
172 0.240378943898538 0.0898096096928512 0.0889788506262774
173 0.240415339392662 0.089809009546452 0.0889839132805878
174 0.240450431007801 0.0898084263163041 0.0889887920489521
175 0.240484265801112 0.0898078596718235 0.0889934937555143
176 0.240516889110102 0.0898073092769042 0.0889980249613067
177 0.240548344616928 0.0898067747912675 0.0890023919750873
178 0.240578674410186 0.0898062558716805 0.0890066008636807
179 0.240607919044291 0.08980575217306 0.0890106574618507
180 0.240636117596554 0.0898052633494636 0.0890145673817254
181 0.240663307722049 0.0898047890549846 0.0890183360218022
182 0.240689525706369 0.0898043289445547 0.089021968575552
183 0.240714806516345 0.0898038826746624 0.0890254700396431
184 0.24073918384883 0.0898034499039946 0.0890288452218039
185 0.240762690177612 0.0898030302940094 0.0890320987483442
186 0.24078535679854 0.089802623509442 0.0890352350713492
187 0.240807213872931 0.0898022292187539 0.0890382584755644
188 0.240828290469336 0.0898018470945265 0.0890411730849859
189 0.240848614603714 0.0898014768138062 0.0890439828691699
190 0.240868213278101 0.0898011180584039 0.0890466916492747
191 0.240887112517811 0.0898007705151537 0.0890493031038494
192 0.240905337407242 0.0898004338761333 0.0890518207743789
193 0.240922912124336 0.0898001078388508 0.089054248070599
194 0.240939859973748 0.0897997921064001 0.0890565882755899
195 0.240956203418776 0.0897994863875874 0.0890588445506605
196 0.24097196411209 0.0897991903970322 0.0890610199400315
197 0.240987162925325 0.0897989038552449 0.0890631173753267
198 0.241001819977568 0.0897986264886833 0.0890651396798827
199 0.24101595466278 0.0897983580297887 0.0890670895728815
200 0.241029585676212 0.0897980982170067 0.0890689696733195
201 0.24104273103983 0.0897978467947902 0.0890707825038136
202 0.241055408126802 0.0897976035135893 0.0890725304942564
203 0.241067633685086 0.0897973681298284 0.0890742159853257
204 0.241079423860132 0.0897971404058722 0.0890758412318537
205 0.241090794216765 0.0897969201099809 0.0890774084060632
206 0.24110175976024 0.0897967070162567 0.089078919600675
207 0.241112334956544 0.0897965009045829 0.0890803768318944
208 0.241122533751934 0.0897963015605545 0.089081782042279
209 0.241132369591765 0.089796108775404 0.0890831371034957
210 0.241141855438624 0.0897959223459217 0.0890844438189689
211 0.241151003789803 0.0897957420743694 0.089085703926426
212 0.241159826694125 0.089795567768393 0.0890869191003449
213 0.241168335768161 0.0897953992409298 0.0890880909543061
214 0.241176542211846 0.0897952363101125 0.0890892210432539
215 0.241184456823535 0.0897950787991726 0.0890903108656711
216 0.241192090014494 0.0897949265363402 0.0890913618656697
217 0.241199451822878 0.0897947793547436 0.0890923754350027
218 0.241206551927187 0.0897946370923064 0.0890933529149964
219 0.241213399659238 0.0897944995916454 0.0890942955984126
220 0.241220004016663 0.089794366699966 0.0890952047312367
221 0.241226373674948 0.08979423826896 0.0890960815144001
222 0.241232516999043 0.0897941141547007 0.0890969271054359
223 0.241238442054539 0.0897939942175404 0.0890977426200731
224 0.24124415661845 0.0897938783220074 0.0890985291337701
225 0.241249668189592 0.0897937663367035 0.0890992876831903
226 0.241254983998593 0.0897936581342031 0.0891000192676224
227 0.24126011101754 0.0897935535909528 0.0891007248503474
228 0.241265055969272 0.0897934525871718 0.0891014053599544
229 0.241269825336337 0.0897933550067543 0.089102061691607
230 0.241274425369627 0.0897932607371726 0.0891026947082627
231 0.2412788620967 0.0897931696693816 0.0891033052418462
232 0.241283141329799 0.0897930816977255 0.08910389409438
233 0.24128726867358 0.0897929967198452 0.0891044620390718
234 0.241291249532564 0.0897929146365874 0.0891050098213624
235 0.241295089118319 0.089792835351916 0.0891055381599343
236 0.241298792456378 0.0897927587728247 0.089106047747683
237 0.241302364392916 0.0897926848092512 0.089106539252653
238 0.241305809601173 0.0897926133739933 0.0891070133189374
239 0.241309132587661 0.0897925443826273 0.089107470567547
240 0.241312337698132 0.0897924777534265 0.0891079115972448
241 0.241315429123343 0.0897924134072842 0.0891083369853517
242 0.241318410904602 0.0897923512676355 0.089108747288521
243 0.241321286939126 0.0897922912603831 0.089109143043486
244 0.241324060985195 0.0897922333138236 0.0891095247677784
245 0.24132673666713 0.0897921773585764 0.0891098929604226
246 0.241329317480083 0.0897921233275139 0.089110248102602
247 0.241331806794659 0.0897920711556927 0.0891105906583031
248 0.241334207861374 0.0897920207802889 0.089110921074935
249 0.241336523814949 0.0897919721405317 0.089111239783926
250 0.241338757678449 0.089791925177642 0.0891115472012994
251 0.241340912367278 0.08979187983477 0.0891118437282276
252 0.241342990693024 0.0897918360569365 0.0891121297515662
253 0.24134499536717 0.0897917937909739 0.0891124056443683
254 0.241346929004675 0.089791752985471 0.0891126717663812
255 0.241348794127415 0.0897917135907167 0.0891129284645235
256 0.241350593167514 0.0897916755586477 0.0891131760733461
257 0.241352328470546 0.0897916388427961 0.0891134149154761
258 0.241354002298627 0.0897916033982391 0.0891136453020438
259 0.241355616833391 0.0897915691815497 0.0891138675330956
260 0.241357174178869 0.08979153615075 0.0891140818979917
261 0.241358676364254 0.089791504265264 0.0891142886757878
262 0.24136012534657 0.0897914734858732 0.0891144881356049
263 0.24136152301325 0.0897914437746728 0.089114680536985
264 0.241362871184619 0.08979141509503 0.0891148661302339
265 0.241364171616282 0.0897913874115423 0.0891150451567515
266 0.24136542600144 0.0897913606899979 0.0891152178493504
267 0.241366635973106 0.0897913348973374 0.0891153844325634
268 0.241367803106259 0.0897913100016159 0.0891155451229386
269 0.241368928919905 0.089791285971967 0.0891157001293254
270 0.241370014879079 0.0897912627785677 0.0891158496531496
271 0.241371062396762 0.0897912403926037 0.089115993888678
272 0.241372072835738 0.0897912187862368 0.0891161330232742
273 0.241373047510385 0.0897911979325732 0.0891162672376457
274 0.241373987688393 0.0897911778056312 0.0891163967060801
275 0.241374894592433 0.0897911583803124 0.0891165215966753
276 0.241375769401755 0.0897911396323717 0.0891166420715594
277 0.241376613253738 0.0897911215383897 0.0891167582871046
278 0.241377427245377 0.0897911040757444 0.089116870394131
279 0.241378212434724 0.0897910872225859 0.0891169785381061
280 0.241378969842271 0.0897910709578096 0.0891170828593339
281 0.241379700452288 0.0897910552610324 0.0891171834931402
282 0.241380405214113 0.0897910401125676 0.0891172805700489
283 0.241381085043391 0.0897910254934025 0.0891173742159537
284 0.241381740823276 0.0897910113851753 0.0891174645522826
285 0.241382373405587 0.0897909977701535 0.0891175516961568
286 0.241382983611918 0.0897909846312128 0.0891176357605442
287 0.24138357223472 0.0897909719518166 0.0891177168544068
288 0.24138414003833 0.0897909597159963 0.0891177950828437
289 0.241384687759974 0.089790947908332 0.0891178705472281
290 0.241385216110731 0.0897909365139342 0.08911794334534
291 0.241385725776461 0.0897909255184259 0.0891180135714938
292 0.241386217418704 0.0897909149079251 0.0891180813166615
293 0.241386691675539 0.0897909046690279 0.0891181466685917
294 0.241387149162424 0.089790894788793 0.0891182097119238
295 0.241387590472994 0.0897908852547252 0.0891182705282988
296 0.241388016179843 0.0897908760547609 0.0891183291964657
297 0.241388426835262 0.0897908671772527 0.0891183857923841
298 0.241388822971969 0.0897908586109562 0.0891184403893233
299 0.2413892051038 0.0897908503450153 0.0891184930579579
300 0.241389573726381 0.08979084236895 0.0891185438664602
301 0.241389929317771 0.0897908346726424 0.089118592880588
302 0.241390272339091 0.0897908272463253 0.0891186401637717
303 0.241390603235122 0.0897908200805699 0.0891186857771958
304 0.241390922434887 0.089790813166274 0.0891187297798791
305 0.241391230352207 0.0897908064946512 0.0891187722287516
306 0.241391527386243 0.0897908000572197 0.089118813178728
307 0.241391813922019 0.0897907938457925 0.0891188526827799
308 0.241392090330918 0.0897907878524663 0.0891188907920043
309 0.241392356971169 0.0897907820696128 0.0891189275556903
310 0.241392614188313 0.0897907764898684 0.0891189630213827
311 0.241392862315656 0.0897907711061258 0.0891189972349449
312 0.241393101674697 0.0897907659115245 0.0891190302406168
313 0.241393332575553 0.0897907608994432 0.0891190620810745
314 0.24139355531736 0.0897907560634904 0.0891190927974836
315 0.24139377018866 0.0897907513974977 0.0891191224295543
316 0.241393977467783 0.0897907468955112 0.0891191510155922
317 0.241394177423201 0.0897907425517846 0.0891191785925481
318 0.241394370313886 0.0897907383607714 0.0891192051960662
319 0.241394556389639 0.0897907343171192 0.0891192308605304
320 0.241394735891422 0.0897907304156617 0.0891192556191089
321 0.241394909051666 0.0897907266514131 0.0891192795037968
322 0.241395076094577 0.0897907230195614 0.0891193025454587
323 0.241395237236423 0.0897907195154623 0.0891193247738671
324 0.241395392685822 0.0897907161346345 0.0891193462177432
325 0.241395542644008 0.0897907128727525 0.0891193669047921
326 0.241395687305094 0.089790709725642 0.08911938686174
327 0.241395826856324 0.0897907066892746 0.0891194061143681
328 0.241395961478318 0.0897907037597628 0.089119424687547
329 0.241396091345305 0.089790700933355 0.0891194426052677
330 0.241396216625349 0.0897906982064307 0.089119459890674
331 0.241396337480569 0.089790695575496 0.0891194765660913
332 0.241396454067351 0.0897906930371795 0.0891194926530566
333 0.241396566536545 0.0897906905882275 0.0891195081723456
334 0.241396675033668 0.0897906882255003 0.0891195231439998
335 0.241396779699089 0.0897906859459681 0.089119537587353
336 0.241396880668212 0.0897906837467072 0.0891195515210557
337 0.241396978071652 0.0897906816248964 0.0891195649630995
338 0.241397072035406 0.0897906795778131 0.0891195779308405
339 0.241397162681012 0.0897906776028302 0.0891195904410215
340 0.241397250125714 0.0897906756974129 0.0891196025097943
341 0.241397334482607 0.089790673859115 0.0891196141527398
342 0.241397415860788 0.089790672085576 0.0891196253848886
343 0.241397494365497 0.0897906703745184 0.0891196362207405
344 0.241397570098251 0.0897906687237444 0.0891196466742831
345 0.24139764315698 0.0897906671311335 0.0891196567590103
346 0.241397713636151 0.0897906655946394 0.0891196664879392
347 0.241397781626889 0.0897906641122875 0.0891196758736268
348 0.241397847217102 0.0897906626821727 0.0891196849281875
349 0.241397910491586 0.089790661302457 0.0891196936633074
350 0.241397971532143 0.0897906599713663 0.08911970209026
351 0.241398030417679 0.0897906586871894 0.0891197102199206
352 0.241398087224317 0.0897906574482748 0.0891197180627809
353 0.241398142025483 0.0897906562530291 0.0891197256289618
354 0.241398194892012 0.0897906550999151 0.089119732928227
355 0.241398245892235 0.0897906539874492 0.0891197399699954
356 0.241398295092066 0.0897906529142004 0.0891197467633536
357 0.241398342555091 0.0897906518787874 0.089119753317067
358 0.241398388342649 0.089790650879878 0.0891197596395919
359 0.24139843251391 0.0897906499161865 0.0891197657390859
360 0.241398475125955 0.0897906489864726 0.0891197716234188
361 0.241398516233846 0.0897906480895394 0.0891197773001824
362 0.241398555890701 0.089790647224232 0.0891197827767004
363 0.24139859414776 0.0897906463894367 0.0891197880600384
364 0.241398631054453 0.0897906455840784 0.0891197931570124
365 0.241398666658464 0.0897906448071198 0.0891197980741976
366 0.24139870100579 0.0897906440575604 0.0891198028179373
367 0.241398734140806 0.0897906433344348 0.0891198073943511
368 0.241398766106318 0.0897906426368115 0.0891198118093422
369 0.241398796943618 0.0897906419637917 0.0891198160686058
370 0.241398826692543 0.0897906413145086 0.0891198201776361
371 0.241398855391519 0.0897906406881254 0.0891198241417331
372 0.241398883077616 0.0897906400838349 0.0891198279660098
373 0.241398909786595 0.0897906395008587 0.0891198316553992
374 0.241398935552954 0.0897906389384454 0.0891198352146597
375 0.241398960409971 0.08979063839587 0.0891198386483821
376 0.241398984389749 0.0897906378724334 0.0891198419609948
377 0.241399007523258 0.0897906373674607 0.0891198451567705
378 0.241399029840375 0.0897906368803011 0.0891198482398307
379 0.241399051369918 0.0897906364103266 0.0891198512141515
380 0.241399072139691 0.0897906359569312 0.089119854083569
381 0.241399092176514 0.0897906355195304 0.0891198568517835
382 0.241399111506261 0.0897906350975602 0.0891198595223651
383 0.241399130153891 0.0897906346904765 0.0891198620987578
384 0.241399148143482 0.0897906342977545 0.089119864584284
385 0.241399165498263 0.0897906339188876 0.089119866982149
386 0.241399182240641 0.0897906335533873 0.089119869295445
387 0.241399198392232 0.089790633200782 0.0891198715271548
388 0.24139921397389 0.0897906328606172 0.0891198736801565
389 0.241399229005731 0.0897906325324541 0.0891198757572263
390 0.241399243507161 0.0897906322158693 0.0891198777610425
391 0.241399257496901 0.0897906319104545 0.0891198796941888
392 0.241399270993013 0.0897906316158158 0.0891198815591581
393 0.241399284012917 0.0897906313315729 0.089119883358355
394 0.241399296573422 0.0897906310573592 0.0891198850940993
395 0.24139930869074 0.0897906307928212 0.0891198867686293
396 0.241399320380515 0.0897906305376172 0.089119888384104
397 0.241399331657834 0.0897906302914181 0.0891198899426062
398 0.241399342537254 0.0897906300539064 0.0891198914461456
399 0.241399353032817 0.0897906298247753 0.0891198928966604
400 0.241399363158072 0.0897906296037295 0.0891198942960211
401 0.241399372926085 0.0897906293904835 0.0891198956460318
402 0.241399382349464 0.0897906291847624 0.089119896948433
403 0.241399391440372 0.0897906289863004 0.0891198982049039
404 0.24139940021054 0.0897906287948416 0.0891198994170644
405 0.241399408671288 0.0897906286101389 0.0891199005864773
406 0.241399416833536 0.0897906284319541 0.0891199017146504
407 0.241399424707815 0.0897906282600569 0.089119902803038
408 0.241399432304288 0.0897906280942255 0.0891199038530431
409 0.241399439632759 0.0897906279342463 0.0891199048660198
410 0.241399446702684 0.0897906277799123 0.0891199058432737
411 0.241399453523186 0.0897906276310247 0.0891199067860649
412 0.241399460103067 0.089790627487391 0.0891199076956085
413 0.241399466450817 0.089790627348826 0.0891199085730773
414 0.241399472574628 0.0897906272151508 0.0891199094196025
415 0.2413994784824 0.089790627086193 0.0891199102362753
416 0.241399484181757 0.0897906269617859 0.0891199110241485
417 0.241399489680053 0.0897906268417691 0.0891199117842379
418 0.241399494984383 0.0897906267259877 0.0891199125175232
419 0.241399500101589 0.0897906266142922 0.0891199132249498
420 0.241399505038274 0.0897906265065382 0.0891199139074295
421 0.241399509800809 0.089790626402587 0.0891199145658423
422 0.241399514395336 0.0897906263023041 0.0891199152010367
423 0.241399518827784 0.0897906262055602 0.0891199158138316
424 0.241399523103873 0.0897906261122305 0.0891199164050172
425 0.241399527229117 0.0897906260221942 0.0891199169753552
426 0.24139953120884 0.0897906259353354 0.0891199175255809
427 0.241399535048175 0.0897906258515418 0.0891199180564037
428 0.241399538752076 0.0897906257707053 0.0891199185685077
429 0.24139954232532 0.0897906256927216 0.0891199190625531
430 0.241399545772518 0.0897906256174897 0.0891199195391767
431 0.241399549098116 0.0897906255449129 0.089119919998993
432 0.241399552306405 0.0897906254748974 0.0891199204425946
433 0.241399555401523 0.0897906254073527 0.0891199208705534
434 0.241399558387463 0.0897906253421915 0.0891199212834207
435 0.241399561268076 0.08979062527933 0.0891199216817293
436 0.241399564047079 0.0897906252186869 0.0891199220659922
437 0.241399566728055 0.0897906251601838 0.0891199224367047
438 0.241399569314464 0.0897906251037452 0.0891199227943447
439 0.241399571809641 0.0897906250492985 0.0891199231393733
440 0.241399574216804 0.089790624996773 0.0891199234722351
441 0.24139957653906 0.0897906249461012 0.0891199237933592
442 0.241399578779403 0.0897906248972176 0.0891199241031597
443 0.241399580940722 0.0897906248500591 0.0891199244020356
444 0.241399583025806 0.0897906248045648 0.0891199246903723
445 0.241399585037344 0.0897906247606759 0.0891199249685414
446 0.24139958697793 0.0897906247183358 0.0891199252369015
447 0.241399588850067 0.0897906246774899 0.0891199254957985
448 0.24139959065617 0.0897906246380854 0.0891199257455661
449 0.241399592398569 0.0897906246000716 0.0891199259865263
450 0.24139959407951 0.0897906245633991 0.0891199262189895
451 0.241399595701161 0.0897906245280208 0.0891199264432556
452 0.241399597265614 0.0897906244938908 0.0891199266596132
453 0.241399598774887 0.0897906244609654 0.0891199268683417
454 0.241399600230926 0.0897906244292018 0.0891199270697099
455 0.241399601635609 0.089790624398559 0.0891199272639773
456 0.241399602990747 0.0897906243689977 0.0891199274513943
457 0.241399604298089 0.0897906243404796 0.0891199276322027
458 0.241399605559319 0.0897906243129677 0.0891199278066351
459 0.241399606776065 0.0897906242864267 0.0891199279749168
460 0.241399607949896 0.0897906242608223 0.0891199281372644
461 0.241399609082325 0.0897906242361214 0.0891199282938872
462 0.241399610174814 0.0897906242122921 0.0891199284449872
463 0.24139961122877 0.0897906241893037 0.089119928590759
464 0.241399612245553 0.0897906241671265 0.0891199287313905
465 0.241399613226474 0.089790624145732 0.0891199288670631
466 0.241399614172798 0.0897906241250922 0.0891199289979515
467 0.241399615085746 0.089790624105181 0.0891199291242246
468 0.241399615966494 0.0897906240859721 0.0891199292460448
469 0.241399616816179 0.0897906240674413 0.0891199293635696
470 0.241399617635896 0.0897906240495643 0.0891199294769501
471 0.241399618426703 0.089790624032318 0.0891199295863325
472 0.241399619189618 0.0897906240156803 0.0891199296918578
473 0.241399619925625 0.0897906239996296 0.089119929793662
474 0.241399620635675 0.0897906239841455 0.0891199298918765
475 0.241399621320682 0.0897906239692076 0.0891199299866277
476 0.241399621981529 0.0897906239547968 0.0891199300780378
477 0.24139962261907 0.0897906239408946 0.0891199301662246
478 0.241399623234125 0.089790623927483 0.0891199302513017
479 0.241399623827488 0.0897906239145445 0.0891199303333788
480 0.241399624399924 0.0897906239020625 0.0891199304125617
481 0.241399624952171 0.089790623890021 0.0891199304889524
482 0.241399625484941 0.0897906238784044 0.0891199305626494
483 0.241399625998921 0.0897906238671976 0.0891199306337477
484 0.241399626494775 0.0897906238563864 0.089119930702339
485 0.24139962697314 0.0897906238459565 0.0891199307685115
486 0.241399627434635 0.0897906238358947 0.0891199308323507
487 0.241399627879854 0.0897906238261878 0.0891199308939387
488 0.24139962830937 0.0897906238168235 0.089119930953355
489 0.241399628723739 0.0897906238077897 0.0891199310106763
490 0.241399629123494 0.0897906237990745 0.0891199310659762
491 0.24139962950915 0.0897906237906668 0.089119931119326
492 0.241399629881206 0.0897906237825559 0.0891199311707949
493 0.24139963024014 0.089790623774731 0.0891199312204486
494 0.241399630586415 0.0897906237671823 0.0891199312683515
495 0.241399630920478 0.0897906237598999 0.0891199313145652
496 0.24139963124276 0.0897906237528744 0.0891199313591494
497 0.241399631553675 0.0897906237460969 0.0891199314021614
498 0.241399631853626 0.0897906237395584 0.0891199314436567
499 0.241399632142998 0.0897906237332506 0.0891199314836888
500 0.241399632422165 0.0897906237271654 0.0891199315223093
